Gender,Age,City,Tuition,Signup,Grades,ParentWage,CanAfford,ScholarshipGrades,SchGrAfford,Competence,SchGrComAfford,Rural,SchGrRuAfford,SchGrRuComAfford
Female,18,Ouedzem,30000,3000,TresBien,13270,,,,,,,,
Female,18,FqihBenSalah,30000,3000,Bien,15643,,,,,,,,
Male,21,Rural,30000,3000,Moyenne,5615,,,,,,,,
Female,18,Rural,30000,3000,,14170,,,,,,,,
Female,18,Azilal,30000,3000,Passable,13167,,,,,,,,
Female,18,Khouribga,30000,3000,Moyenne,17367,,,,,,,,
Female,18,Khouribga,30000,3000,,8510,,,,,,,,
Female,21,Azilal,30000,3000,Passable,19486,,,,,,,,
Female,18,BeniMellal,30000,3000,Passable,17134,,,,,,,,
Male,20,Khenifra,30000,3000,TresBien,8904,,,,,,,,
Female,25,Rural,30000,3000,Passable,19267,,,,,,,,
Male,23,FqihBenSalah,30000,3000,Passable,19932,,,,,,,,
Female,18,Khenifra,30000,3000,Bien,15999,,,,,,,,
Female,21,BeniMellal,30000,3000,Moyenne,8674,,,,,,,,
Female,25,FqihBenSalah,30000,3000,,19464,,,,,,,,
Female,18,FqihBenSalah,30000,3000,Moyenne,3297,,,,,,,,
Female,23,Tadla,30000,3000,TresBien,18652,,,,,,,,
Female,23,BeniMellal,30000,3000,TresBien,5408,,,,,,,,
Female,23,Ouedzem,30000,3000,Bien,5115,,,,,,,,
Male,24,Rural,30000,3000,Passable,19959,,,,,,,,
Female,18,BeniMellal,30000,3000,Bien,9061,,,,,,,,
Male,18,Khouribga,30000,3000,Bien,19867,,,,,,,,
Female,23,Khouribga,30000,3000,,5988,,,,,,,,
Female,24,Khenifra,30000,3000,Bien,18789,,,,,,,,
Male,18,FqihBenSalah,30000,3000,,5044,,,,,,,,
Male,20,BeniMellal,30000,3000,,18513,,,,,,,,
Male,20,BeniMellal,30000,3000,Bien,6628,,,,,,,,
Male,24,Khenifra,30000,3000,TresBien,19277,,,,,,,,
Female,25,Ouedzem,30000,3000,TresBien,4948,,,,,,,,
Male,25,Tadla,30000,3000,Moyenne,18543,,,,,,,,
Female,22,BeniMellal,30000,3000,TresBien,9736,,,,,,,,
Female,22,BeniMellal,30000,3000,,18992,,,,,,,,
Male,22,BeniMellal,30000,3000,Moyenne,14747,,,,,,,,
Female,19,Tadla,30000,3000,TresBien,18013,,,,,,,,
Male,20,Ouedzem,30000,3000,Moyenne,13174,,,,,,,,
Female,25,BeniMellal,30000,3000,TresBien,5217,,,,,,,,
Female,18,Khenifra,30000,3000,TresBien,5730,,,,,,,,
Male,19,BeniMellal,30000,3000,,15455,,,,,,,,
Male,22,Khenifra,30000,3000,,10222,,,,,,,,
Male,24,FqihBenSalah,30000,3000,Moyenne,19118,,,,,,,,
Female,24,Azilal,30000,3000,Passable,12274,,,,,,,,
Male,23,Khouribga,30000,3000,Moyenne,10579,,,,,,,,
Male,19,Ouedzem,30000,3000,TresBien,9968,,,,,,,,
Female,24,Azilal,30000,3000,,19839,,,,,,,,
Male,21,Rural,30000,3000,TresBien,8465,,,,,,,,
Female,20,Azilal,30000,3000,Bien,7173,,,,,,,,
Male,18,Tadla,30000,3000,Moyenne,6456,,,,,,,,
Female,22,BeniMellal,30000,3000,Passable,19375,,,,,,,,
Male,19,Khenifra,30000,3000,,17207,,,,,,,,
Male,25,FqihBenSalah,30000,3000,Moyenne,7883,,,,,,,,
Male,25,FqihBenSalah,30000,3000,Passable,19025,,,,,,,,
Female,25,Khenifra,30000,3000,TresBien,10019,,,,,,,,
Female,20,BeniMellal,30000,3000,Passable,13694,,,,,,,,
Female,18,Tadla,30000,3000,Bien,8185,,,,,,,,
Female,20,Azilal,30000,3000,TresBien,8314,,,,,,,,
Female,18,Khenifra,30000,3000,Bien,17991,,,,,,,,
Female,19,Khouribga,30000,3000,Passable,16286,,,,,,,,
Female,24,Azilal,30000,3000,TresBien,7894,,,,,,,,
Female,24,Khenifra,30000,3000,TresBien,10122,,,,,,,,
Male,23,Khouribga,30000,3000,TresBien,9475,,,,,,,,
Male,25,Khouribga,30000,3000,TresBien,12690,,,,,,,,
Male,20,Azilal,30000,3000,,14982,,,,,,,,
Female,25,BeniMellal,30000,3000,Bien,16156,,,,,,,,
Male,22,Azilal,30000,3000,Moyenne,11190,,,,,,,,
Male,23,Ouedzem,30000,3000,Moyenne,12250,,,,,,,,
Female,20,Azilal,30000,3000,,17311,,,,,,,,
Male,22,Rural,30000,3000,Bien,18420,,,,,,,,
Male,19,Azilal,30000,3000,,16279,,,,,,,,
Female,24,Tadla,30000,3000,TresBien,15757,,,,,,,,
Female,25,Khenifra,30000,3000,,16443,,,,,,,,
Male,21,Azilal,30000,3000,Moyenne,4941,,,,,,,,
Female,20,FqihBenSalah,30000,3000,Passable,15562,,,,,,,,
Male,20,Tadla,30000,3000,,19112,,,,,,,,
Male,20,Azilal,30000,3000,TresBien,9535,,,,,,,,
Female,23,Azilal,30000,3000,Passable,12302,,,,,,,,
Male,21,Ouedzem,30000,3000,Moyenne,7392,,,,,,,,
Male,25,Tadla,30000,3000,Bien,13507,,,,,,,,
Male,23,Ouedzem,30000,3000,Passable,12821,,,,,,,,
Male,21,Tadla,30000,3000,Bien,16696,,,,,,,,
Male,22,Khenifra,30000,3000,,19756,,,,,,,,
Female,22,Rural,30000,3000,Passable,6749,,,,,,,,
Male,24,Rural,30000,3000,Passable,9817,,,,,,,,
Male,23,FqihBenSalah,30000,3000,Passable,16129,,,,,,,,
Male,25,Khenifra,30000,3000,,3456,,,,,,,,
Female,25,Rural,30000,3000,TresBien,5229,,,,,,,,
Female,20,Ouedzem,30000,3000,Moyenne,13441,,,,,,,,
Female,21,Khouribga,30000,3000,Passable,17609,,,,,,,,
Male,25,Ouedzem,30000,3000,Passable,19651,,,,,,,,
Female,24,Khouribga,30000,3000,Bien,6251,,,,,,,,
Male,22,Khenifra,30000,3000,Moyenne,15929,,,,,,,,
Female,18,BeniMellal,30000,3000,Passable,9870,,,,,,,,
Male,23,Rural,30000,3000,,4101,,,,,,,,
Male,24,Khenifra,30000,3000,Passable,3990,,,,,,,,
Male,23,Tadla,30000,3000,Bien,18401,,,,,,,,
Female,24,Khenifra,30000,3000,Passable,19185,,,,,,,,
Male,24,BeniMellal,30000,3000,Bien,7367,,,,,,,,
Male,25,FqihBenSalah,30000,3000,TresBien,19314,,,,,,,,
Male,18,Khenifra,30000,3000,Moyenne,9193,,,,,,,,
Female,20,Rural,30000,3000,,3415,,,,,,,,
Male,22,Khouribga,30000,3000,Bien,12184,,,,,,,,
Male,22,Tadla,30000,3000,TresBien,13929,,,,,,,,
Male,22,Tadla,30000,3000,,18239,,,,,,,,
Male,23,Khenifra,30000,3000,Passable,7875,,,,,,,,
Male,20,BeniMellal,30000,3000,Bien,11250,,,,,,,,
Female,23,FqihBenSalah,30000,3000,Moyenne,15482,,,,,,,,
Female,23,BeniMellal,30000,3000,Passable,9829,,,,,,,,
Male,22,Rural,30000,3000,Bien,14293,,,,,,,,
Male,19,Khenifra,30000,3000,,10946,,,,,,,,
Male,22,FqihBenSalah,30000,3000,Moyenne,3505,,,,,,,,
Female,23,Khenifra,30000,3000,TresBien,13969,,,,,,,,
Female,19,Khenifra,30000,3000,Bien,8333,,,,,,,,
Female,19,Khenifra,30000,3000,Passable,14985,,,,,,,,
Female,23,Khouribga,30000,3000,TresBien,17325,,,,,,,,
Male,22,Khouribga,30000,3000,TresBien,11298,,,,,,,,
Male,19,Khenifra,30000,3000,Bien,9128,,,,,,,,
Male,25,Khouribga,30000,3000,,6222,,,,,,,,
Female,22,Rural,30000,3000,TresBien,15385,,,,,,,,
Male,23,Tadla,30000,3000,Bien,18241,,,,,,,,
Male,20,Khouribga,30000,3000,,15981,,,,,,,,
Male,24,Khenifra,30000,3000,,8864,,,,,,,,
Male,19,BeniMellal,30000,3000,,8866,,,,,,,,
Female,25,Khenifra,30000,3000,Bien,6948,,,,,,,,
Male,20,Khenifra,30000,3000,Bien,3253,,,,,,,,
Female,18,Khouribga,30000,3000,Passable,17175,,,,,,,,
Female,22,Khenifra,30000,3000,Bien,5406,,,,,,,,
Female,20,Khouribga,30000,3000,,17814,,,,,,,,
Female,24,Ouedzem,30000,3000,Passable,9613,,,,,,,,
Male,23,Khenifra,30000,3000,Bien,17049,,,,,,,,
Male,18,Rural,30000,3000,Bien,18297,,,,,,,,
Female,22,Ouedzem,30000,3000,,4686,,,,,,,,
Female,24,Khenifra,30000,3000,Moyenne,10765,,,,,,,,
Female,24,Rural,30000,3000,,19629,,,,,,,,
Female,19,Khenifra,30000,3000,Moyenne,13580,,,,,,,,
Male,19,Tadla,30000,3000,TresBien,15059,,,,,,,,
Female,22,Khenifra,30000,3000,Moyenne,9141,,,,,,,,
Female,20,Rural,30000,3000,Passable,7366,,,,,,,,
Female,23,Azilal,30000,3000,,18825,,,,,,,,
Male,22,Azilal,30000,3000,TresBien,17045,,,,,,,,
Male,19,BeniMellal,30000,3000,Moyenne,3658,,,,,,,,
Female,18,FqihBenSalah,30000,3000,Bien,18607,,,,,,,,
Female,24,Tadla,30000,3000,Moyenne,9333,,,,,,,,
Female,18,Khenifra,30000,3000,Moyenne,16402,,,,,,,,
Male,22,Khouribga,30000,3000,Bien,9278,,,,,,,,
Female,18,Khouribga,30000,3000,Bien,4241,,,,,,,,
Female,19,Rural,30000,3000,Moyenne,16001,,,,,,,,
Male,23,Khenifra,30000,3000,Moyenne,8642,,,,,,,,
Female,18,Ouedzem,30000,3000,,16219,,,,,,,,
Female,21,Khenifra,30000,3000,Passable,19532,,,,,,,,
Female,22,Khenifra,30000,3000,,11779,,,,,,,,
Female,19,Ouedzem,30000,3000,Moyenne,10343,,,,,,,,
Male,22,BeniMellal,30000,3000,,8262,,,,,,,,
Male,18,BeniMellal,30000,3000,Bien,14484,,,,,,,,
Male,24,Khouribga,30000,3000,,17050,,,,,,,,
Male,22,Khouribga,30000,3000,Moyenne,6430,,,,,,,,
Male,19,BeniMellal,30000,3000,TresBien,16543,,,,,,,,
Female,21,Rural,30000,3000,,10732,,,,,,,,
Male,25,FqihBenSalah,30000,3000,,16867,,,,,,,,
Male,19,Rural,30000,3000,Passable,9118,,,,,,,,
Female,22,Ouedzem,30000,3000,Passable,15387,,,,,,,,
Female,19,Khenifra,30000,3000,Moyenne,14769,,,,,,,,
Male,23,Khenifra,30000,3000,Bien,5652,,,,,,,,
Male,21,FqihBenSalah,30000,3000,Passable,12111,,,,,,,,
Male,20,Azilal,30000,3000,Moyenne,16068,,,,,,,,
Male,24,Rural,30000,3000,Passable,5766,,,,,,,,
Male,19,FqihBenSalah,30000,3000,Moyenne,14491,,,,,,,,
Male,18,Ouedzem,30000,3000,Bien,3154,,,,,,,,
Male,21,FqihBenSalah,30000,3000,Passable,10594,,,,,,,,
Male,19,Tadla,30000,3000,Passable,4382,,,,,,,,
Male,24,Khouribga,30000,3000,TresBien,7183,,,,,,,,
Female,18,Ouedzem,30000,3000,Bien,7688,,,,,,,,
Female,25,Khenifra,30000,3000,Bien,9644,,,,,,,,
Male,19,Khouribga,30000,3000,Moyenne,5639,,,,,,,,
Female,24,FqihBenSalah,30000,3000,Bien,8402,,,,,,,,
Male,22,Khouribga,30000,3000,Moyenne,7903,,,,,,,,
Female,25,Ouedzem,30000,3000,,6166,,,,,,,,
Female,25,FqihBenSalah,30000,3000,Passable,9396,,,,,,,,
Male,24,Khouribga,30000,3000,Passable,7819,,,,,,,,
Male,22,Khouribga,30000,3000,Bien,15455,,,,,,,,
Female,22,Azilal,30000,3000,TresBien,5491,,,,,,,,
Male,20,Rural,30000,3000,Passable,7726,,,,,,,,
Male,25,BeniMellal,30000,3000,,15911,,,,,,,,
Male,19,Khenifra,30000,3000,TresBien,3149,,,,,,,,
Female,21,Ouedzem,30000,3000,Moyenne,16009,,,,,,,,
Male,18,Khouribga,30000,3000,Moyenne,9779,,,,,,,,
Male,21,Rural,30000,3000,Bien,11428,,,,,,,,
Male,23,Rural,30000,3000,,16977,,,,,,,,
Male,22,FqihBenSalah,30000,3000,TresBien,3720,,,,,,,,
Male,25,Rural,30000,3000,Moyenne,12380,,,,,,,,
Male,21,Khouribga,30000,3000,Passable,17739,,,,,,,,
Male,24,Khouribga,30000,3000,Passable,8973,,,,,,,,
Female,18,Khenifra,30000,3000,Moyenne,17762,,,,,,,,
Male,20,Khouribga,30000,3000,,19967,,,,,,,,
Female,22,Tadla,30000,3000,TresBien,12519,,,,,,,,
Male,18,Khenifra,30000,3000,Passable,13662,,,,,,,,
Female,21,Tadla,30000,3000,TresBien,7451,,,,,,,,
Female,22,FqihBenSalah,30000,3000,,18156,,,,,,,,
Male,23,Rural,30000,3000,Passable,4760,,,,,,,,
Male,22,Ouedzem,30000,3000,Passable,3126,,,,,,,,
Male,23,Khenifra,30000,3000,TresBien,8110,,,,,,,,
Male,22,Tadla,30000,3000,,6597,,,,,,,,
Female,18,FqihBenSalah,30000,3000,Bien,8993,,,,,,,,
Female,18,Tadla,30000,3000,Bien,19977,,,,,,,,
Female,23,Azilal,30000,3000,Bien,6862,,,,,,,,
Female,19,Azilal,30000,3000,Moyenne,6627,,,,,,,,
Male,24,Rural,30000,3000,TresBien,18394,,,,,,,,
Female,20,Khenifra,30000,3000,TresBien,16572,,,,,,,,
Female,22,Khouribga,30000,3000,Bien,19133,,,,,,,,
Female,25,BeniMellal,30000,3000,Passable,7688,,,,,,,,
Female,23,Khouribga,30000,3000,,7040,,,,,,,,
Female,18,FqihBenSalah,30000,3000,Bien,5741,,,,,,,,
Male,24,Ouedzem,30000,3000,Passable,8560,,,,,,,,
Male,19,Tadla,30000,3000,Bien,13537,,,,,,,,
Female,20,Ouedzem,30000,3000,Moyenne,15251,,,,,,,,
Female,19,Khenifra,30000,3000,Bien,17583,,,,,,,,
Female,20,Azilal,30000,3000,TresBien,13382,,,,,,,,
Male,21,BeniMellal,30000,3000,Passable,16971,,,,,,,,
Male,24,BeniMellal,30000,3000,Bien,9162,,,,,,,,
Female,25,FqihBenSalah,30000,3000,Moyenne,18658,,,,,,,,
Male,20,FqihBenSalah,30000,3000,Bien,14406,,,,,,,,
Male,20,Khouribga,30000,3000,TresBien,6856,,,,,,,,
Female,22,Rural,30000,3000,Bien,3521,,,,,,,,
Female,24,Khouribga,30000,3000,Bien,18484,,,,,,,,
Female,25,Khenifra,30000,3000,Passable,4002,,,,,,,,
Female,18,BeniMellal,30000,3000,TresBien,11675,,,,,,,,
Female,20,Rural,30000,3000,Moyenne,8873,,,,,,,,
Male,25,Ouedzem,30000,3000,,4549,,,,,,,,
Female,23,Khouribga,30000,3000,TresBien,13015,,,,,,,,
Female,21,BeniMellal,30000,3000,Moyenne,6637,,,,,,,,
Male,21,Ouedzem,30000,3000,TresBien,18021,,,,,,,,
Female,25,Ouedzem,30000,3000,Moyenne,6745,,,,,,,,
Female,19,Azilal,30000,3000,Bien,8008,,,,,,,,
Female,21,BeniMellal,30000,3000,TresBien,4221,,,,,,,,
Female,23,Azilal,30000,3000,,12730,,,,,,,,
Female,20,Tadla,30000,3000,Bien,4586,,,,,,,,
Female,25,Azilal,30000,3000,,11405,,,,,,,,
Female,25,Azilal,30000,3000,TresBien,11630,,,,,,,,
Female,22,Rural,30000,3000,TresBien,10540,,,,,,,,
Male,19,Rural,30000,3000,,14935,,,,,,,,
Female,18,FqihBenSalah,30000,3000,Bien,12219,,,,,,,,
Female,21,Ouedzem,30000,3000,,10768,,,,,,,,
Female,18,BeniMellal,30000,3000,TresBien,5757,,,,,,,,
Male,23,Khouribga,30000,3000,Bien,3159,,,,,,,,
Male,23,Khenifra,30000,3000,,19931,,,,,,,,
Male,21,Khenifra,30000,3000,,5078,,,,,,,,
Male,23,FqihBenSalah,30000,3000,TresBien,16280,,,,,,,,
Male,22,FqihBenSalah,30000,3000,,7301,,,,,,,,
Female,19,Tadla,30000,3000,Moyenne,8913,,,,,,,,
Female,25,FqihBenSalah,30000,3000,,5454,,,,,,,,
Male,19,Tadla,30000,3000,Bien,10079,,,,,,,,
Female,24,Tadla,30000,3000,Moyenne,7397,,,,,,,,
Male,18,FqihBenSalah,30000,3000,Moyenne,18110,,,,,,,,
Male,25,Ouedzem,30000,3000,Moyenne,4544,,,,,,,,
Female,24,Khenifra,30000,3000,Passable,18670,,,,,,,,
Female,18,FqihBenSalah,30000,3000,Bien,5108,,,,,,,,
Female,21,Ouedzem,30000,3000,Bien,18044,,,,,,,,
Male,24,BeniMellal,30000,3000,Moyenne,5705,,,,,,,,
Male,19,Ouedzem,30000,3000,Moyenne,8460,,,,,,,,
Male,18,Azilal,30000,3000,TresBien,18613,,,,,,,,
Male,21,Azilal,30000,3000,,15181,,,,,,,,
Female,20,Rural,30000,3000,Bien,12599,,,,,,,,
Female,18,FqihBenSalah,30000,3000,TresBien,12905,,,,,,,,
Male,18,Rural,30000,3000,Bien,3174,,,,,,,,
Female,19,Tadla,30000,3000,Passable,9214,,,,,,,,
Female,22,Tadla,30000,3000,Bien,15365,,,,,,,,
Male,22,Azilal,30000,3000,Bien,8958,,,,,,,,
Male,24,FqihBenSalah,30000,3000,Bien,6053,,,,,,,,
Female,20,Ouedzem,30000,3000,TresBien,9400,,,,,,,,
Male,19,FqihBenSalah,30000,3000,Passable,8129,,,,,,,,
Male,24,Tadla,30000,3000,TresBien,8144,,,,,,,,
Male,25,FqihBenSalah,30000,3000,Bien,9521,,,,,,,,
Male,21,BeniMellal,30000,3000,,17124,,,,,,,,
Female,20,Ouedzem,30000,3000,Passable,17677,,,,,,,,
Female,21,Khouribga,30000,3000,,19305,,,,,,,,
Female,21,Ouedzem,30000,3000,TresBien,10344,,,,,,,,
Male,25,Tadla,30000,3000,,10341,,,,,,,,
Male,22,Azilal,30000,3000,Bien,10983,,,,,,,,
Male,24,Rural,30000,3000,TresBien,11157,,,,,,,,
Male,25,Azilal,30000,3000,TresBien,12756,,,,,,,,
Male,20,Ouedzem,30000,3000,TresBien,6493,,,,,,,,
Male,21,Khenifra,30000,3000,Moyenne,6533,,,,,,,,
Female,22,Khenifra,30000,3000,Passable,8321,,,,,,,,
Male,20,Khenifra,30000,3000,Passable,10493,,,,,,,,
Male,24,Tadla,30000,3000,Moyenne,3220,,,,,,,,
Male,21,Khouribga,30000,3000,,8685,,,,,,,,
Female,25,Khenifra,30000,3000,Passable,18799,,,,,,,,
Female,24,Khouribga,30000,3000,Passable,5443,,,,,,,,
Male,18,Ouedzem,30000,3000,Moyenne,19438,,,,,,,,
Male,18,Tadla,30000,3000,Moyenne,5454,,,,,,,,
Male,22,FqihBenSalah,30000,3000,Moyenne,5121,,,,,,,,
Female,22,Khouribga,30000,3000,Passable,11004,,,,,,,,
Male,21,Azilal,30000,3000,Moyenne,4010,,,,,,,,
Male,19,Khouribga,30000,3000,Moyenne,13298,,,,,,,,
Male,20,Ouedzem,30000,3000,TresBien,17434,,,,,,,,
Male,21,Ouedzem,30000,3000,,10150,,,,,,,,
Male,22,BeniMellal,30000,3000,Passable,3982,,,,,,,,
Male,19,FqihBenSalah,30000,3000,TresBien,5190,,,,,,,,
Male,24,BeniMellal,30000,3000,Passable,5384,,,,,,,,
Male,22,Khouribga,30000,3000,Bien,3204,,,,,,,,
Female,19,FqihBenSalah,30000,3000,TresBien,11438,,,,,,,,
Female,18,Khenifra,30000,3000,Passable,13951,,,,,,,,
Male,23,BeniMellal,30000,3000,Passable,5369,,,,,,,,
Male,21,BeniMellal,30000,3000,Moyenne,12052,,,,,,,,
Male,22,Khenifra,30000,3000,Bien,6656,,,,,,,,
Female,20,Azilal,30000,3000,,7053,,,,,,,,
Male,21,FqihBenSalah,30000,3000,Passable,8667,,,,,,,,
Male,22,Khouribga,30000,3000,TresBien,18033,,,,,,,,
Female,22,Khenifra,30000,3000,,14240,,,,,,,,
Female,19,FqihBenSalah,30000,3000,Passable,12126,,,,,,,,
Male,22,BeniMellal,30000,3000,TresBien,9827,,,,,,,,
Female,19,Tadla,30000,3000,Moyenne,13916,,,,,,,,
Female,23,FqihBenSalah,30000,3000,Passable,13340,,,,,,,,
Male,24,Tadla,30000,3000,,4707,,,,,,,,
Female,23,Rural,30000,3000,Passable,10026,,,,,,,,
Female,21,Azilal,30000,3000,Bien,7760,,,,,,,,
Male,21,Khenifra,30000,3000,Moyenne,16844,,,,,,,,
Female,22,Khouribga,30000,3000,TresBien,18480,,,,,,,,
Male,18,Tadla,30000,3000,,16410,,,,,,,,
Female,25,Azilal,30000,3000,,3974,,,,,,,,
Male,22,Tadla,30000,3000,Moyenne,5717,,,,,,,,
Female,24,FqihBenSalah,30000,3000,,15346,,,,,,,,
Male,21,BeniMellal,30000,3000,Passable,4986,,,,,,,,
Female,21,FqihBenSalah,30000,3000,Passable,6284,,,,,,,,
Female,19,Tadla,30000,3000,Passable,17469,,,,,,,,
Female,19,Khouribga,30000,3000,Passable,10977,,,,,,,,
Female,22,Rural,30000,3000,,6823,,,,,,,,
Male,25,Azilal,30000,3000,Bien,13228,,,,,,,,
Male,23,BeniMellal,30000,3000,TresBien,15607,,,,,,,,
Male,23,Khouribga,30000,3000,TresBien,4327,,,,,,,,
Male,19,Tadla,30000,3000,Passable,10613,,,,,,,,
Male,24,Khenifra,30000,3000,Bien,7152,,,,,,,,
Male,21,Khouribga,30000,3000,Moyenne,6518,,,,,,,,
Male,20,Azilal,30000,3000,,18798,,,,,,,,
Female,22,Rural,30000,3000,Moyenne,7973,,,,,,,,
Female,20,Khenifra,30000,3000,,4665,,,,,,,,
Male,24,BeniMellal,30000,3000,Passable,16499,,,,,,,,
Female,20,Azilal,30000,3000,,17599,,,,,,,,
Female,21,Khenifra,30000,3000,Moyenne,7287,,,,,,,,
Female,24,Tadla,30000,3000,,10300,,,,,,,,
Male,25,Tadla,30000,3000,Passable,5403,,,,,,,,
Female,24,FqihBenSalah,30000,3000,Moyenne,5547,,,,,,,,
Female,25,Azilal,30000,3000,Passable,18383,,,,,,,,
Female,24,Khenifra,30000,3000,,16341,,,,,,,,
Female,20,Khouribga,30000,3000,Passable,13101,,,,,,,,
Male,25,Rural,30000,3000,,18953,,,,,,,,
Male,18,Khenifra,30000,3000,Bien,12740,,,,,,,,
Female,20,Tadla,30000,3000,Bien,8656,,,,,,,,
Female,22,Tadla,30000,3000,Passable,4272,,,,,,,,
Female,21,BeniMellal,30000,3000,,3093,,,,,,,,
Female,22,Khenifra,30000,3000,TresBien,5332,,,,,,,,
Male,18,Rural,30000,3000,TresBien,6392,,,,,,,,
Female,24,Rural,30000,3000,,16719,,,,,,,,
Male,21,FqihBenSalah,30000,3000,Passable,3311,,,,,,,,
Female,22,Tadla,30000,3000,TresBien,17604,,,,,,,,
Male,20,Rural,30000,3000,Moyenne,8442,,,,,,,,
Male,22,Azilal,30000,3000,,10257,,,,,,,,
Male,18,Azilal,30000,3000,Bien,15649,,,,,,,,
Male,19,Rural,30000,3000,Bien,13998,,,,,,,,
Female,19,Khouribga,30000,3000,Bien,17880,,,,,,,,
Female,20,BeniMellal,30000,3000,,10713,,,,,,,,
Female,24,BeniMellal,30000,3000,TresBien,4486,,,,,,,,
Female,23,BeniMellal,30000,3000,TresBien,7682,,,,,,,,
Male,23,BeniMellal,30000,3000,Bien,18180,,,,,,,,
Female,18,Azilal,30000,3000,TresBien,14016,,,,,,,,
Male,21,BeniMellal,30000,3000,Passable,5339,,,,,,,,
Female,18,Azilal,30000,3000,,18512,,,,,,,,
Male,23,Azilal,30000,3000,Bien,16471,,,,,,,,
Female,23,BeniMellal,30000,3000,Passable,16537,,,,,,,,
Male,19,Azilal,30000,3000,Bien,18842,,,,,,,,
Female,25,Azilal,30000,3000,TresBien,13264,,,,,,,,
Female,25,Ouedzem,30000,3000,TresBien,8637,,,,,,,,
Male,23,FqihBenSalah,30000,3000,TresBien,7902,,,,,,,,
Male,22,Rural,30000,3000,Passable,7089,,,,,,,,
Male,22,FqihBenSalah,30000,3000,Bien,14192,,,,,,,,
Male,20,Khouribga,30000,3000,Moyenne,7282,,,,,,,,
Male,20,Azilal,30000,3000,TresBien,17692,,,,,,,,
Male,21,Azilal,30000,3000,Passable,8867,,,,,,,,
Female,24,Khouribga,30000,3000,Moyenne,3420,,,,,,,,
Male,25,Azilal,30000,3000,Bien,4873,,,,,,,,
Female,19,Khouribga,30000,3000,Moyenne,12055,,,,,,,,
Male,18,Khouribga,30000,3000,Passable,19163,,,,,,,,
Female,22,Azilal,30000,3000,TresBien,11520,,,,,,,,
Male,23,Azilal,30000,3000,Moyenne,7082,,,,,,,,
Female,19,Ouedzem,30000,3000,Passable,18537,,,,,,,,
Female,18,Rural,30000,3000,Moyenne,16024,,,,,,,,
Female,22,Ouedzem,30000,3000,Bien,17664,,,,,,,,
Female,25,Khenifra,30000,3000,,11068,,,,,,,,
Female,24,BeniMellal,30000,3000,Moyenne,14237,,,,,,,,
Female,25,Khenifra,30000,3000,Bien,6457,,,,,,,,
Male,19,BeniMellal,30000,3000,Bien,15255,,,,,,,,
Male,20,BeniMellal,30000,3000,,8323,,,,,,,,
Male,18,Azilal,30000,3000,Passable,6363,,,,,,,,
Female,25,Khouribga,30000,3000,TresBien,10895,,,,,,,,
Male,23,BeniMellal,30000,3000,Bien,4390,,,,,,,,
Female,21,Rural,30000,3000,,18121,,,,,,,,
Female,22,BeniMellal,30000,3000,Bien,3770,,,,,,,,
Male,24,Khouribga,30000,3000,TresBien,19709,,,,,,,,
Female,21,Khenifra,30000,3000,Moyenne,15573,,,,,,,,
Male,24,FqihBenSalah,30000,3000,Passable,13089,,,,,,,,
Male,24,Khouribga,30000,3000,Passable,3776,,,,,,,,
Female,22,Rural,30000,3000,Passable,9666,,,,,,,,
Female,19,Khenifra,30000,3000,Bien,3063,,,,,,,,
Male,24,Khenifra,30000,3000,Moyenne,4148,,,,,,,,
Female,21,FqihBenSalah,30000,3000,Passable,7104,,,,,,,,
Male,23,Ouedzem,30000,3000,Bien,6911,,,,,,,,
Male,24,Khenifra,30000,3000,,11583,,,,,,,,
Female,21,Khouribga,30000,3000,TresBien,8828,,,,,,,,
Female,21,Ouedzem,30000,3000,Bien,6150,,,,,,,,
Female,20,Rural,30000,3000,Moyenne,12276,,,,,,,,
Male,22,FqihBenSalah,30000,3000,TresBien,17400,,,,,,,,
Female,18,FqihBenSalah,30000,3000,Moyenne,10420,,,,,,,,
Female,22,Khenifra,30000,3000,Passable,7437,,,,,,,,
Male,24,BeniMellal,30000,3000,TresBien,7325,,,,,,,,
Male,23,Khenifra,30000,3000,,3186,,,,,,,,
Male,21,Khenifra,30000,3000,Passable,16769,,,,,,,,
Male,21,FqihBenSalah,30000,3000,Moyenne,12787,,,,,,,,
Male,25,Rural,30000,3000,Bien,6867,,,,,,,,
Male,23,Khouribga,30000,3000,,18927,,,,,,,,
Female,24,Ouedzem,30000,3000,Bien,7838,,,,,,,,
Female,24,Khenifra,30000,3000,,7280,,,,,,,,
Female,19,Khouribga,30000,3000,TresBien,4815,,,,,,,,
Female,19,Khouribga,30000,3000,TresBien,5678,,,,,,,,
Female,18,Khouribga,30000,3000,Passable,14177,,,,,,,,
Female,23,Rural,30000,3000,,16189,,,,,,,,
Female,18,BeniMellal,30000,3000,Bien,19005,,,,,,,,
Female,21,Rural,30000,3000,Passable,12337,,,,,,,,
Female,22,Rural,30000,3000,Passable,19761,,,,,,,,
Male,18,BeniMellal,30000,3000,Moyenne,7144,,,,,,,,
Female,21,Tadla,30000,3000,,15762,,,,,,,,
Male,18,Rural,30000,3000,Bien,18003,,,,,,,,
Female,23,Azilal,30000,3000,,13553,,,,,,,,
Male,24,Khouribga,30000,3000,Passable,14114,,,,,,,,
Male,19,Tadla,30000,3000,Passable,3014,,,,,,,,
Female,23,Ouedzem,30000,3000,TresBien,18795,,,,,,,,
