wage,rent,food,transport,AFFORD
17368,2239,1383,455,0
19191,3778,1546,673,0
19905,2781,1345,629,0
17756,3884,1396,600,1
15755,2234,1730,678,0
11861,2646,1710,572,1
13504,2329,1959,549,1
19642,2377,1713,659,0
11722,2948,1457,415,0
11093,3996,1711,638,1
8445,2943,1417,654,0
9117,2927,1789,631,1
8435,2163,1836,568,0
14888,2144,1300,443,1
10983,3007,1297,581,1
10732,2069,1439,643,0
8393,2374,1237,448,1
9204,2610,1590,637,0
8009,2757,1880,480,1
18788,3973,1498,662,1
14176,2310,1820,533,1
19710,3068,1844,673,0
9194,3360,1991,472,0
18870,2356,1391,692,1
18435,3509,1830,603,1
11200,2794,1447,496,1
14563,2549,1205,619,1
8339,2879,1551,524,0
19848,2233,1303,575,1
15095,2646,1528,692,1
11376,2387,1372,656,1
12151,3582,1255,565,1
11487,3093,1931,621,0
8947,2093,1446,627,0
14180,3448,1434,626,1
14338,3114,1476,531,1
19793,2287,1997,590,1
13466,2522,1920,598,1
12983,2276,1620,665,0
8308,2212,1215,428,0
12918,3645,1888,569,1
10837,1915,1870,401,0
18680,2191,1961,467,1
18380,1818,1559,490,1
16137,2752,1335,426,1
13497,2312,1408,441,1
17379,3558,1521,667,0
17183,1839,1863,653,0
18529,3826,1483,409,1
13870,1917,1494,563,1
9414,2472,1398,617,1
10532,2134,1391,642,1
13987,1912,1317,474,0
17713,3564,1600,604,0
9500,3034,1745,660,1
12363,3120,1401,544,0
15641,1861,1439,460,1
13301,1977,1984,519,1
18238,2394,1994,464,0
9504,2534,1768,517,0
15657,2818,1949,561,1
11772,3647,1895,620,1
14164,3815,1594,480,0
15118,3251,1831,410,1
10270,3141,1818,534,1
13459,2717,1287,697,1
13436,2868,1734,494,1
18027,2273,1443,447,0
16730,2357,1483,419,1
8491,3903,1686,525,1
14439,3474,1451,603,0
8582,2077,1862,680,1
14201,3640,1924,439,0
11313,1963,1821,590,0
13950,3930,1911,686,1
8640,3207,1313,653,0
10093,2209,1544,605,1
15298,3876,1695,655,1
19296,3952,1913,655,1
10726,1827,1831,614,0
16892,2057,1302,426,1
18296,3555,1801,493,0
14483,1803,1553,541,1
16865,3541,1629,425,1
9933,3733,1696,636,0
16942,1894,1764,489,0
12870,2985,1919,534,1
18758,1999,1943,425,0
14541,2103,1789,609,1
14985,2593,1202,686,1
18769,2081,1921,563,1
17467,3471,1340,609,1
19186,3792,1415,411,1
14157,3064,1553,613,0
12618,2991,1412,594,0
14843,3127,1351,618,0
11151,2734,1441,521,1
14999,1930,1606,535,0
11131,2305,1877,610,1
19597,2095,1413,687,1
14984,3050,1663,629,0
19539,1990,1840,459,0
11637,2092,1820,586,0
11143,2473,1991,589,0
19551,3523,1464,533,0
10185,3333,1491,406,1
16925,3969,1542,553,1
12475,1966,2000,509,0
15014,3320,1696,607,0
16372,3174,1220,429,0
9560,2382,1945,435,1
10889,2156,1497,558,1
17261,2502,1707,507,1
15786,3424,1284,558,1
12587,3018,1656,409,0
13283,2538,1220,552,0
13547,2228,1465,409,0
11887,3255,1616,679,0
16365,2800,1333,478,0
17003,3085,1763,534,1
10320,2927,1210,499,0
16091,1905,1723,447,0
9773,2687,1215,610,1
16339,3572,1707,582,0
15429,3148,1561,640,1
16947,2129,1236,506,0
8493,3951,1682,689,1
15577,3856,1549,587,0
10553,3871,1977,692,0
18117,3496,1558,682,0
9028,2663,1778,488,1
16208,2059,1778,693,0
13673,3500,1496,592,0
17172,2654,1374,503,1
10671,2727,1892,564,0
17304,3629,1848,682,1
17937,3403,1550,560,0
8774,3401,1241,560,1
16754,3838,1320,447,0
13417,3328,1435,470,0
10473,2560,1325,598,1
19797,3152,1235,421,1
9400,1848,1453,436,0
15677,2886,1705,675,1
15259,2858,1761,495,1
17863,3848,1741,650,1
15618,2544,1575,448,1
10456,2064,1637,674,1
15921,3271,1462,660,0
16858,3681,1576,668,1
19876,2739,1715,603,0
10888,2837,1654,543,0
12397,2343,1816,502,1
13914,3268,1819,692,0
8303,2898,1344,513,0
14394,2137,1314,514,0
19918,2159,1883,553,1
16235,2134,1832,627,0
16833,3186,1428,694,1
14799,3762,1286,415,1
14219,2211,1668,502,0
12050,2466,1744,482,1
15415,2709,1555,510,1
8519,3078,1964,479,0
8665,3015,1573,433,1
15862,2396,1776,565,1
17018,2760,1608,426,0
13733,2921,1639,492,0
18227,3717,1469,611,1
14760,2912,1835,507,0
16807,2688,1748,655,1
15048,2587,1553,541,1
8535,2627,1252,500,0
17484,2534,1519,403,1
8429,3092,1394,590,1
14449,3349,1646,587,1
15594,2253,1392,676,0
15242,2035,1895,586,1
14276,3422,1322,625,0
9463,2736,1944,446,0
16948,2572,1370,419,0
13177,1970,1504,647,1
13750,3723,1210,461,1
14978,2908,1898,480,1
11698,3883,1345,470,0
9374,3375,1402,512,1
15146,2397,1304,541,1
12896,1845,1838,405,0
10117,2077,1454,597,1
10705,2529,1803,433,0
17353,2451,1409,617,0
14001,2018,1685,443,0
12369,2626,1490,648,0
15416,2447,1988,607,1
17730,3684,1960,659,1
16599,3151,1495,678,0
14134,2771,1911,630,0
17663,2513,1773,603,1
8647,2319,1748,698,0
14199,2246,1377,545,1
13695,2411,1402,489,1
14604,2857,1627,674,0
17289,2366,1361,446,1
13369,2860,1528,489,0
13019,3170,1214,448,1
18857,3775,1936,562,1
19663,2181,1679,590,1
16487,2554,1339,559,1
9468,3749,1372,646,1
9697,2646,1675,530,0
16759,2147,1931,562,1
15640,3243,1601,510,1
17174,3901,1863,533,0
10972,3813,1987,502,1
17874,3338,1285,509,0
12146,2282,1480,569,0
12401,2686,1581,405,0
19420,3525,1449,530,0
17897,2428,1990,587,1
14332,2571,1728,425,0
8071,3767,1924,483,0
15777,2511,1637,690,0
13141,2692,1480,579,1
18719,2911,1422,418,0
17638,3196,1605,519,0
12392,3349,1221,511,1
15369,3485,1562,533,0
19035,1870,1768,700,1
11658,2664,1636,422,0
13332,3614,1235,654,0
11633,3813,1856,687,0
16916,3341,1829,621,0
12141,2151,1231,594,1
13601,3135,1642,566,0
16653,1816,1796,536,1
11962,2093,1490,628,0
16176,2113,1541,551,1
11034,1931,1364,637,1
19985,3685,1328,446,0
15008,2783,1759,621,1
8467,2565,1436,598,1
18181,2610,1595,560,0
8662,3083,1778,431,0
19876,2080,1674,628,1
14215,3106,1911,415,0
14081,2607,1436,679,0
18626,2230,1559,561,0
8588,1865,1914,558,1
10521,2561,1651,451,0
19486,2954,1606,489,0
19515,2546,1755,551,1
19680,1877,1948,508,0
19771,2539,1603,555,0
12746,2539,1864,510,0
19809,2059,1279,473,1
12967,2772,1768,467,0
10452,3768,1563,585,0
16318,2457,1921,405,0
11477,3739,1549,505,1
8010,2366,1211,455,0
14448,2383,1815,670,0
19681,3060,1585,470,1
8457,2341,1891,533,0
16814,3190,1474,680,0
12213,3657,1999,517,1
8015,2106,1969,427,0
19093,3511,1589,508,1
10848,1898,1797,459,1
14248,3775,2000,581,1
19813,1869,1981,518,1
15288,2393,1763,603,0
19891,2070,1241,636,1
16875,3662,1891,405,0
15197,2547,1738,684,1
14153,2334,1624,593,1
9415,2025,1681,554,1
19007,3439,1926,620,0
15688,3883,1648,550,0
10893,2170,1296,620,0
17218,3148,1332,438,1
8169,2063,1883,599,0
17669,3843,1754,520,1
10835,2335,1743,576,0
8362,3932,1813,689,1
14827,3848,1364,579,0
12438,3274,1772,636,0
16256,3845,1239,556,0
11283,3096,1728,423,0
11134,2448,1646,425,1
19063,3484,1842,600,0
14210,3289,1447,590,1
18169,3674,1635,559,0
19521,2905,1239,529,1
11603,3591,1706,424,1
19644,3907,1892,539,1
8224,2246,1346,415,1
11381,2884,1263,427,0
10353,2299,1240,411,1
10636,2405,1666,662,1
12205,3697,1542,665,1
12172,3106,1662,566,0
10112,3693,1671,663,1
14254,2315,1902,682,1
11255,2511,1498,538,0
18613,3372,1522,408,1
14958,3585,1920,450,1
14488,2317,1743,534,0
15743,2778,1495,681,0
16084,3527,1522,462,1
9771,3616,1777,608,0
16314,1973,1414,571,1
16357,3258,1437,453,1
13845,3736,1273,629,1
16373,2729,1742,689,0
17551,2020,1537,635,1
13024,3732,1552,684,1
16499,3832,1718,649,1
12253,2363,1565,667,0
8192,2710,1848,449,1
19765,3176,1311,677,1
15978,3242,1443,693,0
8515,2010,1328,434,1
9034,3724,1701,540,0
10165,3538,1795,443,1
19508,2676,1703,623,0
12356,2207,1944,606,0
13981,2693,1620,499,1
16034,3415,1808,403,0
15914,3597,1440,447,0
14365,3595,1937,602,1
16181,2575,1928,690,0
11335,3872,1607,509,1
16879,2061,1256,563,1
15222,3253,1870,519,1
9592,3350,1419,510,1
17777,2807,1648,681,1
17520,3353,1451,684,1
16705,3585,1741,422,1
17619,3569,1587,412,1
17144,2371,1447,422,0
13190,2057,1931,642,1
19666,2419,1522,408,1
19192,2431,1926,606,0
13291,3349,1792,611,1
17833,3455,1526,425,1
14725,3185,1451,495,1
8955,2208,1633,500,1
13337,3266,1999,535,0
18186,2074,1917,487,0
9760,2021,1601,435,1
19931,3279,1740,427,0
10561,3236,1538,671,0
9428,3045,1993,567,1
17116,2575,1294,416,1
18282,3545,1520,541,0
8025,2243,1640,470,1
12506,3219,1512,410,0
16233,3655,1863,482,1
19538,2974,1662,583,0
10540,2718,1881,402,0
13760,3298,1418,608,1
9276,3219,1309,664,0
17341,3212,1750,418,1
9270,2547,1387,506,0
16769,2632,1430,680,1
11627,2734,1806,451,1
14900,3688,1471,518,1
15444,2938,1965,691,1
15498,2639,1512,584,1
15258,3606,1253,688,0
14981,2994,1580,433,1
17950,3493,1556,609,1
9974,3723,1257,602,1
16839,3888,1441,566,0
17703,2398,1652,438,1
15132,3164,1503,576,0
16805,3959,1483,609,1
17101,3949,1485,516,1
17261,1809,1870,443,1
13917,2059,1527,588,1
12917,2778,1580,669,0
16263,3146,1872,683,0
18263,2185,1671,636,0
17323,3770,1559,400,0
13881,2797,1719,422,0
10534,3080,1487,562,0
16504,3873,1310,474,0
18048,3055,1660,700,1
14611,3883,1409,407,1
14111,2373,1249,514,1
8460,3782,1622,460,1
12041,2873,1960,632,0
8410,3542,1277,491,1
17581,2362,1954,614,1
13791,3404,1567,604,0
8244,3366,1997,665,1
17480,2956,1473,634,0
17071,1968,1465,414,1
11712,2395,1567,495,0
11286,3337,1998,650,1
13310,3471,1742,678,1
10573,2546,1492,406,0
11356,3251,1556,529,0
13791,2120,1284,620,1
19905,3215,1705,599,1
13231,1939,1793,422,0
12852,3860,1268,438,0
10472,2916,1910,593,0
19053,2769,1648,574,1
11292,3425,1331,568,0
9044,3423,1618,506,0
10258,2069,1257,658,0
13563,3565,1274,626,1
16493,2335,1341,585,0
19815,3969,1911,491,0
15591,1854,1726,580,1
18114,3171,1536,627,0
17875,2548,1896,476,0
16570,2780,1253,570,0
10467,3574,1290,468,1
9431,3033,1346,593,0
13312,3850,1434,476,0
17756,2570,1791,655,1
12124,3341,1546,652,0
15917,2568,1512,663,1
8998,3747,1795,585,0
10812,2421,1229,467,1
13414,3295,1929,444,1
8070,2444,1946,501,0
14196,2048,1405,690,0
19231,2178,1945,652,1
10406,2695,1305,554,0
9033,2375,1508,626,0
11497,3727,1664,566,1
12629,2749,1952,553,0
17811,2597,1293,579,0
13328,2704,1723,685,0
10061,3688,1504,550,1
16279,2378,1237,635,0
15465,3241,1825,546,0
13495,3237,1847,573,0
13813,3130,1629,652,0
17770,2621,1587,554,0
13738,3686,1221,610,1
8105,2431,1903,433,1
11757,2740,1240,468,1
19425,1853,1435,670,0
17585,2015,1395,655,1
15336,1864,1869,639,0
14385,3893,1668,485,0
19523,2267,1518,470,0
14307,3205,1623,404,0
17590,3416,1963,435,0
12160,3344,1435,575,0
17759,1968,1240,581,0
18100,3888,1445,442,0
13232,2438,1376,650,1
10007,2368,1543,492,0
8761,3055,1993,451,1
8177,2323,1793,607,1
19707,2131,1402,525,0
19281,3999,1331,548,0
10744,2462,1500,422,1
9507,3233,1551,682,1
19903,3929,1515,524,0
13059,2644,1835,666,1
9289,2153,1739,615,1
16101,3448,1854,633,1
14045,2736,1576,536,0
12677,2420,1520,494,1
14872,1978,1586,658,1
13223,2446,1430,638,0
14941,2991,1594,565,1
10792,2036,1933,614,1
10865,3012,1522,628,0
11376,2145,1792,570,1
15314,3287,1752,613,0
19407,2752,1829,572,0
12800,3475,1835,633,1
12454,2342,1853,441,1
17543,2517,1773,665,0
9891,1903,1219,608,0
17764,1987,1655,625,0
9850,2878,1566,506,1
10827,3095,1283,540,0
12226,2426,1860,492,1
19990,2819,1899,503,0
17757,1904,1597,697,0
15151,2460,1753,587,0
16671,3504,1872,459,0
14385,2667,1375,444,0
14433,2525,1699,698,1
18206,1851,1950,636,0
13153,2908,1795,509,1
11515,2098,1814,582,1
8835,2135,1219,657,1
14691,2960,1266,671,1
17682,3082,1998,630,0
8248,3831,1698,572,1
15640,3032,1432,561,1
16416,3096,1851,402,1
17246,2454,1345,665,1
13677,3097,1762,440,1
16045,3143,1223,672,0
16113,3749,1821,437,1
14102,1963,1244,680,1
14581,3440,1295,617,0
18539,3408,1300,442,1
9025,3947,1609,696,1
15619,3387,1786,700,0
11702,2490,1589,498,1
15430,2302,1622,524,1
9767,2247,1487,653,0
11036,3119,1414,400,0
19721,3315,1825,457,0
15012,3592,1401,540,0
18177,2826,1680,566,1
10946,1950,1804,698,1
19237,2675,1733,406,1
19375,2458,1529,627,0
17893,3167,1524,475,1
17369,1967,1685,542,1
18136,2734,1358,674,1
15927,3313,1619,655,0
11371,3367,1745,483,1
15766,1969,1462,474,1
19574,3829,1354,694,0
15873,3017,1596,474,0
8420,1910,1849,475,1
10689,2912,1797,443,0
8506,2534,1200,660,0
8956,3852,1932,484,1
12802,2044,1801,513,0
17643,3812,1660,584,1
16177,3208,1469,521,0
13791,2692,1340,410,0
11410,2884,1307,674,1
10529,2537,1684,687,0
15165,3355,1527,665,0
10644,2901,1553,442,1
10192,3233,1912,633,1
18554,3339,1954,568,0
8669,3594,1768,421,0
10414,2443,1804,545,1
12618,3231,1348,656,1
11298,2803,1562,480,1
11758,3462,1203,484,1
19755,2626,1431,508,0
18890,3192,1891,495,0
15122,3953,1523,588,1
8135,3918,1806,681,0
17675,2380,1331,623,0
12748,3808,1513,553,0
11985,3276,1326,630,0
14124,2846,1284,498,1
13176,1967,1538,505,1
10243,2216,1785,432,1
15755,3479,1515,428,0
19865,2329,1788,652,0
15593,3864,1389,588,1
10556,1936,1932,602,1
8428,2030,1806,646,1
18389,2756,1205,526,0
8015,3221,1742,439,0
19229,3429,1674,449,1
16197,3568,1838,552,0
8590,2452,1401,689,0
14569,3455,1828,654,1
11800,3349,1386,605,0
9414,3516,1532,569,0
16743,2291,1235,421,1
13834,2353,1935,445,0
17716,2511,1602,638,1
18838,2482,1611,634,0
19843,1845,1973,619,1
13014,2600,1446,575,1
11047,1843,1320,575,1
11238,2924,1249,570,1
17547,3711,1303,502,0
10587,3757,1945,516,1
11112,3160,1205,629,1
9804,1908,1842,566,0
9164,2549,1916,651,1
16916,3426,1660,552,0
12398,3147,1985,698,0
12897,2046,1753,420,0
13657,3089,1973,524,1
10349,2800,1884,552,0
13538,2538,1875,637,0
17794,3313,1584,444,1
11952,2014,1844,599,0
19754,3737,1584,584,1
16718,2218,1294,502,1
11694,3936,1849,462,0
14939,3118,1569,524,1
11316,3513,1623,497,0
9469,1852,1387,432,0
14574,2610,1202,557,1
17099,1833,1460,652,1
10509,2126,1893,444,1
13372,3441,1972,421,0
8270,2880,1931,641,0
14554,3815,1898,509,1
18270,3760,1240,465,0
13228,3146,1566,595,1
8782,2929,1297,623,1
11899,2034,1710,459,0
17502,1893,1763,533,1
13731,3760,1333,546,1
13063,3051,1305,684,1
17765,1896,1957,489,0
11056,3348,1916,698,1
19271,3240,1903,520,0
18177,3723,1738,611,1
18576,2588,1564,581,0
16349,3560,1783,643,1
15341,3587,1615,606,0
9364,2846,1742,517,1
12048,3954,1717,579,1
8437,2916,1498,402,0
18632,3097,1576,553,1
14140,2992,1309,573,0
8673,3089,1640,645,1
15190,2004,1929,420,1
10444,2243,1767,543,1
13569,2418,1355,649,1
11850,3088,1667,567,1
16187,3511,1593,655,0
17867,2612,1574,549,0
8343,2217,1660,623,0
15182,2535,1332,672,0
18726,3017,1573,695,1
13865,1915,1634,453,1
8710,2108,1767,471,1
9287,2151,1770,650,1
10524,2009,1870,696,1
13237,2293,1569,565,0
19389,2847,1769,634,0
16011,2524,1682,621,1
14609,2833,1878,497,0
9236,3620,1441,526,1
18731,2668,1258,664,0
16393,3103,1914,439,1
14496,2960,1874,640,1
14724,2578,1974,682,0
17396,2759,1531,644,1
16525,1930,1431,419,1
9356,1879,1346,408,0
18002,2113,1468,421,1
9629,2857,1319,441,0
18513,1886,1727,563,1
10396,2854,1790,659,1
18201,3779,1451,685,0
13789,3365,1878,683,0
9426,3052,1485,564,0
11116,3563,1820,406,1
14237,2761,1889,487,0
18507,3088,1369,669,1
8212,2147,1821,560,1
10539,3966,1294,430,0
9469,2507,1954,539,1
9116,2702,1825,679,1
18122,3031,1637,488,1
15982,3815,1991,543,1
16035,3309,1318,466,0
10159,3272,1481,585,1
18430,3656,1993,609,1
12663,1934,1321,539,1
9320,3698,1508,453,0
16831,3216,1630,564,1
13829,3326,1716,548,0
19917,3753,1520,514,0
16791,3840,1620,484,1
15878,2078,1992,498,0
10778,2013,1464,525,0
11505,2798,1280,670,1
9041,3728,1846,611,0
13564,3591,1920,649,1
11719,3475,1998,579,1
11844,3374,1443,659,0
12225,3129,1988,603,0
9517,3205,1678,525,1
16234,1988,1423,674,0
14352,3045,1447,485,0
14754,3214,1231,667,0
19771,2642,1598,697,0
18541,2310,1854,526,0
11359,2872,1292,641,1
12117,3697,1427,576,1
14905,2147,1311,487,0
17502,2954,1358,444,0
9321,3963,1943,480,0
19885,2217,1373,493,0
10190,2864,1715,511,0
14286,2490,1564,519,0
12058,2824,1443,458,0
13912,3798,1331,516,0
18711,3856,1651,553,0
17999,3794,1370,606,0
18253,2806,1577,450,0
13613,2928,1988,692,0
9088,2520,1609,465,0
12338,1969,1502,621,1
15219,3533,1583,415,1
19954,2498,1687,438,0
17255,3362,1653,419,1
13447,2363,1523,524,1
18678,3283,1637,485,1
19964,3570,1259,532,1
15999,2275,1305,622,0
18312,3994,1893,631,1
8567,2933,1991,504,0
12524,2800,1414,627,0
8139,3848,1242,698,0
9858,3123,1452,432,0
13359,2796,1574,658,1
12666,1877,1843,645,1
17417,2783,1339,665,0
14772,2805,1994,523,0
14863,3655,1583,482,0
18090,1911,1864,653,1
12449,1814,1343,496,1
17462,2680,1864,449,1
16444,3389,1399,576,0
9223,2726,1403,510,1
11589,3890,1200,598,1
11377,3990,1584,700,1
18753,3328,1890,683,0
14623,1940,1784,636,1
17294,2834,1530,580,1
8729,1879,1235,525,1
13305,3443,1886,695,1
15522,3516,1332,611,0
13008,3928,1739,634,1
12927,2946,1249,460,0
14044,2305,1274,544,1
18352,3418,1709,547,0
12660,1855,1413,614,0
17422,2077,1397,526,0
13826,2203,1428,486,1
8449,2094,1465,689,0
16682,3695,1536,503,1
17234,3640,1718,534,0
9306,1897,1592,544,0
8397,2467,1684,433,1
19786,3698,1541,426,1
11934,2265,1514,438,1
14411,2861,1518,620,1
10898,2899,1344,676,0
16466,2077,1907,490,1
9570,3829,1905,697,1
19626,2670,1619,593,0
12584,2297,1603,544,0
13808,2299,1525,469,1
9895,3969,1949,403,1
8317,3575,1905,425,0
8224,2334,1255,541,1
17616,2787,1280,435,0
8560,3733,1657,413,1
12628,1879,1302,578,1
8139,3531,1496,511,1
10017,3991,1212,638,0
18836,2734,1234,654,1
10329,2505,1938,446,1
11513,2186,1369,591,0
10092,2693,1866,461,0
14781,3213,1318,501,1
14611,2697,1543,420,0
14467,3858,1275,601,0
12323,3742,1444,498,0
17858,1805,1380,577,0
18947,1859,1503,535,0
14028,2063,1854,621,0
14873,3431,1826,569,0
9405,3437,1280,547,0
18110,2069,1378,535,1
14205,2499,1639,700,1
19315,3209,1383,588,1
17436,3274,1336,647,1
11509,3282,1701,621,0
14272,2087,1339,438,0
19925,2669,1969,540,1
10841,2707,1678,441,0
8257,3128,1982,474,0
9564,2208,1241,657,1
18672,1862,1627,436,0
9184,2921,1917,435,0
10630,3206,1276,698,0
19221,3835,1330,599,1
11397,2267,1656,595,1
8680,3355,1425,545,0
17680,3003,1330,537,0
14554,1804,1549,581,1
17856,2796,1317,513,0
17084,3534,1483,593,0
10875,3329,1290,564,1
18717,3629,1989,635,1
16411,2372,1831,574,1
19626,2618,1560,440,1
19526,2107,1855,548,0
12440,3825,1993,620,1
8001,2120,1991,415,0
12260,2000,1802,636,0
17962,2370,1817,590,1
19787,3964,1558,435,1
11260,2904,1679,630,1
10642,3235,1958,523,0
14353,2824,1529,582,0
10224,1850,1792,480,1
13577,2928,1460,569,1
10089,2543,1323,605,1
19271,2188,1268,639,1
15044,3663,1219,645,0
8326,2253,1519,418,1
17446,3448,1554,624,1
10142,3712,1596,536,1
16956,3273,1578,674,1
14936,1939,1487,499,0
14261,3262,1851,493,0
19239,3119,1291,679,1
14037,1840,1445,428,1
10098,2608,1346,428,0
14337,1946,1445,466,0
13854,3263,1826,621,0
8562,1849,1584,476,0
9811,3247,2000,647,1
14524,2701,1957,405,0
16099,2115,1624,684,0
9693,1912,1653,420,1
11249,3752,1709,526,0
16085,1837,1916,538,1
10009,3449,1220,650,0
17976,3281,1594,524,0
19617,2137,1581,643,0
14371,3259,1248,531,0
18489,3916,1811,540,1
12560,2100,1935,691,1
14641,3223,1889,440,0
18986,3491,1951,699,1
11282,3754,1674,415,0
8967,2232,1256,496,0
13901,3955,1643,681,0
15097,1800,1838,610,0
10146,3294,1705,676,0
18656,1919,1464,519,0
10116,3807,1324,587,0
18023,3749,1929,469,1
15547,3621,1892,493,0
12144,2559,1840,658,1
12368,3177,1242,547,1
12485,1871,1515,546,0
10835,1972,1576,643,1
13333,3373,1983,450,1
14840,2465,1947,497,1
14359,2225,1844,684,0
12208,3257,1299,511,0
16155,2346,1320,545,0
12799,2494,1804,653,0
13620,2261,1938,469,0
9146,2850,1857,698,1
9035,2828,1693,441,0
8770,3586,1300,603,1
9951,2455,1865,544,0
8435,2065,1385,523,1
9248,3534,1435,618,0
9242,2680,1438,476,1
9188,3572,1333,658,0
19679,3645,1762,631,1
14367,2407,1451,417,0
15603,3828,1962,525,1
11020,2495,1777,465,0
16963,2031,1345,631,1
10148,2789,1765,520,1
12476,3531,1247,494,0
19728,3014,1533,588,0
18086,3965,1464,408,1
17315,2931,1673,515,0
9254,3385,1760,655,1
16945,1920,1336,676,0
15628,3411,1303,565,1
9711,3842,1226,483,1
10122,2017,1732,680,0
19016,2437,1487,501,1
11733,3522,1881,468,0
12312,2335,1488,688,0
14616,3522,1581,495,0
18252,2584,1215,568,1
13426,2568,1618,552,1
18502,2370,1302,679,0
10249,3494,1521,663,0
14102,3334,1986,418,1
8904,3830,1971,501,0
16162,3306,1223,411,1
15704,2037,1451,470,1
8700,2251,1757,700,0
19191,2138,1279,402,1
13514,3017,1755,614,0
15528,1825,1562,552,0
10683,3579,1201,504,1
10438,3903,1884,448,0
19791,1916,1262,586,1
9443,3811,1436,415,1
9408,1816,1992,570,0
9070,2695,1636,450,1
17111,3010,1408,697,1
19057,3432,1733,445,0
10267,2390,1356,588,1
14299,2087,1725,508,0
14692,1949,1699,418,1
8058,2019,1274,545,1
18964,3315,1654,497,1
10213,2945,1845,601,1
12342,2537,1245,683,1
15152,2739,1379,538,0
17246,2144,1968,458,0
11905,3477,1883,446,1
14834,3339,1812,535,1
15405,2226,1709,596,0
11030,3465,1382,530,0
12989,1915,1984,483,0
8958,2048,1657,695,0
17310,2875,1681,672,1
8408,3490,1739,482,1
19143,2067,1803,638,0
14736,2424,1583,491,1
19296,3309,1958,635,0
11413,3329,1715,433,0
9444,3905,1503,612,1
17919,3475,1585,637,1
11684,3790,1823,695,0
15220,1822,1467,586,1
17561,3201,1499,665,1
12037,3930,1651,609,0
12950,2507,1929,619,1
12643,2500,1725,658,1
8026,3324,1386,566,1
14940,3966,1798,493,0
14096,2126,1912,523,1
13957,3485,1828,652,0
13407,2090,1542,460,0
19961,3341,1343,537,0
17875,2134,1970,407,0
13455,3760,1396,470,0
13921,2450,1878,638,1
18610,2864,1880,488,0
16432,3507,1619,429,1
17339,2634,1846,509,1
12653,1952,1434,409,1
15804,3920,1378,527,1
16716,1945,1245,561,0
19471,2691,1202,487,0
14990,3567,1761,594,1
17120,3390,1506,528,0
16665,2451,1336,462,0
13695,3442,1559,617,0
18896,2118,1741,465,1
12390,2232,1718,414,0
15410,3950,1370,524,1
14067,2390,1327,461,1
18655,1854,1792,586,1
15567,3450,1992,520,1
17587,2154,1802,647,0
19514,2095,1915,570,0
9135,3578,1287,529,0
18954,2457,1335,534,0
14736,2541,1224,531,0
10806,2029,1387,677,1
17801,2560,1605,525,0
10604,3797,1313,530,0
19924,2990,1570,530,0
10749,3251,1685,412,0
17457,3524,1889,490,0
8882,2091,1432,602,1
12241,1991,1697,642,1
12803,3653,1289,556,0
19143,3952,1951,609,1
12714,3580,1420,419,0
13629,2432,1848,673,0
19872,1810,1302,699,1
14220,3781,1325,687,0
17940,2200,1858,588,1
16503,2307,1423,698,1
13982,2451,1717,662,1
9105,2005,1867,412,1
17741,2462,1418,581,1
9643,2267,1508,625,0
17666,2606,1637,567,1
9404,3435,1726,595,1
14859,3705,1389,508,0
12531,1923,1328,583,1
16813,1881,1317,539,0
12829,3490,1294,642,0
13125,3989,1288,505,1
16705,1833,1632,544,0
13713,3230,1861,521,1
16846,3274,1256,470,0
9792,3916,1517,553,0
14658,1817,1549,485,1
18728,3750,1461,447,1
8853,2511,1453,417,1
9191,3424,1493,490,0
12619,2278,1859,608,1
12889,3208,1696,602,1
18553,3653,1424,595,1
10737,3799,1741,529,0
18810,3546,1941,430,0
13804,3480,1426,592,0
9049,3741,1310,536,0
17247,1906,1363,474,1
17098,3388,1467,545,1
19142,3974,1878,556,1
18007,3074,1724,548,0
17386,3163,1977,653,0
17964,3385,1235,673,1
8503,3290,1730,450,0
12400,4000,1276,654,0
13130,2900,1612,430,1
14340,2660,1516,563,1
15244,2299,1785,619,1
15610,2179,1564,645,1
17204,3217,1341,519,0
14033,2929,1484,449,0
19143,3243,1333,460,1
15490,3353,1661,667,1
9958,2411,1293,666,1
13193,2017,1978,432,1
13358,2243,1311,590,1
14881,3773,1438,461,0
15123,2147,1813,432,1
14757,3909,1307,687,0
17478,3110,1504,586,1
14153,2593,1977,450,0
12749,1876,1341,416,0
16097,3807,1223,403,1
14384,2784,1394,410,0
8092,3561,1913,588,0
13362,3182,1710,647,0
16712,2166,1778,514,0
13319,2010,1977,430,1
13116,2048,1877,518,0
9732,3029,1510,602,1
15958,2679,1584,659,0
9949,2483,1658,699,1
8103,1960,1782,456,1
15393,3364,1830,627,1
17350,3736,1512,559,0
9180,3602,1320,482,0
17583,2342,1345,406,1
9365,1844,1734,688,0
15162,3848,1549,681,1
11334,2283,1860,586,1
16495,2453,1657,630,1
9027,2385,1677,596,1
16937,3702,1860,495,1
15686,3426,1645,685,1
15415,3622,1222,623,1
8895,1866,1979,535,0
18674,2336,1638,651,1
9054,2848,1779,648,1
19854,3422,1883,507,0
18666,3369,1716,481,0
19805,1858,1809,429,0
10626,2448,1758,643,0
8123,3417,1721,600,0
16297,1850,1557,614,1
15448,3851,1938,636,0
8735,2949,1300,403,1
17521,2874,1288,562,0
15524,2742,1704,556,0
11341,2637,1736,665,0
12645,2202,1380,698,1
18884,3676,1604,662,1
11257,3952,1973,563,1
14327,2500,1544,615,1
11127,3728,1352,499,1
