wage,rent,food,transport,AFFORD
14556,1480,679,378,1
10139,1374,825,305,1
14619,947,1160,597,0
5405,1888,1096,562,1
9486,1117,1318,461,0
3695,1590,801,311,0
5161,1975,999,416,0
13029,1798,649,594,0
3368,1083,651,305,1
3770,806,1139,442,1
10130,1321,1173,301,0
13442,1470,1463,408,1
10168,1506,1342,500,1
12454,1212,790,302,1
4712,1736,987,468,0
10867,1525,892,441,1
11754,1336,853,383,1
4516,1664,1022,376,0
3249,1235,875,564,0
7266,1052,1272,487,1
10138,1791,881,477,1
13717,1667,1002,351,1
7797,1933,1134,581,1
6938,887,764,471,0
7236,955,816,332,0
3267,1408,1334,312,0
4316,1694,889,408,0
6440,1109,1364,383,1
9698,1124,1330,427,0
3573,1308,1204,549,0
12194,1492,1156,565,1
14091,1040,1469,587,1
8696,1313,1031,525,1
14352,1490,1018,510,0
7584,1393,766,519,0
9203,1569,694,414,1
3975,1208,1162,452,0
8046,1717,1106,305,0
9157,1295,1182,590,0
8229,1418,907,371,0
7768,916,947,517,1
6618,1633,961,361,0
11952,1272,1485,314,1
3276,1349,879,543,0
14960,1458,904,503,0
12015,1411,771,586,1
4525,1265,1297,304,1
6079,1764,1045,516,0
12737,1113,1413,571,0
14207,1047,1374,434,1
11412,1488,1173,565,1
9583,1397,922,379,1
14167,1525,724,553,0
12501,1006,1396,435,1
7050,1437,746,586,1
12790,1523,1429,407,0
9845,1161,713,394,1
6214,868,1478,565,0
14607,1569,833,543,0
14114,1905,656,434,1
11619,1323,904,565,1
4749,1081,823,548,0
3399,1687,1284,435,1
3130,1803,1347,593,0
4300,1392,1250,585,0
6847,817,667,336,1
13680,1785,865,305,1
9384,1437,629,418,1
14275,1194,1214,446,0
3449,1740,702,479,1
9245,1577,1057,450,0
8307,1212,655,413,1
5409,1499,1452,310,0
8728,881,1296,572,0
13690,1125,860,407,0
14901,865,1420,313,0
11661,1013,1332,356,1
5233,1435,642,587,1
9578,1670,1407,577,1
14859,1317,1310,432,0
12041,997,780,453,0
4274,1118,1415,373,1
9072,1866,763,563,0
6470,1285,769,555,0
8988,1004,1431,495,0
9239,1433,686,580,0
5677,889,604,553,0
9046,1816,1491,433,0
9212,1005,1279,581,1
13527,1498,1284,363,0
7110,1326,720,453,1
11742,1843,1244,317,1
4283,1763,835,364,0
13618,1974,1312,463,0
12144,1341,981,488,1
13251,1030,1074,565,1
12760,1452,948,534,1
8808,1716,809,463,0
5360,982,970,592,0
10416,1210,841,513,0
10469,1180,1187,474,1
11065,1072,808,317,0
5801,1552,1172,362,0
7512,927,744,460,1
14641,1253,1444,489,0
9125,1265,853,504,0
6105,1497,1299,303,1
5504,1567,700,561,1
5122,1016,994,555,0
10703,1917,1083,316,0
13267,882,808,485,1
13674,1312,673,596,1
4991,1414,614,578,1
8129,1643,994,481,1
14226,1760,697,346,1
4718,1453,1369,481,1
11197,1722,1439,386,0
12635,1499,1416,301,0
8320,1676,671,505,1
5256,1226,667,401,0
12577,1925,1282,437,0
3763,1899,661,359,0
7167,1733,1308,337,1
11375,867,1367,384,1
12065,1607,1003,530,0
3166,1930,950,475,1
4632,1145,777,493,0
5421,1850,909,371,1
6063,1606,674,522,1
12492,1681,1125,416,1
12979,1939,862,538,0
6991,1963,1498,486,0
5976,1494,1433,493,0
6917,1108,706,518,1
6303,1850,919,418,1
10323,1373,866,475,0
5076,1980,815,589,0
4447,1081,901,361,0
9902,1678,1494,592,1
6517,1495,1194,554,1
5907,1249,1372,550,0
13702,893,993,499,1
10304,1721,602,597,1
13838,1420,1276,352,1
10628,995,992,496,0
3498,1311,1092,405,1
5110,1717,1253,393,1
6597,1145,1047,504,0
6174,861,1152,531,0
11974,1813,886,461,0
12249,839,733,364,1
13194,835,1063,397,0
9079,1312,1037,346,1
6021,1699,626,466,1
6775,1817,602,587,0
5506,1836,953,304,0
4084,1506,607,526,1
7736,1785,918,345,0
3107,1072,1400,567,1
12585,1310,745,576,1
14592,821,833,482,1
8953,1858,1144,485,0
7653,1174,1286,582,0
9602,1581,1083,565,0
4888,1392,1177,519,0
4753,1193,916,311,1
3363,1332,1451,521,1
5257,954,1125,588,1
3117,1613,934,443,0
13012,1749,1417,408,1
5540,1190,667,485,0
6931,1313,1047,394,1
4158,856,1098,450,1
12264,1607,620,532,0
14986,1529,1239,559,0
9486,1630,966,573,1
7728,1812,678,543,1
10842,989,1337,544,0
8232,1777,1375,376,1
7144,1696,1474,421,0
3290,883,1120,353,1
4306,1940,993,364,1
13966,1011,1358,327,0
14829,1324,1011,427,1
13903,2000,699,460,1
10672,1166,649,344,1
14940,859,1324,533,1
7842,1709,983,372,1
13349,1346,1117,442,0
3250,836,1481,440,0
8449,1190,722,447,0
10594,951,1495,405,0
3704,1061,996,462,1
3602,1144,1077,448,1
4349,1435,1074,460,0
14806,1046,682,358,1
8523,1723,769,554,1
4379,1260,1033,483,1
5252,1466,648,339,0
3715,1020,1172,580,1
5504,1568,1041,511,1
5543,1373,678,530,1
3333,1402,838,555,1
6533,1838,770,595,0
4712,954,616,375,1
10048,843,656,597,1
12823,926,1129,331,0
14205,925,1232,329,0
8081,1213,1265,552,1
3094,1282,892,400,1
4257,1331,1373,468,1
4591,1126,885,350,0
7988,1914,1264,427,1
4074,1704,651,517,0
9141,1194,1021,580,1
6753,968,1417,561,1
12890,1200,1159,327,0
11609,1519,1353,370,0
4239,1056,1143,419,1
6461,1439,1252,376,1
6592,1711,1066,390,1
9858,1248,1202,443,1
4231,1630,639,395,1
8558,1055,1158,588,0
7962,1022,1258,330,0
3828,1680,1052,526,0
7380,1619,808,492,0
11840,1579,1033,471,1
4943,813,653,568,1
3829,1359,1172,510,1
11697,1454,938,590,1
7598,1968,1310,407,0
10861,1456,1030,378,1
3949,1073,1371,438,1
10904,1941,1130,430,0
8295,1962,1025,405,1
10860,1387,652,322,1
4373,1646,1444,397,1
13853,839,1263,546,1
11782,1294,1281,512,1
4109,1751,717,301,1
4274,1521,1067,503,1
13712,1626,1356,335,0
13614,1939,671,346,1
4503,1444,1471,359,1
3057,1243,787,530,0
5070,1342,600,555,0
10384,1866,655,458,1
14925,1794,865,427,0
14309,1352,1006,565,0
13237,1317,726,321,0
9109,1171,1382,567,1
6287,933,954,387,0
8048,1333,1030,321,0
10576,1704,979,462,0
11259,1310,1439,462,1
10617,1398,842,449,0
9417,890,1394,546,0
12796,1129,978,324,0
9979,1210,1432,406,1
3894,1184,1036,453,1
11496,1395,1414,569,0
6264,932,964,307,1
12415,866,709,573,1
13876,1106,1130,562,0
8708,1079,697,529,0
12403,1218,778,408,0
4247,1648,1346,480,0
12404,1727,864,390,0
11035,1643,713,547,1
3926,1694,1236,414,1
8561,1396,855,376,1
8999,1931,1166,560,1
4379,920,1055,396,1
11620,1181,1090,543,0
13932,1831,1316,520,0
3097,1770,872,315,0
5907,1419,1358,512,1
9159,1188,1413,524,0
10871,1866,1492,580,0
11902,1648,743,315,0
6785,1099,1281,360,0
9029,882,1376,557,1
6358,1474,1151,406,1
11790,1792,1262,425,0
4360,1759,690,558,0
12144,1739,1275,596,1
4024,1191,1458,600,1
12289,954,1317,528,1
13816,1116,1259,515,0
13830,922,1091,473,1
3827,1835,1213,536,1
14979,1396,1351,313,0
9443,1857,1376,518,1
10991,1214,805,476,0
3129,1754,615,538,1
11007,1688,780,461,0
9992,1697,894,517,0
6934,1522,1236,506,0
13242,1199,1067,559,0
4641,1642,618,585,1
3201,1215,1459,443,1
12436,981,1228,354,1
12555,1726,657,404,1
6325,1165,639,544,0
4560,1483,696,307,0
13503,929,861,474,0
4827,960,751,475,1
8009,1190,779,553,1
12932,1635,1040,349,1
13376,1573,786,480,1
9206,1313,1079,363,0
14349,837,624,514,0
4691,1722,1035,330,1
11094,1666,1273,464,1
4408,1630,1294,480,0
4027,1444,998,369,0
14448,1185,759,564,1
9017,1242,1054,349,0
5879,1358,1052,405,1
14156,1023,1205,468,0
3866,1570,883,410,1
11231,1869,1433,511,1
12298,1583,1142,497,0
9570,1573,1037,530,0
4842,1187,1481,358,0
5546,887,1406,481,1
4150,1147,1159,578,1
12881,1717,600,339,0
14259,1715,1372,496,0
6748,1021,741,480,1
11336,1488,1009,479,0
5755,1912,936,452,1
8617,1900,1095,579,1
13314,908,1232,326,1
3619,1124,1145,337,1
6741,1036,1057,333,1
6687,1760,1417,491,1
5151,1704,1452,433,0
8208,1426,604,462,1
12882,1580,714,417,1
13426,1952,664,581,1
3776,1823,1387,593,0
4655,837,1053,503,1
5077,829,1260,549,0
12982,1585,905,423,1
7674,1207,850,415,0
12498,956,631,319,0
11304,1287,1081,574,0
5926,1656,1393,313,0
7209,1853,819,526,1
13221,1680,995,466,1
12374,1557,1364,534,1
3491,1037,1246,331,1
5223,1603,815,448,0
13571,1190,684,332,1
6863,1648,954,313,0
6660,1995,931,384,0
7800,1750,686,362,0
14335,1491,1337,314,0
4409,1448,803,386,0
9340,961,952,358,1
13764,1323,849,590,1
5438,1535,737,376,1
4023,1171,1300,556,0
9306,893,673,406,1
5326,1043,1130,330,0
14081,903,1280,575,1
12297,1975,1125,464,0
6053,1279,1462,323,0
6912,1099,957,308,1
12043,1062,1112,572,0
13780,1522,823,460,0
11198,1200,1044,457,0
3807,1836,947,532,1
7186,1412,923,397,0
4171,1388,1483,308,0
7801,849,612,577,1
10172,1402,821,600,1
7108,1959,930,562,1
10842,1501,1002,339,1
11119,1017,1285,315,1
3867,1776,1236,557,1
7199,1184,1391,595,0
3332,816,1299,330,0
5114,1664,846,544,1
11753,916,648,394,0
7764,1024,1063,329,0
5763,1322,1458,318,1
14924,980,1470,435,1
12775,1170,1258,569,0
11504,1903,865,376,1
12288,1196,1424,566,0
14810,1299,1338,486,0
3967,870,601,498,0
6734,1660,916,537,1
9466,1585,601,561,1
5759,1359,667,498,1
5110,1792,884,571,1
10548,1703,859,370,0
12790,1054,1056,531,1
5086,858,1384,513,1
8103,1407,1089,307,1
14555,821,731,351,1
11466,1943,847,366,1
12339,951,653,523,1
12026,1499,1210,425,0
4606,1885,1407,531,0
12374,1179,1078,343,1
8986,1868,1071,378,0
10017,1280,1305,591,0
3259,1927,1451,307,0
14918,1108,1491,477,0
10286,1412,661,435,1
4272,1320,662,322,1
9217,1835,669,420,1
3881,1751,1165,568,1
13820,822,1015,499,0
10492,1480,1202,567,1
10532,1863,1378,463,0
13748,1851,1212,466,1
7049,1768,976,410,0
7937,1565,678,394,1
11392,966,892,511,0
6711,1019,780,362,0
7905,1258,1072,515,0
12533,1923,1274,353,0
9280,826,634,446,0
14722,1215,1336,432,0
9669,1657,1374,567,0
5520,1743,852,485,0
8861,880,948,477,1
13675,1155,1282,413,0
14131,1490,1119,471,0
6633,1932,1197,366,0
11452,1946,649,360,1
6370,1200,1409,522,1
8337,1069,855,547,1
5596,1745,1305,459,1
6414,1739,1265,484,1
5066,1197,1463,553,1
3172,915,737,421,0
10755,1464,1028,388,0
14485,1283,922,529,1
5661,1248,690,348,0
11282,1455,886,525,1
9578,1889,905,438,1
3983,1351,895,347,1
12788,1539,1480,374,1
8788,1880,1229,513,0
4129,869,1493,475,0
4218,1187,678,570,1
5706,1516,838,349,1
5671,959,1430,558,0
7946,1885,824,555,0
10486,1361,623,582,1
11619,1341,734,435,0
12313,1434,651,440,1
6632,1670,867,550,0
13409,1643,744,425,1
11407,943,1286,532,1
8213,1402,1376,522,0
13312,1195,1112,399,1
10729,810,628,472,1
4951,1365,1420,572,0
7695,1734,968,490,1
13132,1399,1231,344,1
13012,1577,1079,338,0
13076,1189,1013,459,0
13873,1997,996,575,1
4286,1259,1354,556,0
4646,1954,975,542,0
12997,1005,902,486,1
3664,1427,1443,533,1
8556,1382,866,501,0
8054,1494,704,544,0
3329,1069,828,479,1
12605,1795,1021,549,1
8837,1509,1312,577,0
3057,1675,1166,534,1
5760,1127,1381,456,1
4938,993,903,550,0
13792,1486,1049,595,0
14271,900,1478,304,1
14515,802,871,475,1
7694,1455,649,401,0
9276,952,608,314,0
6423,1623,1491,309,0
5946,857,1356,332,0
12594,1877,631,360,0
13466,1587,1159,557,0
9899,903,1194,469,1
4676,1476,737,533,1
4353,1814,795,374,1
4408,1229,1440,556,1
3062,884,998,310,1
5707,1087,1339,530,0
5255,995,1479,477,1
10035,1025,1189,323,0
3971,1899,968,370,1
5402,1939,1137,592,0
8521,1020,713,313,1
13074,1249,801,598,1
5662,1802,1094,334,0
9024,1498,653,538,0
10816,1122,1099,557,0
7467,1555,712,575,0
9499,1674,967,373,1
7787,1127,774,322,0
10416,1936,1241,305,0
13319,1222,1064,316,1
8629,1071,1317,397,0
5318,1682,1061,519,1
9138,1450,1403,389,1
12587,1668,1113,446,0
10902,996,666,402,0
12375,1008,1481,490,0
12553,1683,1288,496,1
10999,881,735,322,0
8403,1699,1070,500,0
13098,1828,837,543,0
10180,800,1312,494,0
12094,1656,1376,316,1
10485,1757,1002,398,0
13939,1253,1261,420,0
8392,1126,1228,483,1
10412,1786,1441,371,1
8470,1444,1023,524,1
11056,1796,928,346,1
9427,1083,1267,530,0
5956,1414,1290,547,0
11031,1838,1000,325,0
14547,1272,1137,327,1
8945,1139,800,495,0
14346,1937,1348,457,0
13265,886,704,356,0
9121,1963,895,483,0
12966,1154,1269,484,0
9332,1685,709,309,1
13237,1926,1243,390,1
5660,1011,1210,438,0
8832,873,1093,449,0
6504,831,925,424,0
8930,1712,1355,438,0
3023,1293,1316,373,0
9078,1744,1118,478,0
9091,1110,614,377,1
5868,1626,1261,444,1
8716,1040,642,556,1
6121,1349,944,437,0
5601,1818,1146,533,0
4282,1710,1162,364,1
9678,1753,1178,327,0
10759,1422,927,521,1
9808,1217,1336,372,0
4340,1844,1339,595,1
12212,901,1385,538,1
4414,1078,1418,562,0
8418,1591,909,509,0
13976,1169,676,410,1
6529,1562,1103,469,0
4149,1224,730,422,0
11745,1367,936,452,0
7001,1964,782,500,0
12903,1712,1349,350,1
5798,1050,1445,395,1
4062,926,1138,375,0
9511,1878,719,404,1
10551,1708,949,510,1
11577,1565,1376,359,0
8850,807,715,378,0
5303,1815,806,509,0
10054,909,1376,400,0
6139,1172,604,450,1
9371,1906,1231,553,0
7379,965,880,305,0
4216,1401,1479,389,0
11024,1989,1315,522,1
8448,895,997,359,0
13498,1564,1066,434,0
11607,1941,756,403,0
7169,1300,1156,423,1
10547,1691,1253,368,0
3162,1001,863,329,1
13079,905,1132,459,0
11583,1844,724,457,0
4733,1843,1366,545,0
14537,1784,876,360,0
4678,1876,1191,384,1
4916,1998,1478,523,1
4704,1062,1453,337,0
11314,1530,1286,437,1
10596,1150,1351,496,0
12283,1935,928,371,0
12864,989,897,457,1
9937,1130,1302,561,0
5421,1676,1488,383,1
13837,1283,1333,453,1
7506,1590,1384,437,0
11104,1616,849,437,1
11476,1760,819,473,1
11086,1918,1403,401,1
11682,1497,1191,484,1
8782,1355,776,490,1
11970,1831,1129,528,0
3837,1553,1016,450,1
5934,1125,1341,420,0
6877,1769,804,374,0
14811,1569,1464,411,1
5921,1064,1191,539,1
6763,1878,1013,524,1
6034,1296,756,583,1
10920,1942,716,384,0
11757,1954,831,549,1
14334,1475,901,362,0
7509,1838,1031,376,0
6260,1319,1000,520,1
6259,1198,708,585,0
14100,1504,1148,307,0
13197,826,1142,308,0
3882,1539,1251,415,0
8352,1436,751,598,1
12207,861,1021,531,0
3274,1065,1311,580,0
8357,1740,798,507,0
5158,1851,1204,427,1
8530,862,872,589,1
9708,876,618,585,0
6032,1686,1101,584,1
8086,1837,779,398,1
12859,1887,681,489,0
9521,1492,1304,395,1
13543,1558,1459,518,1
5128,1959,750,368,0
10828,1577,1358,313,1
6263,1678,996,532,0
3100,1003,1329,532,0
7517,1175,857,587,1
10558,1220,652,332,0
13112,1277,1116,335,0
6792,1581,670,453,0
14499,934,1251,580,0
9201,1494,851,593,0
14285,1547,719,384,0
6787,1382,1308,472,1
13442,1639,1458,404,0
10078,1427,777,443,0
12352,1710,715,545,0
13991,1285,1135,399,1
14984,1281,930,425,1
6346,881,1029,441,1
5627,1177,990,419,0
9352,1601,1156,510,1
14565,1243,1242,342,0
8777,1087,1494,307,1
4973,978,721,526,1
9994,1410,1353,412,0
11898,1422,805,506,0
4674,1185,609,328,1
9319,1768,1152,460,1
10559,1919,1396,303,1
13279,1330,1370,409,0
4909,1337,724,420,1
10326,1701,1353,570,1
3173,1044,877,587,1
6268,1003,1138,354,0
4578,1063,1282,369,1
6823,1320,680,539,0
7837,995,1268,558,1
3667,1137,1439,472,0
11865,964,1377,339,0
5266,1768,906,536,0
8275,849,1412,332,0
9875,828,601,481,0
6929,1472,831,328,0
7044,1239,860,438,1
3362,1933,1221,500,0
4679,1961,793,584,0
12090,1187,1315,476,1
4814,1639,1180,341,0
6317,1978,1416,550,0
8814,1934,735,578,0
9889,812,746,305,1
5903,883,1017,580,0
7208,1637,1157,561,1
4273,1380,744,432,1
6167,1693,998,466,0
12601,1561,851,319,1
8002,1788,1480,311,0
9102,1714,632,473,1
14330,1758,749,339,1
12225,854,758,416,0
13779,1133,1256,403,0
7881,878,1194,564,0
7674,1018,999,562,1
8188,1741,920,373,0
3731,953,1313,374,0
11490,1124,1104,322,0
10492,1838,1438,558,1
9162,1992,1135,487,1
9988,1237,690,367,0
12214,1768,675,401,0
6468,1010,1450,465,0
7321,1235,1241,490,1
5904,1102,752,511,1
5925,1664,727,562,0
10965,884,1199,375,0
11601,827,1366,414,0
6019,1245,1172,516,1
10155,1081,936,462,1
5341,1189,964,593,0
3876,1865,1430,354,1
11321,1512,1454,368,0
14844,1523,927,591,1
12903,1167,1225,309,1
13981,1376,1082,301,0
13934,1396,1167,512,0
7714,1661,807,328,1
13736,1184,884,563,1
9842,1343,1340,596,1
3016,1730,1083,591,1
13418,1694,1070,366,0
13709,995,654,381,0
12122,1719,932,448,1
4199,1152,1286,524,0
3455,1905,1478,578,0
8867,1033,770,456,1
8216,1294,1150,590,1
7592,1710,1384,364,0
12322,1079,736,445,1
10305,1459,1134,500,0
11962,991,1114,313,1
8652,1723,1451,551,1
10713,1474,1305,316,1
4504,1934,906,469,1
13466,1203,1351,411,1
4158,1593,1372,506,1
12311,1449,1156,520,0
4080,1429,866,428,0
6215,1875,625,428,0
12873,1712,798,449,0
14958,1490,1343,559,1
14658,1099,690,364,0
9655,1471,630,415,1
11159,832,791,323,1
12822,1488,747,355,0
5057,1242,757,515,1
4154,1992,1429,466,0
8510,1870,1392,457,1
9911,1890,1238,489,0
10988,1953,936,354,0
14478,1909,764,497,1
13286,1630,1107,489,0
13590,1233,792,348,0
8852,850,1293,347,1
13045,1898,1179,504,0
3200,1624,1117,537,1
9302,1799,876,392,0
13319,1194,1442,346,1
14599,1657,1278,592,1
10702,1103,1270,340,1
9151,833,1203,567,0
12520,977,1357,306,1
7365,1901,939,518,0
5830,833,940,551,1
14345,1819,1015,306,0
11098,1297,1110,553,1
12817,806,1274,348,1
8643,1295,649,522,1
4141,992,1156,411,1
12039,1282,1102,466,0
10874,1989,1139,384,0
4150,1080,802,551,1
3358,1074,898,368,0
14909,1485,1404,306,1
8136,904,851,589,0
5596,1668,1358,467,0
3951,1502,1481,594,0
7285,1145,775,500,1
5097,1753,1217,388,0
3475,1519,1108,528,0
14919,1071,714,562,0
8932,1929,690,304,1
4259,884,1421,407,0
8735,807,1234,584,1
14694,1967,1254,541,1
11738,1448,781,374,1
9508,1937,1063,357,1
6022,1418,1117,380,0
14371,1306,1207,365,0
6403,814,1072,454,0
3048,1656,1337,398,1
12951,1838,637,480,0
7332,1920,1212,426,1
8210,814,764,444,0
13619,1694,1086,420,0
5533,1756,1163,315,1
7458,1987,1019,435,1
7776,1858,806,582,1
13720,1001,650,555,0
12861,1183,878,373,1
4032,1151,950,354,1
9591,1088,1375,522,0
14514,1239,1374,475,1
6307,1742,1098,443,0
7580,887,1161,439,0
6923,1511,1101,390,1
6355,1482,1403,537,1
5858,1416,1181,466,1
10767,1298,676,410,0
12906,1835,1162,393,1
11455,813,1365,475,1
5186,1622,633,333,0
9524,1957,1016,500,1
10947,899,1341,301,1
14828,1071,1468,523,0
9736,1592,1100,430,0
6972,1199,1081,434,1
9448,1319,1326,300,0
6056,1516,634,579,0
3323,1529,1072,333,1
10296,1531,1426,362,0
3058,1825,1028,356,0
14941,930,1170,495,1
8933,992,881,301,0
5109,1860,799,595,1
7735,1937,866,590,0
5072,1666,1077,452,0
7651,1405,1422,488,0
5362,1201,1365,544,1
14449,1233,1228,454,1
11100,918,648,347,0
12611,1048,1362,484,0
11455,1559,1495,339,1
10448,1925,1159,312,1
13201,1524,1434,421,0
10419,1139,1493,459,0
12123,1970,1114,516,1
6594,1102,1142,564,1
3685,836,1238,419,1
5247,1180,970,590,1
6632,1025,896,479,0
14150,1666,1388,560,0
12522,1399,946,533,0
4949,1407,1278,443,0
7774,873,946,514,1
13350,1629,1155,316,1
6500,1724,1168,540,0
13657,837,1291,538,0
4446,890,1060,381,1
13143,1327,650,475,1
7399,1251,667,557,1
12874,1471,866,366,0
8381,1261,709,322,0
12715,1633,1327,478,0
5609,940,1324,549,0
5705,1733,914,317,1
13362,1873,875,302,0
5168,1994,1355,459,0
12108,1642,1319,388,0
3229,1189,1098,380,1
5347,1339,929,373,1
9659,1861,778,495,0
8259,1137,1377,315,1
13727,1429,1315,491,1
4584,1058,942,314,0
10352,1699,1305,301,1
11898,1034,770,535,1
3065,1879,1432,568,1
10627,1117,900,378,1
14329,1299,678,470,1
4408,1177,1117,503,0
14804,1615,859,554,1
10172,1784,1255,394,1
8681,1294,757,547,1
9985,1182,930,460,0
13052,1753,1035,477,0
6723,1057,985,500,1
12708,1387,1332,526,0
8040,1540,1393,452,1
6807,1731,959,305,0
4587,1738,1038,334,1
11378,1484,989,580,0
6560,1862,1307,368,0
3850,1300,824,542,0
4109,1785,1436,412,1
10815,1188,951,572,1
14376,1394,1236,379,1
10964,1708,888,505,1
9116,1536,887,469,1
14260,1935,745,580,1
10840,1456,917,313,0
8695,974,1065,476,1
11080,1980,1248,529,0
3723,887,1149,530,0
11635,1537,617,308,0
11715,1576,1495,423,0
14066,1570,637,461,1
4712,1350,1388,399,0
8995,1662,645,586,0
3501,1821,1034,375,1
8802,1854,1338,402,1
14846,1905,1312,456,0
11053,1624,1037,391,1
13277,858,657,557,0
9531,1649,679,386,0
5917,1727,876,527,0
8027,1551,836,336,0
12943,1297,1074,548,1
5556,1542,1088,339,0
6172,1458,1500,376,1
14930,1127,1086,535,0
8215,1983,1031,488,1
7481,965,981,403,1
7001,1054,795,567,1
10120,1514,819,307,0
11563,889,1195,313,0
5593,1892,878,407,0
7670,1093,911,361,0
4706,1840,831,554,1
6807,1280,1090,397,0
9554,1089,985,473,0
12515,1772,899,352,1
6226,1993,807,496,0
11068,1564,1209,322,0
8208,928,1356,500,1
12035,1844,1067,374,1
13609,1824,1064,439,0
9123,1271,766,536,0
9347,1385,721,502,0
7493,1651,1429,509,1
5118,887,1104,569,0
9991,1794,1024,401,1
4156,1430,620,490,1
4765,1010,674,301,0
11546,1356,1020,523,0
13260,1748,1037,351,1
9753,908,1168,343,0
12110,1422,1123,567,0
8426,1605,912,598,0
3590,1299,1282,416,0
5161,808,1048,494,0
9133,861,875,310,1
12612,854,1055,529,1
9332,1130,1213,370,1
12237,1078,1267,321,1
14506,846,815,408,1
10249,1834,1007,592,0
7460,903,800,592,1
11001,1579,749,428,1
8863,819,1203,579,1
5246,1208,771,572,0
13817,1160,1068,422,1
5732,964,1470,447,1
12693,1214,1453,583,0
4593,1924,783,325,0
12522,1534,1331,380,0
5795,1566,841,501,0
9774,1874,1045,544,0
14308,1583,1475,433,1
4645,1314,1034,438,1
5799,1259,1380,380,0
7093,923,1231,531,0
12670,1838,1080,491,0
6209,1078,662,379,1
14642,1618,764,498,0
7283,1822,988,542,1
5245,1754,1152,416,1
10147,1152,1118,411,1
6575,1833,619,343,0
13130,1739,685,391,0
6445,1677,912,471,0
10016,1080,1248,473,0
13039,822,640,417,1
6112,1212,915,463,1
6354,1032,1371,586,0
4764,1013,655,463,0
10487,1348,1383,526,1
5324,1064,799,565,1
12585,1066,1127,347,0
14749,943,1473,410,0
11186,1658,679,553,0
14868,815,616,502,1
13631,1667,751,578,1
9751,1006,1176,375,0
14217,1872,1021,443,0
11677,1211,636,573,1
10287,1731,656,568,1
9501,1775,1224,390,1
9190,1952,1049,575,1
13058,1235,1192,437,0
4559,1160,665,585,0
10595,1906,812,462,1
5550,1500,928,565,1
13105,804,1308,446,1
4594,1409,1041,465,0
6529,1970,888,346,1
11653,1230,1409,371,0
7609,1697,1301,488,0
14128,1213,1279,361,1
9921,1705,618,426,0
13966,1918,1215,359,0
13467,1738,796,372,1
12221,1998,1254,370,0
10193,1530,607,397,1
7521,1521,1300,316,0
10946,1170,1412,536,1
5494,1141,1124,594,1
8037,1385,832,458,1
3873,1867,1387,354,0
4627,861,1143,570,0
13396,826,751,569,1
9920,1259,1111,545,1
13655,862,1041,364,0
6503,1290,1372,485,1
5310,1987,1078,479,0
6719,1396,1380,442,1
9662,965,916,322,0
3121,1908,1461,411,0
12976,1711,854,547,1
13187,1087,772,332,0
11265,1524,606,422,1
11609,1631,843,310,1
8562,932,693,346,0
11454,1753,618,397,0
11507,817,1374,365,0
9230,1325,1127,434,1
10408,1126,992,384,0
14483,1483,1105,559,1
4218,888,1424,543,0
6186,1679,1127,462,0
4564,1000,1407,497,1
8899,915,1027,509,1
7103,831,1172,366,1
8507,1470,1416,451,0
10102,1140,878,486,1
6453,1637,976,455,0
9387,1876,798,417,1
11468,1998,857,313,0
7635,880,693,485,0
12946,1087,984,574,0
4300,1526,1259,588,1
14458,855,1280,585,1
3887,1512,1180,594,1
14433,1368,1414,472,0
10302,1417,617,388,1
14686,1687,1089,584,1
12265,979,1075,540,0
8699,1124,1216,380,0
14849,998,1112,325,0
5638,1975,1316,588,1
8338,923,1338,574,0
13759,1970,1311,579,1
11838,931,638,510,1
3992,1847,809,599,0
10098,893,1389,466,1
14400,1345,734,467,0
3214,995,1365,551,1
13112,1337,1405,488,0
8117,1461,655,326,0
14698,1312,651,570,1
14533,1640,767,483,1
11146,1532,871,486,1
13697,1604,983,388,0
4568,1124,891,551,1
13154,1874,1134,464,0
4210,1839,955,474,0
8792,869,1316,400,0
8092,1061,1145,461,0
14005,1937,1448,321,0
4892,1642,1051,448,0
3693,1830,688,445,0
4878,1458,1393,412,0
14055,1286,952,315,0
7798,1586,1198,461,0
3650,1522,955,462,0
4870,1292,803,505,0
5308,1203,645,447,0
10276,1119,1046,502,1
6156,1880,997,316,0
9760,1322,1201,514,1
14665,927,712,438,1
12118,854,1429,386,1
4029,1836,1187,569,1
13845,1296,1011,594,1
6507,1042,752,325,1
5086,999,1159,378,1
14707,1888,613,363,0
6598,1719,897,587,0
3348,1586,1214,507,1
9392,1853,1242,440,0
14519,1941,1366,446,1
5686,1802,1191,545,0
8600,832,1148,425,0
4188,987,1131,465,1
4465,1279,1372,304,1
13761,1960,1088,409,1
5496,1387,1107,501,1
5716,952,883,441,0
9054,930,699,471,0
12995,1926,771,378,0
7157,1375,679,377,0
7816,1367,635,532,1
3166,1015,1495,518,0
9699,1648,929,328,1
11072,1379,1369,583,0
13027,1287,621,397,1
12782,1741,1021,310,1
14184,1505,1392,547,0
3683,835,1299,488,1
9639,1523,907,330,0
7263,1556,1479,384,0
11731,1628,1025,470,1
9887,884,1237,433,1
5353,1838,1334,593,1
13255,1247,703,340,1
12341,1813,1341,327,0
14984,1109,691,351,0
12318,988,791,307,0
5361,1721,855,307,1
8407,846,758,330,1
14130,1334,1166,360,1
13343,1265,840,435,1
10723,1264,1234,581,1
5645,1991,678,510,0
11171,1538,1263,481,1
7202,1471,1206,313,1
11487,1823,1483,467,1
