Gender,Age,City,Tuition,Signup,Grades,ParentWage,CanAfford,ScholarshipGrades,SchGrAfford,Competence,SchGrComAfford,Rural,SchGrRuAfford,SchGrRuComAfford
Male,19,Khenifra,30000,3000,Passable,9886,,,,,,,,
Female,19,Khouribga,30000,3000,Moyenne,12043,,,,,,,,
Male,18,Khenifra,30000,3000,Bien,19798,,,,,,,,
Female,19,Rural,30000,3000,Moyenne,5156,,,,,,,,
Female,20,Rural,30000,3000,Moyenne,13594,,,,,,,,
Male,23,Ouedzem,30000,3000,Moyenne,19531,,,,,,,,
Female,23,Ouedzem,30000,3000,Passable,15803,,,,,,,,
Male,24,Ouedzem,30000,3000,Passable,3112,,,,,,,,
Female,21,FqihBenSalah,30000,3000,Bien,10523,,,,,,,,
Female,19,FqihBenSalah,30000,3000,Moyenne,5532,,,,,,,,
Male,25,Khenifra,30000,3000,Bien,13407,,,,,,,,
Female,23,Khouribga,30000,3000,Moyenne,12120,,,,,,,,
Female,24,Tadla,30000,3000,Passable,14811,,,,,,,,
Female,25,Khouribga,30000,3000,Passable,10914,,,,,,,,
Female,25,Tadla,30000,3000,TresBien,18130,,,,,,,,
Male,24,Ouedzem,30000,3000,TresBien,15981,,,,,,,,
Female,20,Khouribga,30000,3000,Passable,10437,,,,,,,,
Female,19,Rural,30000,3000,Moyenne,8545,,,,,,,,
Female,22,Rural,30000,3000,Passable,3204,,,,,,,,
Female,20,Tadla,30000,3000,Bien,19612,,,,,,,,
Female,21,Khouribga,30000,3000,Bien,7666,,,,,,,,
Female,21,Ouedzem,30000,3000,Bien,8538,,,,,,,,
Female,19,Ouedzem,30000,3000,Passable,10591,,,,,,,,
Female,23,FqihBenSalah,30000,3000,Passable,4679,,,,,,,,
Female,19,FqihBenSalah,30000,3000,Bien,8856,,,,,,,,
Female,20,BeniMellal,30000,3000,TresBien,16441,,,,,,,,
Male,22,Khouribga,30000,3000,Moyenne,7843,,,,,,,,
Female,24,Tadla,30000,3000,Passable,9602,,,,,,,,
Male,23,Rural,30000,3000,Moyenne,14867,,,,,,,,
Male,19,Khenifra,30000,3000,Bien,5979,,,,,,,,
Male,18,Tadla,30000,3000,Bien,13775,,,,,,,,
Male,19,BeniMellal,30000,3000,Passable,11858,,,,,,,,
Female,20,Azilal,30000,3000,TresBien,15580,,,,,,,,
Female,19,Azilal,30000,3000,Passable,12366,,,,,,,,
Female,18,Rural,30000,3000,Passable,4046,,,,,,,,
Male,20,Tadla,30000,3000,Bien,18427,,,,,,,,
Male,19,Tadla,30000,3000,Passable,3629,,,,,,,,
Female,19,Khouribga,30000,3000,Moyenne,13860,,,,,,,,
Female,22,Rural,30000,3000,Moyenne,17123,,,,,,,,
Male,20,Azilal,30000,3000,TresBien,8885,,,,,,,,
Male,18,Ouedzem,30000,3000,Bien,8322,,,,,,,,
Male,25,Khouribga,30000,3000,Bien,6034,,,,,,,,
Male,22,BeniMellal,30000,3000,Passable,10517,,,,,,,,
Male,19,Khenifra,30000,3000,Bien,14839,,,,,,,,
Female,18,FqihBenSalah,30000,3000,TresBien,4606,,,,,,,,
Female,25,Khouribga,30000,3000,TresBien,16543,,,,,,,,
Male,20,Ouedzem,30000,3000,Moyenne,6040,,,,,,,,
Male,25,BeniMellal,30000,3000,Passable,10368,,,,,,,,
Female,23,Ouedzem,30000,3000,Moyenne,5987,,,,,,,,
Female,19,Khenifra,30000,3000,Moyenne,5578,,,,,,,,
Male,21,Khenifra,30000,3000,Moyenne,8156,,,,,,,,
Male,25,BeniMellal,30000,3000,Passable,5381,,,,,,,,
Male,20,FqihBenSalah,30000,3000,Moyenne,5035,,,,,,,,
Female,21,BeniMellal,30000,3000,Moyenne,7488,,,,,,,,
Male,22,BeniMellal,30000,3000,Moyenne,19462,,,,,,,,
Male,24,Khouribga,30000,3000,TresBien,17368,,,,,,,,
Male,25,BeniMellal,30000,3000,Moyenne,8521,,,,,,,,
Female,21,BeniMellal,30000,3000,TresBien,5180,,,,,,,,
Male,21,BeniMellal,30000,3000,Passable,14868,,,,,,,,
Female,25,BeniMellal,30000,3000,Passable,3311,,,,,,,,
Male,20,Khouribga,30000,3000,Moyenne,5997,,,,,,,,
Female,23,FqihBenSalah,30000,3000,TresBien,7277,,,,,,,,
Female,24,Tadla,30000,3000,Passable,15293,,,,,,,,
Female,19,BeniMellal,30000,3000,Passable,3931,,,,,,,,
Female,24,BeniMellal,30000,3000,Passable,16307,,,,,,,,
Male,24,Khenifra,30000,3000,TresBien,10743,,,,,,,,
Female,22,Khenifra,30000,3000,Bien,17250,,,,,,,,
Male,21,BeniMellal,30000,3000,TresBien,19563,,,,,,,,
Female,18,Rural,30000,3000,TresBien,7587,,,,,,,,
Male,24,FqihBenSalah,30000,3000,Moyenne,13358,,,,,,,,
Female,25,FqihBenSalah,30000,3000,Passable,17343,,,,,,,,
Male,18,BeniMellal,30000,3000,Bien,9386,,,,,,,,
Female,21,Tadla,30000,3000,Moyenne,19559,,,,,,,,
Male,21,BeniMellal,30000,3000,Passable,17484,,,,,,,,
Male,18,Khenifra,30000,3000,Moyenne,8639,,,,,,,,
Male,20,Khenifra,30000,3000,TresBien,17910,,,,,,,,
Male,24,BeniMellal,30000,3000,TresBien,11664,,,,,,,,
Male,18,FqihBenSalah,30000,3000,Moyenne,8432,,,,,,,,
Male,20,Khenifra,30000,3000,Moyenne,14564,,,,,,,,
Male,25,Khouribga,30000,3000,TresBien,4363,,,,,,,,
Female,24,Ouedzem,30000,3000,Bien,7214,,,,,,,,
Male,18,Rural,30000,3000,Bien,6708,,,,,,,,
Male,24,Rural,30000,3000,Bien,16162,,,,,,,,
Female,25,Khouribga,30000,3000,Moyenne,16626,,,,,,,,
Female,24,Tadla,30000,3000,Passable,7354,,,,,,,,
Female,22,Tadla,30000,3000,Bien,11834,,,,,,,,
Female,25,Tadla,30000,3000,Moyenne,17080,,,,,,,,
Male,22,Tadla,30000,3000,Bien,19840,,,,,,,,
Male,21,Khenifra,30000,3000,Bien,3044,,,,,,,,
Male,20,FqihBenSalah,30000,3000,Moyenne,6161,,,,,,,,
Female,20,Azilal,30000,3000,Bien,11878,,,,,,,,
Male,19,FqihBenSalah,30000,3000,Moyenne,9182,,,,,,,,
Female,22,Tadla,30000,3000,Bien,4193,,,,,,,,
Male,19,Tadla,30000,3000,TresBien,15639,,,,,,,,
Female,25,Tadla,30000,3000,TresBien,13420,,,,,,,,
Female,25,Rural,30000,3000,Passable,13194,,,,,,,,
Female,19,BeniMellal,30000,3000,Passable,13610,,,,,,,,
Female,19,Rural,30000,3000,Passable,12013,,,,,,,,
Male,22,Ouedzem,30000,3000,Moyenne,18928,,,,,,,,
Female,22,Ouedzem,30000,3000,Passable,19144,,,,,,,,
Male,24,Azilal,30000,3000,Moyenne,14999,,,,,,,,
Male,23,Azilal,30000,3000,Moyenne,11642,,,,,,,,
Male,20,Khouribga,30000,3000,TresBien,3998,,,,,,,,
Female,22,Tadla,30000,3000,Moyenne,5276,,,,,,,,
Female,22,Azilal,30000,3000,Bien,9312,,,,,,,,
Female,24,FqihBenSalah,30000,3000,Passable,12895,,,,,,,,
Male,22,Azilal,30000,3000,Passable,13734,,,,,,,,
Female,23,Ouedzem,30000,3000,TresBien,16276,,,,,,,,
Female,22,Khouribga,30000,3000,Passable,11609,,,,,,,,
Male,25,Ouedzem,30000,3000,Bien,17371,,,,,,,,
Female,22,BeniMellal,30000,3000,Passable,8277,,,,,,,,
Male,20,Ouedzem,30000,3000,Bien,12221,,,,,,,,
Female,23,BeniMellal,30000,3000,Bien,15839,,,,,,,,
Female,24,Tadla,30000,3000,Passable,4026,,,,,,,,
Male,24,BeniMellal,30000,3000,Moyenne,14819,,,,,,,,
Female,24,Ouedzem,30000,3000,Moyenne,17906,,,,,,,,
Male,20,Tadla,30000,3000,TresBien,5243,,,,,,,,
Female,24,BeniMellal,30000,3000,Moyenne,4404,,,,,,,,
Male,20,Rural,30000,3000,Bien,9601,,,,,,,,
Female,22,Tadla,30000,3000,Moyenne,7158,,,,,,,,
Female,20,Ouedzem,30000,3000,Bien,9546,,,,,,,,
Female,25,FqihBenSalah,30000,3000,Bien,15687,,,,,,,,
Female,21,Khenifra,30000,3000,Passable,12196,,,,,,,,
Female,23,Azilal,30000,3000,TresBien,11092,,,,,,,,
Male,25,FqihBenSalah,30000,3000,Passable,7886,,,,,,,,
Male,22,FqihBenSalah,30000,3000,TresBien,8896,,,,,,,,
Female,22,Azilal,30000,3000,Passable,4054,,,,,,,,
Female,25,FqihBenSalah,30000,3000,Bien,3861,,,,,,,,
Male,21,Tadla,30000,3000,Passable,7005,,,,,,,,
Female,20,Azilal,30000,3000,TresBien,14886,,,,,,,,
Male,21,Khenifra,30000,3000,Moyenne,8993,,,,,,,,
Male,20,Rural,30000,3000,Moyenne,19647,,,,,,,,
Male,21,Khouribga,30000,3000,TresBien,8958,,,,,,,,
Female,21,Khouribga,30000,3000,TresBien,17693,,,,,,,,
Male,23,Khouribga,30000,3000,Passable,17699,,,,,,,,
Female,22,FqihBenSalah,30000,3000,Bien,17535,,,,,,,,
Female,25,Khouribga,30000,3000,Moyenne,5431,,,,,,,,
Male,25,Khouribga,30000,3000,TresBien,13556,,,,,,,,
Male,22,Ouedzem,30000,3000,Bien,8810,,,,,,,,
Male,23,BeniMellal,30000,3000,Moyenne,17756,,,,,,,,
Female,21,Tadla,30000,3000,Passable,16906,,,,,,,,
Female,21,BeniMellal,30000,3000,Passable,16675,,,,,,,,
Female,25,Khouribga,30000,3000,Moyenne,14321,,,,,,,,
Male,20,FqihBenSalah,30000,3000,Bien,18477,,,,,,,,
Male,19,Khenifra,30000,3000,TresBien,17313,,,,,,,,
Male,19,Khenifra,30000,3000,Passable,14158,,,,,,,,
Female,24,Rural,30000,3000,Moyenne,15616,,,,,,,,
Female,22,Ouedzem,30000,3000,Bien,13935,,,,,,,,
Male,22,FqihBenSalah,30000,3000,TresBien,9597,,,,,,,,
Female,25,BeniMellal,30000,3000,Passable,16947,,,,,,,,
Male,23,Tadla,30000,3000,Moyenne,12311,,,,,,,,
Female,25,Khenifra,30000,3000,TresBien,3984,,,,,,,,
Male,20,BeniMellal,30000,3000,TresBien,7219,,,,,,,,
Female,20,Khouribga,30000,3000,Bien,11627,,,,,,,,
Female,20,Khenifra,30000,3000,Passable,8953,,,,,,,,
Male,25,Tadla,30000,3000,TresBien,7615,,,,,,,,
Female,21,Azilal,30000,3000,Moyenne,7545,,,,,,,,
Female,22,Azilal,30000,3000,Bien,5663,,,,,,,,
Female,21,FqihBenSalah,30000,3000,Bien,9875,,,,,,,,
Female,23,BeniMellal,30000,3000,Bien,11621,,,,,,,,
Male,19,Rural,30000,3000,Bien,19648,,,,,,,,
Female,18,Ouedzem,30000,3000,Passable,15129,,,,,,,,
Male,18,Ouedzem,30000,3000,Passable,19492,,,,,,,,
Female,18,BeniMellal,30000,3000,TresBien,9959,,,,,,,,
Male,18,Khenifra,30000,3000,Bien,9386,,,,,,,,
Female,23,Azilal,30000,3000,TresBien,19467,,,,,,,,
Female,20,Azilal,30000,3000,Moyenne,9224,,,,,,,,
Female,23,Ouedzem,30000,3000,Passable,18218,,,,,,,,
Female,23,Rural,30000,3000,Bien,7266,,,,,,,,
Female,20,Khenifra,30000,3000,Moyenne,13660,,,,,,,,
Female,25,BeniMellal,30000,3000,Moyenne,10747,,,,,,,,
Female,25,Khouribga,30000,3000,Bien,11146,,,,,,,,
Male,18,Rural,30000,3000,Bien,14172,,,,,,,,
Female,21,Rural,30000,3000,TresBien,12687,,,,,,,,
Male,21,Khenifra,30000,3000,TresBien,18880,,,,,,,,
Male,20,BeniMellal,30000,3000,Bien,7708,,,,,,,,
Female,21,Ouedzem,30000,3000,Bien,3880,,,,,,,,
Female,23,Khenifra,30000,3000,Moyenne,12828,,,,,,,,
Female,20,Tadla,30000,3000,TresBien,8727,,,,,,,,
Male,20,FqihBenSalah,30000,3000,Bien,15363,,,,,,,,
Female,24,BeniMellal,30000,3000,TresBien,7808,,,,,,,,
Female,21,FqihBenSalah,30000,3000,Moyenne,5914,,,,,,,,
Female,22,Tadla,30000,3000,Passable,3802,,,,,,,,
Female,21,Rural,30000,3000,Passable,4797,,,,,,,,
Female,25,Khouribga,30000,3000,Bien,12057,,,,,,,,
Female,22,Tadla,30000,3000,Moyenne,18548,,,,,,,,
Female,24,FqihBenSalah,30000,3000,Moyenne,4872,,,,,,,,
Female,22,Rural,30000,3000,Bien,18185,,,,,,,,
Male,22,Azilal,30000,3000,TresBien,9560,,,,,,,,
Female,24,FqihBenSalah,30000,3000,Passable,16708,,,,,,,,
Female,21,Azilal,30000,3000,Bien,19422,,,,,,,,
Female,25,Khenifra,30000,3000,TresBien,3957,,,,,,,,
Male,18,Khouribga,30000,3000,Moyenne,4582,,,,,,,,
Female,21,Tadla,30000,3000,Passable,13143,,,,,,,,
Female,20,Tadla,30000,3000,Moyenne,11469,,,,,,,,
Male,18,BeniMellal,30000,3000,TresBien,3348,,,,,,,,
Male,20,Ouedzem,30000,3000,Passable,19571,,,,,,,,
Male,18,FqihBenSalah,30000,3000,Moyenne,3987,,,,,,,,
Female,21,Tadla,30000,3000,Bien,16972,,,,,,,,
Female,20,FqihBenSalah,30000,3000,Bien,5461,,,,,,,,
Female,25,BeniMellal,30000,3000,Moyenne,7385,,,,,,,,
Male,24,Ouedzem,30000,3000,Bien,4076,,,,,,,,
Male,19,Rural,30000,3000,TresBien,14372,,,,,,,,
Male,25,Khouribga,30000,3000,TresBien,7208,,,,,,,,
Female,25,Rural,30000,3000,Passable,14109,,,,,,,,
Female,18,Khenifra,30000,3000,TresBien,8489,,,,,,,,
Male,24,Khouribga,30000,3000,Bien,14717,,,,,,,,
Male,21,Tadla,30000,3000,TresBien,6986,,,,,,,,
Male,23,BeniMellal,30000,3000,Bien,9407,,,,,,,,
Male,19,Khenifra,30000,3000,TresBien,6435,,,,,,,,
Male,19,Khouribga,30000,3000,Bien,4695,,,,,,,,
Female,23,Ouedzem,30000,3000,Bien,16175,,,,,,,,
Female,23,FqihBenSalah,30000,3000,TresBien,10636,,,,,,,,
Male,19,Khouribga,30000,3000,Passable,5967,,,,,,,,
Male,24,Khenifra,30000,3000,Passable,18140,,,,,,,,
Male,20,Khouribga,30000,3000,TresBien,13665,,,,,,,,
Female,24,Ouedzem,30000,3000,Bien,17112,,,,,,,,
Male,18,BeniMellal,30000,3000,TresBien,11266,,,,,,,,
Female,22,Khouribga,30000,3000,TresBien,11798,,,,,,,,
Male,19,BeniMellal,30000,3000,Passable,10363,,,,,,,,
Female,25,BeniMellal,30000,3000,Moyenne,3705,,,,,,,,
Female,19,Ouedzem,30000,3000,Passable,9340,,,,,,,,
Male,21,Azilal,30000,3000,TresBien,14033,,,,,,,,
Male,21,Khouribga,30000,3000,Passable,12813,,,,,,,,
Male,21,Azilal,30000,3000,Passable,8077,,,,,,,,
Female,19,Tadla,30000,3000,Passable,7914,,,,,,,,
Male,23,Tadla,30000,3000,TresBien,14354,,,,,,,,
Female,21,BeniMellal,30000,3000,Bien,18235,,,,,,,,
Male,22,Khouribga,30000,3000,Passable,13774,,,,,,,,
Male,20,Rural,30000,3000,TresBien,3526,,,,,,,,
Female,22,Khouribga,30000,3000,Moyenne,10715,,,,,,,,
Female,18,Khenifra,30000,3000,Moyenne,11276,,,,,,,,
Female,23,Azilal,30000,3000,Passable,10726,,,,,,,,
Female,22,Azilal,30000,3000,Passable,4827,,,,,,,,
Male,23,Khouribga,30000,3000,Passable,13664,,,,,,,,
Male,25,Khouribga,30000,3000,Moyenne,17221,,,,,,,,
Female,24,BeniMellal,30000,3000,Bien,10365,,,,,,,,
Male,23,Khenifra,30000,3000,Moyenne,19028,,,,,,,,
Male,22,Azilal,30000,3000,Bien,5460,,,,,,,,
Male,23,BeniMellal,30000,3000,Bien,14657,,,,,,,,
Female,19,Azilal,30000,3000,Passable,3596,,,,,,,,
Female,22,BeniMellal,30000,3000,Passable,11690,,,,,,,,
Female,24,FqihBenSalah,30000,3000,Moyenne,17708,,,,,,,,
Female,21,Khenifra,30000,3000,Moyenne,18584,,,,,,,,
Female,24,Azilal,30000,3000,TresBien,15917,,,,,,,,
Male,19,Ouedzem,30000,3000,Passable,8005,,,,,,,,
Male,20,Ouedzem,30000,3000,Moyenne,12655,,,,,,,,
Male,19,Khouribga,30000,3000,Moyenne,5144,,,,,,,,
Female,20,Rural,30000,3000,Bien,16121,,,,,,,,
Female,24,Khenifra,30000,3000,TresBien,7889,,,,,,,,
Female,18,FqihBenSalah,30000,3000,Moyenne,13453,,,,,,,,
Female,22,Rural,30000,3000,Moyenne,18215,,,,,,,,
Female,20,Khenifra,30000,3000,Moyenne,8586,,,,,,,,
Female,18,BeniMellal,30000,3000,Passable,10855,,,,,,,,
Male,19,Khouribga,30000,3000,Bien,8160,,,,,,,,
Female,19,Ouedzem,30000,3000,Passable,3103,,,,,,,,
Male,19,Tadla,30000,3000,TresBien,12185,,,,,,,,
Male,20,Tadla,30000,3000,Moyenne,19386,,,,,,,,
Male,24,Khouribga,30000,3000,Passable,13438,,,,,,,,
Male,25,Ouedzem,30000,3000,Bien,19287,,,,,,,,
Female,23,Tadla,30000,3000,Passable,15739,,,,,,,,
Female,23,Khenifra,30000,3000,Moyenne,12615,,,,,,,,
Female,18,Azilal,30000,3000,Passable,11504,,,,,,,,
Male,23,Tadla,30000,3000,TresBien,19961,,,,,,,,
Male,20,Ouedzem,30000,3000,Passable,16138,,,,,,,,
Female,25,Tadla,30000,3000,Passable,18634,,,,,,,,
Female,18,Rural,30000,3000,TresBien,12471,,,,,,,,
Female,24,Khouribga,30000,3000,Moyenne,11333,,,,,,,,
Male,21,Ouedzem,30000,3000,Bien,6253,,,,,,,,
Female,23,BeniMellal,30000,3000,Passable,18791,,,,,,,,
Female,23,Khouribga,30000,3000,Moyenne,12726,,,,,,,,
Female,19,Azilal,30000,3000,Bien,8360,,,,,,,,
Male,25,Azilal,30000,3000,Passable,16749,,,,,,,,
Male,20,BeniMellal,30000,3000,Passable,14077,,,,,,,,
Female,18,Ouedzem,30000,3000,Moyenne,6558,,,,,,,,
Female,23,Ouedzem,30000,3000,Moyenne,4444,,,,,,,,
Male,23,Khouribga,30000,3000,TresBien,15829,,,,,,,,
Male,25,Rural,30000,3000,TresBien,8640,,,,,,,,
Male,25,Rural,30000,3000,Moyenne,18959,,,,,,,,
Male,24,Ouedzem,30000,3000,Bien,15775,,,,,,,,
Female,19,FqihBenSalah,30000,3000,Passable,3924,,,,,,,,
Male,24,FqihBenSalah,30000,3000,Bien,9724,,,,,,,,
Male,18,FqihBenSalah,30000,3000,Passable,3314,,,,,,,,
Male,25,Khenifra,30000,3000,Bien,9012,,,,,,,,
Male,18,BeniMellal,30000,3000,TresBien,4573,,,,,,,,
Female,25,Khenifra,30000,3000,Bien,9750,,,,,,,,
Male,18,Khouribga,30000,3000,Moyenne,6521,,,,,,,,
Female,18,Rural,30000,3000,Moyenne,5038,,,,,,,,
Male,24,Azilal,30000,3000,Bien,13881,,,,,,,,
Male,19,Azilal,30000,3000,Passable,5997,,,,,,,,
Female,21,FqihBenSalah,30000,3000,TresBien,18459,,,,,,,,
Male,22,Azilal,30000,3000,Bien,13981,,,,,,,,
Female,18,FqihBenSalah,30000,3000,Bien,11538,,,,,,,,
Male,22,Ouedzem,30000,3000,Passable,13310,,,,,,,,
Male,19,Azilal,30000,3000,TresBien,14198,,,,,,,,
Female,21,FqihBenSalah,30000,3000,Bien,17261,,,,,,,,
Female,23,Tadla,30000,3000,Passable,18533,,,,,,,,
Male,22,BeniMellal,30000,3000,Moyenne,15029,,,,,,,,
Male,25,Khenifra,30000,3000,Bien,13842,,,,,,,,
Female,18,Tadla,30000,3000,Passable,3908,,,,,,,,
Male,25,FqihBenSalah,30000,3000,Passable,7013,,,,,,,,
Male,21,FqihBenSalah,30000,3000,Bien,12400,,,,,,,,
Female,18,Rural,30000,3000,Bien,7770,,,,,,,,
Female,18,Tadla,30000,3000,Bien,13840,,,,,,,,
Female,24,Ouedzem,30000,3000,Passable,13917,,,,,,,,
Female,20,BeniMellal,30000,3000,TresBien,11848,,,,,,,,
Male,24,Ouedzem,30000,3000,Passable,18524,,,,,,,,
Male,22,Rural,30000,3000,Passable,15840,,,,,,,,
Female,23,Khouribga,30000,3000,Bien,12777,,,,,,,,
Female,18,Azilal,30000,3000,Bien,14881,,,,,,,,
Male,22,Rural,30000,3000,TresBien,5423,,,,,,,,
Female,18,Rural,30000,3000,Moyenne,5278,,,,,,,,
Male,23,FqihBenSalah,30000,3000,Bien,7814,,,,,,,,
Male,18,Khenifra,30000,3000,Bien,5599,,,,,,,,
Male,22,Khouribga,30000,3000,Moyenne,14430,,,,,,,,
Female,18,Khouribga,30000,3000,TresBien,12112,,,,,,,,
Male,18,Khenifra,30000,3000,Passable,13573,,,,,,,,
Male,18,Ouedzem,30000,3000,Moyenne,7542,,,,,,,,
Female,20,FqihBenSalah,30000,3000,Passable,11644,,,,,,,,
Male,24,BeniMellal,30000,3000,Moyenne,14381,,,,,,,,
Male,22,Azilal,30000,3000,Passable,5244,,,,,,,,
Male,22,Tadla,30000,3000,TresBien,13867,,,,,,,,
Female,24,FqihBenSalah,30000,3000,Passable,3183,,,,,,,,
Female,21,Ouedzem,30000,3000,TresBien,11421,,,,,,,,
Female,22,BeniMellal,30000,3000,Passable,16409,,,,,,,,
Female,24,Khenifra,30000,3000,Moyenne,17361,,,,,,,,
Male,19,Khenifra,30000,3000,TresBien,19933,,,,,,,,
Female,18,Tadla,30000,3000,Moyenne,14389,,,,,,,,
Male,21,BeniMellal,30000,3000,TresBien,4914,,,,,,,,
Female,22,Khenifra,30000,3000,TresBien,9511,,,,,,,,
Female,18,Tadla,30000,3000,TresBien,12382,,,,,,,,
Male,21,BeniMellal,30000,3000,Bien,3395,,,,,,,,
Male,25,Tadla,30000,3000,Passable,18641,,,,,,,,
Female,25,Khenifra,30000,3000,TresBien,3701,,,,,,,,
Female,21,Tadla,30000,3000,Bien,16949,,,,,,,,
Male,21,FqihBenSalah,30000,3000,Moyenne,19473,,,,,,,,
Female,21,Tadla,30000,3000,Moyenne,17948,,,,,,,,
Female,19,BeniMellal,30000,3000,Passable,9337,,,,,,,,
Male,22,BeniMellal,30000,3000,Moyenne,16009,,,,,,,,
Female,23,Tadla,30000,3000,Passable,14661,,,,,,,,
Female,19,Khenifra,30000,3000,Bien,6749,,,,,,,,
Male,19,Rural,30000,3000,Passable,14719,,,,,,,,
Female,20,Azilal,30000,3000,Passable,9490,,,,,,,,
Male,20,Khenifra,30000,3000,Passable,8853,,,,,,,,
Female,23,Rural,30000,3000,Moyenne,3914,,,,,,,,
Male,21,BeniMellal,30000,3000,TresBien,16195,,,,,,,,
Male,23,Khenifra,30000,3000,Bien,19822,,,,,,,,
Female,24,FqihBenSalah,30000,3000,Passable,3167,,,,,,,,
Male,23,Azilal,30000,3000,Bien,11547,,,,,,,,
Female,23,Khenifra,30000,3000,TresBien,3217,,,,,,,,
Female,25,FqihBenSalah,30000,3000,Moyenne,11072,,,,,,,,
Female,24,FqihBenSalah,30000,3000,Bien,12854,,,,,,,,
Male,25,Khouribga,30000,3000,Bien,9264,,,,,,,,
Male,24,Azilal,30000,3000,Moyenne,15926,,,,,,,,
Female,23,Ouedzem,30000,3000,Bien,8657,,,,,,,,
Male,21,Khouribga,30000,3000,Passable,3104,,,,,,,,
Male,23,Ouedzem,30000,3000,Bien,16441,,,,,,,,
Male,20,Rural,30000,3000,Passable,3336,,,,,,,,
Female,18,Tadla,30000,3000,Passable,15065,,,,,,,,
Female,19,Azilal,30000,3000,TresBien,6239,,,,,,,,
Male,18,Ouedzem,30000,3000,Passable,4956,,,,,,,,
Male,23,Tadla,30000,3000,TresBien,4281,,,,,,,,
Female,23,Khenifra,30000,3000,Bien,16194,,,,,,,,
Male,21,Tadla,30000,3000,Moyenne,16535,,,,,,,,
Female,21,Ouedzem,30000,3000,Passable,8616,,,,,,,,
Female,21,Ouedzem,30000,3000,Passable,19300,,,,,,,,
Male,22,Tadla,30000,3000,Moyenne,14287,,,,,,,,
Male,19,Khouribga,30000,3000,Bien,13470,,,,,,,,
Female,24,Ouedzem,30000,3000,TresBien,12098,,,,,,,,
Male,22,Azilal,30000,3000,Moyenne,17369,,,,,,,,
Male,21,FqihBenSalah,30000,3000,Bien,3364,,,,,,,,
Male,18,Tadla,30000,3000,TresBien,17006,,,,,,,,
Male,20,Rural,30000,3000,TresBien,12371,,,,,,,,
Male,23,Ouedzem,30000,3000,Passable,3630,,,,,,,,
Male,21,Rural,30000,3000,Moyenne,13676,,,,,,,,
Male,21,Ouedzem,30000,3000,TresBien,6473,,,,,,,,
Male,24,FqihBenSalah,30000,3000,Passable,10729,,,,,,,,
Female,18,BeniMellal,30000,3000,Bien,15551,,,,,,,,
Male,22,Azilal,30000,3000,TresBien,15299,,,,,,,,
Male,22,Ouedzem,30000,3000,Bien,3702,,,,,,,,
Male,21,Ouedzem,30000,3000,Bien,13856,,,,,,,,
Female,23,Rural,30000,3000,Bien,10271,,,,,,,,
Female,24,Khouribga,30000,3000,Moyenne,9959,,,,,,,,
Female,25,Khouribga,30000,3000,Bien,11172,,,,,,,,
Female,22,BeniMellal,30000,3000,Bien,18713,,,,,,,,
Male,23,FqihBenSalah,30000,3000,Bien,18085,,,,,,,,
Male,19,Ouedzem,30000,3000,Moyenne,18360,,,,,,,,
Female,25,Rural,30000,3000,Moyenne,7384,,,,,,,,
Male,25,Khouribga,30000,3000,Moyenne,18092,,,,,,,,
Male,22,Khouribga,30000,3000,Bien,3569,,,,,,,,
Male,22,Ouedzem,30000,3000,Moyenne,10008,,,,,,,,
Female,24,Khenifra,30000,3000,Bien,10878,,,,,,,,
Male,22,Azilal,30000,3000,Passable,6881,,,,,,,,
Female,19,Khouribga,30000,3000,TresBien,16857,,,,,,,,
Female,25,Rural,30000,3000,Bien,10428,,,,,,,,
Male,19,Ouedzem,30000,3000,TresBien,19866,,,,,,,,
Female,22,Azilal,30000,3000,Bien,13042,,,,,,,,
Male,22,Rural,30000,3000,Moyenne,11410,,,,,,,,
Female,25,Khenifra,30000,3000,TresBien,19108,,,,,,,,
Male,25,Rural,30000,3000,Passable,19920,,,,,,,,
Male,22,Ouedzem,30000,3000,Passable,8877,,,,,,,,
Male,25,Rural,30000,3000,Bien,4943,,,,,,,,
Male,20,Tadla,30000,3000,TresBien,18052,,,,,,,,
Male,18,Khouribga,30000,3000,Passable,16712,,,,,,,,
Male,22,Khouribga,30000,3000,Bien,9756,,,,,,,,
Male,22,Ouedzem,30000,3000,Bien,17674,,,,,,,,
Male,19,Khenifra,30000,3000,TresBien,6052,,,,,,,,
Male,20,Khenifra,30000,3000,Passable,19424,,,,,,,,
Female,18,BeniMellal,30000,3000,Bien,9864,,,,,,,,
Male,19,Khouribga,30000,3000,TresBien,9626,,,,,,,,
Female,18,Azilal,30000,3000,Bien,14358,,,,,,,,
Male,19,Khouribga,30000,3000,Moyenne,9061,,,,,,,,
Female,25,BeniMellal,30000,3000,TresBien,16100,,,,,,,,
Female,25,BeniMellal,30000,3000,Passable,14608,,,,,,,,
Male,24,Azilal,30000,3000,TresBien,19956,,,,,,,,
Male,19,Rural,30000,3000,Bien,18433,,,,,,,,
Female,20,BeniMellal,30000,3000,TresBien,4279,,,,,,,,
Male,19,FqihBenSalah,30000,3000,Moyenne,18152,,,,,,,,
Female,19,Tadla,30000,3000,TresBien,11756,,,,,,,,
Female,20,Khouribga,30000,3000,Moyenne,14573,,,,,,,,
Male,20,FqihBenSalah,30000,3000,Passable,12807,,,,,,,,
Male,24,Ouedzem,30000,3000,TresBien,9732,,,,,,,,
