Student_ID,Gender,Age,City,Tuition,Signup,Grades,ParentWage,CanAfford
36270,Male,24,Beni Mellal,30000,3000,Moyen,6344,
36271,Male,18,Beni Mellal,30000,3000,Passable,7105,
36272,Female,25,Tadla,30000,3000,Bien,17100,
36273,Female,25,Tadla,30000,3000,Passable,8629,
36274,Female,18,OuedZem,30000,3000,Passable,5529,
36275,Male,19,FqihBenSalah,30000,3000,Bien,15926,
36276,Female,25,OuedZem,30000,3000,Moyen,7464,
36277,Female,24,Azilal,30000,3000,Passable,15056,
36278,Male,21,OuedZem,30000,3000,Bien,17898,
36279,Male,23,Khouribga,30000,3000,Bien,12543,
36280,Female,24,Tadla,30000,3000,Moyen,4745,
36281,Male,21,Khouribga,30000,3000,Moyen,19860,
36282,Male,25,OuedZem,30000,3000,Tres Bien,10065,
36283,Female,20,Beni Mellal,30000,3000,Moyen,6849,
36284,Female,19,Khouribga,30000,3000,Passable,16844,
36285,Female,19,Beni Mellal,30000,3000,Passable,7831,
36286,Female,19,Tadla,30000,3000,Passable,8766,
36287,Female,25,Tadla,30000,3000,Moyen,14754,
36288,Male,19,Khouribga,30000,3000,Bien,5531,
36289,Female,19,Tadla,30000,3000,Bien,8498,
36290,Male,19,Beni Mellal,30000,3000,Bien,10167,
36291,Male,21,Azilal,30000,3000,Bien,10019,
36292,Female,20,Tadla,30000,3000,Bien,6059,
36293,Male,19,Khenifra,30000,3000,Bien,19275,
36294,Male,18,Khouribga,30000,3000,Tres Bien,19099,
36295,Male,23,OuedZem,30000,3000,Passable,16393,
36296,Female,25,Azilal,30000,3000,Moyen,6386,
36297,Female,18,Beni Mellal,30000,3000,Bien,7529,
36298,Male,22,Khenifra,30000,3000,Passable,19878,
36299,Female,25,Azilal,30000,3000,Passable,15685,
36300,Female,19,Tadla,30000,3000,Bien,10996,
36301,Female,21,Beni Mellal,30000,3000,Passable,4473,
36302,Female,18,Khenifra,30000,3000,Bien,4221,
36303,Female,24,Azilal,30000,3000,Passable,18218,
36304,Female,25,Azilal,30000,3000,Tres Bien,16642,
36305,Male,18,FqihBenSalah,30000,3000,Moyen,8794,
36306,Male,18,FqihBenSalah,30000,3000,Bien,7792,
36307,Male,20,FqihBenSalah,30000,3000,Bien,16429,
36308,Female,22,FqihBenSalah,30000,3000,Passable,10285,
36309,Female,25,Azilal,30000,3000,Moyen,10766,
36310,Female,25,FqihBenSalah,30000,3000,Bien,6809,
36311,Male,19,Khouribga,30000,3000,Bien,5816,
36312,Male,21,Khouribga,30000,3000,Moyen,9135,
36313,Female,20,Beni Mellal,30000,3000,Tres Bien,5065,
36314,Female,24,Beni Mellal,30000,3000,Moyen,16547,
36315,Male,23,Azilal,30000,3000,Bien,12903,
36316,Female,21,Khenifra,30000,3000,Passable,11529,
36317,Female,21,Khouribga,30000,3000,Bien,13347,
36318,Female,21,Beni Mellal,30000,3000,Passable,8461,
36319,Female,18,Beni Mellal,30000,3000,Tres Bien,4626,
36320,Male,20,Azilal,30000,3000,Bien,10897,
36321,Male,19,Azilal,30000,3000,Bien,19589,
36322,Male,23,Khouribga,30000,3000,Passable,9671,
36323,Female,25,OuedZem,30000,3000,Bien,8693,
36324,Female,19,Khouribga,30000,3000,Passable,10949,
36325,Male,23,Beni Mellal,30000,3000,Bien,15415,
36326,Male,25,Tadla,30000,3000,Passable,5264,
36327,Female,18,OuedZem,30000,3000,Tres Bien,8322,
36328,Female,22,Beni Mellal,30000,3000,Moyen,13563,
36329,Female,18,Azilal,30000,3000,Moyen,8049,
36330,Female,19,Khouribga,30000,3000,Bien,10018,
36331,Male,23,Tadla,30000,3000,Tres Bien,19267,
36332,Male,25,Khouribga,30000,3000,Tres Bien,16534,
36333,Female,18,Beni Mellal,30000,3000,Tres Bien,15164,
36334,Male,20,Beni Mellal,30000,3000,Tres Bien,4805,
36335,Female,19,Beni Mellal,30000,3000,Passable,14329,
36336,Male,20,Khouribga,30000,3000,Tres Bien,9740,
36337,Male,24,OuedZem,30000,3000,Bien,19160,
36338,Female,18,Tadla,30000,3000,Moyen,18124,
36339,Male,19,OuedZem,30000,3000,Bien,18754,
36340,Female,25,Azilal,30000,3000,Tres Bien,17337,
36341,Female,25,OuedZem,30000,3000,Tres Bien,9238,
36342,Male,19,Khenifra,30000,3000,Passable,9829,
36343,Female,25,FqihBenSalah,30000,3000,Passable,12246,
36344,Female,19,Beni Mellal,30000,3000,Passable,11016,
36345,Female,23,OuedZem,30000,3000,Moyen,6233,
36346,Female,20,Azilal,30000,3000,Moyen,11676,
36347,Male,20,OuedZem,30000,3000,Tres Bien,7823,
36348,Male,20,Khouribga,30000,3000,Passable,5898,
36349,Female,19,Tadla,30000,3000,Passable,18713,
36350,Male,23,Tadla,30000,3000,Moyen,4519,
36351,Male,24,Tadla,30000,3000,Passable,17306,
36352,Male,21,Khouribga,30000,3000,Tres Bien,18207,
36353,Male,25,Khouribga,30000,3000,Bien,18159,
36354,Male,23,Khouribga,30000,3000,Passable,13293,
36355,Female,19,OuedZem,30000,3000,Tres Bien,15230,
36356,Female,22,Khouribga,30000,3000,Tres Bien,16642,
36357,Female,25,OuedZem,30000,3000,Bien,19381,
36358,Female,22,Khenifra,30000,3000,Moyen,19767,
36359,Male,22,FqihBenSalah,30000,3000,Moyen,12892,
36360,Female,22,Tadla,30000,3000,Tres Bien,18996,
36361,Female,21,Khenifra,30000,3000,Moyen,15652,
36362,Male,22,FqihBenSalah,30000,3000,Moyen,9493,
36363,Female,24,OuedZem,30000,3000,Moyen,5749,
36364,Female,24,OuedZem,30000,3000,Tres Bien,8848,
36365,Female,25,Khouribga,30000,3000,Tres Bien,7751,
36366,Male,22,Tadla,30000,3000,Bien,10823,
36367,Female,21,Beni Mellal,30000,3000,Passable,10729,
36368,Female,22,Tadla,30000,3000,Passable,14760,
36369,Female,20,Azilal,30000,3000,Bien,19393,
36370,Male,25,Tadla,30000,3000,Bien,20000,
36371,Female,21,OuedZem,30000,3000,Moyen,8551,
36372,Male,20,Khouribga,30000,3000,Bien,18304,
36373,Male,22,OuedZem,30000,3000,Tres Bien,6825,
36374,Female,19,Azilal,30000,3000,Bien,10440,
36375,Female,23,Khouribga,30000,3000,Tres Bien,15735,
36376,Male,24,Azilal,30000,3000,Passable,7907,
36377,Male,19,Tadla,30000,3000,Passable,5560,
36378,Male,23,Khouribga,30000,3000,Moyen,14617,
36379,Male,20,Azilal,30000,3000,Passable,16702,
36380,Female,23,Khenifra,30000,3000,Tres Bien,16648,
36381,Female,25,Khouribga,30000,3000,Tres Bien,15940,
36382,Female,24,FqihBenSalah,30000,3000,Passable,18639,
36383,Female,18,Azilal,30000,3000,Bien,17393,
36384,Female,24,FqihBenSalah,30000,3000,Tres Bien,6202,
36385,Female,21,Khenifra,30000,3000,Bien,12248,
36386,Female,24,Tadla,30000,3000,Tres Bien,17573,
36387,Female,21,Azilal,30000,3000,Passable,10316,
36388,Male,23,Khenifra,30000,3000,Tres Bien,18773,
36389,Male,19,Khouribga,30000,3000,Bien,9665,
36390,Male,25,Khenifra,30000,3000,Tres Bien,4317,
36391,Female,24,FqihBenSalah,30000,3000,Moyen,18191,
36392,Male,18,Azilal,30000,3000,Moyen,11759,
36393,Male,25,Azilal,30000,3000,Bien,12923,
36394,Female,20,Tadla,30000,3000,Tres Bien,5557,
36395,Male,22,Tadla,30000,3000,Tres Bien,19528,
36396,Female,19,Beni Mellal,30000,3000,Tres Bien,16754,
36397,Female,21,Khouribga,30000,3000,Bien,11080,
36398,Female,23,Beni Mellal,30000,3000,Bien,4168,
36399,Female,23,Beni Mellal,30000,3000,Tres Bien,10897,
36400,Male,18,FqihBenSalah,30000,3000,Bien,15271,
36401,Male,23,Tadla,30000,3000,Moyen,12046,
36402,Male,22,Khouribga,30000,3000,Tres Bien,16445,
36403,Female,23,FqihBenSalah,30000,3000,Tres Bien,16732,
36404,Male,18,Khenifra,30000,3000,Tres Bien,16553,
36405,Female,21,Khenifra,30000,3000,Bien,5736,
36406,Male,23,Khouribga,30000,3000,Tres Bien,9630,
36407,Male,19,Azilal,30000,3000,Bien,8866,
36408,Male,23,Tadla,30000,3000,Moyen,11594,
36409,Male,21,FqihBenSalah,30000,3000,Tres Bien,5737,
36410,Male,19,Khenifra,30000,3000,Tres Bien,18961,
36411,Female,24,Khenifra,30000,3000,Moyen,18181,
36412,Female,22,FqihBenSalah,30000,3000,Moyen,15948,
36413,Female,22,Azilal,30000,3000,Tres Bien,18390,
36414,Male,20,Tadla,30000,3000,Bien,16510,
36415,Male,18,FqihBenSalah,30000,3000,Tres Bien,19301,
36416,Male,21,Khenifra,30000,3000,Bien,7756,
36417,Male,19,OuedZem,30000,3000,Passable,14793,
36418,Female,22,Khenifra,30000,3000,Passable,17361,
36419,Female,25,Azilal,30000,3000,Moyen,16361,
36420,Female,22,OuedZem,30000,3000,Bien,18676,
36421,Male,23,OuedZem,30000,3000,Moyen,8100,
36422,Female,25,OuedZem,30000,3000,Passable,17378,
36423,Female,22,Khouribga,30000,3000,Passable,19636,
36424,Female,19,FqihBenSalah,30000,3000,Passable,5038,
36425,Male,18,Azilal,30000,3000,Moyen,5892,
36426,Female,20,OuedZem,30000,3000,Passable,19382,
36427,Male,25,Beni Mellal,30000,3000,Moyen,6142,
36428,Female,23,FqihBenSalah,30000,3000,Passable,5984,
36429,Female,23,Azilal,30000,3000,Bien,5925,
36430,Female,21,Tadla,30000,3000,Bien,14626,
36431,Female,23,OuedZem,30000,3000,Bien,6385,
36432,Female,20,Beni Mellal,30000,3000,Passable,7330,
36433,Female,24,Tadla,30000,3000,Passable,14914,
36434,Female,18,Tadla,30000,3000,Tres Bien,17894,
36435,Female,18,FqihBenSalah,30000,3000,Bien,12782,
36436,Female,23,Beni Mellal,30000,3000,Tres Bien,12732,
36437,Female,25,Khenifra,30000,3000,Moyen,19151,
36438,Male,20,Azilal,30000,3000,Tres Bien,13237,
36439,Female,25,FqihBenSalah,30000,3000,Moyen,13046,
36440,Female,19,Khenifra,30000,3000,Tres Bien,10355,
36441,Female,21,Khenifra,30000,3000,Moyen,17560,
36442,Female,22,Tadla,30000,3000,Bien,13103,
36443,Female,19,Tadla,30000,3000,Bien,14027,
36444,Female,25,Tadla,30000,3000,Bien,9146,
36445,Male,24,Tadla,30000,3000,Passable,17469,
36446,Female,24,Tadla,30000,3000,Bien,19214,
36447,Female,20,Khouribga,30000,3000,Passable,17055,
36448,Male,25,FqihBenSalah,30000,3000,Moyen,5915,
36449,Male,19,Azilal,30000,3000,Tres Bien,13648,
36450,Female,23,Azilal,30000,3000,Bien,19263,
36451,Female,21,Khenifra,30000,3000,Tres Bien,8288,
36452,Male,24,Azilal,30000,3000,Bien,13775,
36453,Male,20,Khouribga,30000,3000,Bien,9677,
36454,Male,19,Beni Mellal,30000,3000,Bien,13798,
36455,Male,21,Azilal,30000,3000,Passable,8280,
36456,Male,18,Khenifra,30000,3000,Bien,11238,
36457,Male,18,Khouribga,30000,3000,Bien,17310,
36458,Male,23,OuedZem,30000,3000,Moyen,10767,
36459,Male,22,FqihBenSalah,30000,3000,Moyen,6276,
36460,Female,21,OuedZem,30000,3000,Bien,19674,
36461,Male,18,OuedZem,30000,3000,Tres Bien,15556,
36462,Male,23,OuedZem,30000,3000,Moyen,6543,
36463,Female,21,Khenifra,30000,3000,Bien,19882,
36464,Male,21,Beni Mellal,30000,3000,Tres Bien,15505,
36465,Male,25,FqihBenSalah,30000,3000,Tres Bien,12625,
36466,Female,20,OuedZem,30000,3000,Moyen,16184,
36467,Male,24,Azilal,30000,3000,Tres Bien,12939,
36468,Male,20,Khenifra,30000,3000,Passable,5233,
36469,Male,19,Beni Mellal,30000,3000,Bien,16153,
36470,Male,24,Khenifra,30000,3000,Passable,6415,
36471,Male,24,Tadla,30000,3000,Bien,9629,
36472,Female,23,Beni Mellal,30000,3000,Passable,18707,
36473,Male,22,FqihBenSalah,30000,3000,Passable,5758,
36474,Female,24,Tadla,30000,3000,Moyen,17814,
36475,Male,19,OuedZem,30000,3000,Passable,16168,
36476,Female,25,FqihBenSalah,30000,3000,Bien,7554,
36477,Male,22,Khenifra,30000,3000,Tres Bien,15005,
36478,Female,23,OuedZem,30000,3000,Moyen,9267,
36479,Male,19,FqihBenSalah,30000,3000,Tres Bien,9674,
36480,Male,20,Khenifra,30000,3000,Bien,14062,
36481,Male,23,Azilal,30000,3000,Tres Bien,15829,
36482,Male,19,OuedZem,30000,3000,Passable,13634,
36483,Male,24,FqihBenSalah,30000,3000,Tres Bien,4637,
36484,Female,24,Tadla,30000,3000,Tres Bien,9054,
36485,Male,23,Azilal,30000,3000,Bien,15450,
36486,Female,23,Khenifra,30000,3000,Bien,8021,
36487,Male,24,Beni Mellal,30000,3000,Bien,17583,
36488,Female,20,FqihBenSalah,30000,3000,Moyen,5852,
36489,Male,21,FqihBenSalah,30000,3000,Moyen,5816,
36490,Female,25,Beni Mellal,30000,3000,Tres Bien,4877,
36491,Female,24,OuedZem,30000,3000,Moyen,15830,
36492,Female,21,Khenifra,30000,3000,Bien,4776,
36493,Female,25,Beni Mellal,30000,3000,Moyen,16780,
36494,Male,21,Azilal,30000,3000,Tres Bien,19596,
36495,Female,22,Azilal,30000,3000,Tres Bien,4818,
36496,Male,23,Khouribga,30000,3000,Bien,16319,
36497,Female,23,Khenifra,30000,3000,Passable,4889,
36498,Male,18,Azilal,30000,3000,Bien,11731,
36499,Male,18,Azilal,30000,3000,Passable,14490,
36500,Male,21,FqihBenSalah,30000,3000,Tres Bien,17797,
36501,Male,23,OuedZem,30000,3000,Moyen,7270,
36502,Male,23,Khouribga,30000,3000,Tres Bien,10692,
36503,Female,19,Tadla,30000,3000,Moyen,8428,
36504,Male,23,Tadla,30000,3000,Tres Bien,12919,
36505,Male,21,Beni Mellal,30000,3000,Tres Bien,4804,
36506,Female,25,OuedZem,30000,3000,Moyen,4392,
36507,Female,25,Beni Mellal,30000,3000,Tres Bien,14067,
36508,Male,25,OuedZem,30000,3000,Bien,5208,
36509,Male,19,Azilal,30000,3000,Moyen,14503,
36510,Female,24,OuedZem,30000,3000,Moyen,10757,
36511,Male,19,Azilal,30000,3000,Passable,6739,
36512,Male,22,OuedZem,30000,3000,Moyen,19707,
36513,Female,21,Beni Mellal,30000,3000,Moyen,12289,
36514,Male,24,Azilal,30000,3000,Passable,15436,
36515,Male,18,Tadla,30000,3000,Passable,8695,
36516,Female,24,Azilal,30000,3000,Passable,17658,
36517,Male,25,Beni Mellal,30000,3000,Passable,11934,
36518,Female,22,FqihBenSalah,30000,3000,Moyen,19816,
36519,Male,18,Azilal,30000,3000,Tres Bien,6417,
36520,Male,25,Azilal,30000,3000,Passable,18607,
36521,Male,23,FqihBenSalah,30000,3000,Tres Bien,8031,
36522,Female,24,Khenifra,30000,3000,Moyen,4167,
36523,Male,19,Khouribga,30000,3000,Bien,5707,
36524,Male,19,Tadla,30000,3000,Passable,5673,
36525,Female,20,OuedZem,30000,3000,Moyen,13292,
36526,Male,19,Khenifra,30000,3000,Moyen,16810,
36527,Male,21,Azilal,30000,3000,Bien,11687,
36528,Female,21,FqihBenSalah,30000,3000,Tres Bien,10468,
36529,Male,25,Tadla,30000,3000,Moyen,6181,
36530,Male,18,Beni Mellal,30000,3000,Passable,5644,
36531,Female,21,Beni Mellal,30000,3000,Moyen,4107,
36532,Male,19,Tadla,30000,3000,Tres Bien,6768,
36533,Female,18,FqihBenSalah,30000,3000,Tres Bien,10074,
36534,Male,19,FqihBenSalah,30000,3000,Tres Bien,8738,
36535,Female,23,Beni Mellal,30000,3000,Passable,10628,
36536,Male,18,Tadla,30000,3000,Tres Bien,5056,
36537,Female,24,FqihBenSalah,30000,3000,Moyen,9602,
36538,Male,21,Khouribga,30000,3000,Tres Bien,5194,
36539,Male,22,Beni Mellal,30000,3000,Tres Bien,9321,
36540,Female,21,Tadla,30000,3000,Tres Bien,9514,
36541,Female,22,Khouribga,30000,3000,Bien,7975,
36542,Female,25,OuedZem,30000,3000,Bien,11753,
36543,Female,22,OuedZem,30000,3000,Moyen,13740,
36544,Female,21,Khouribga,30000,3000,Moyen,19686,
36545,Male,25,Khenifra,30000,3000,Bien,6345,
36546,Female,25,Khenifra,30000,3000,Moyen,4535,
36547,Male,25,Beni Mellal,30000,3000,Passable,6280,
36548,Male,21,Tadla,30000,3000,Bien,19531,
36549,Female,18,FqihBenSalah,30000,3000,Tres Bien,11828,
36550,Female,19,Azilal,30000,3000,Passable,19945,
36551,Female,20,Beni Mellal,30000,3000,Tres Bien,4597,
36552,Male,18,Beni Mellal,30000,3000,Moyen,16414,
36553,Male,22,OuedZem,30000,3000,Tres Bien,5412,
36554,Female,23,Khouribga,30000,3000,Bien,7922,
36555,Male,23,Tadla,30000,3000,Moyen,10422,
36556,Male,23,Beni Mellal,30000,3000,Bien,5332,
36557,Female,20,Khouribga,30000,3000,Tres Bien,8095,
36558,Female,18,Tadla,30000,3000,Tres Bien,12903,
36559,Male,20,Tadla,30000,3000,Bien,17850,
36560,Male,19,Khenifra,30000,3000,Tres Bien,14292,
36561,Male,19,FqihBenSalah,30000,3000,Passable,10529,
36562,Male,23,Beni Mellal,30000,3000,Bien,10542,
36563,Male,19,Beni Mellal,30000,3000,Moyen,19617,
36564,Male,25,Khenifra,30000,3000,Tres Bien,4027,
36565,Male,23,Azilal,30000,3000,Passable,10746,
36566,Male,20,Khenifra,30000,3000,Passable,19064,
36567,Male,25,Azilal,30000,3000,Moyen,9855,
36568,Male,18,FqihBenSalah,30000,3000,Bien,6846,
36569,Female,25,Tadla,30000,3000,Passable,8434,
36570,Female,20,Beni Mellal,30000,3000,Bien,18008,
36571,Female,18,Khenifra,30000,3000,Bien,11149,
36572,Male,23,FqihBenSalah,30000,3000,Bien,14990,
36573,Female,21,OuedZem,30000,3000,Bien,15255,
36574,Female,22,OuedZem,30000,3000,Bien,12353,
36575,Male,21,Azilal,30000,3000,Moyen,18666,
36576,Female,24,Khenifra,30000,3000,Moyen,13262,
36577,Male,24,Beni Mellal,30000,3000,Bien,11460,
36578,Female,25,OuedZem,30000,3000,Bien,9292,
36579,Female,20,OuedZem,30000,3000,Moyen,6373,
36580,Male,21,OuedZem,30000,3000,Moyen,9608,
36581,Male,21,Beni Mellal,30000,3000,Bien,6259,
36582,Female,21,FqihBenSalah,30000,3000,Tres Bien,4692,
36583,Male,20,OuedZem,30000,3000,Tres Bien,5748,
36584,Female,20,Tadla,30000,3000,Bien,7953,
36585,Female,23,Beni Mellal,30000,3000,Moyen,14961,
36586,Male,22,Khouribga,30000,3000,Passable,13289,
36587,Male,24,Azilal,30000,3000,Passable,15460,
36588,Female,21,Tadla,30000,3000,Bien,18763,
36589,Female,25,Beni Mellal,30000,3000,Moyen,5031,
36590,Female,23,Khenifra,30000,3000,Tres Bien,8834,
36591,Female,22,OuedZem,30000,3000,Bien,14423,
36592,Female,19,Beni Mellal,30000,3000,Passable,7643,
36593,Male,18,Khenifra,30000,3000,Moyen,4168,
36594,Male,19,Azilal,30000,3000,Passable,16551,
36595,Male,19,FqihBenSalah,30000,3000,Bien,16169,
36596,Female,21,Azilal,30000,3000,Moyen,4148,
36597,Male,21,Tadla,30000,3000,Bien,6168,
36598,Female,24,Khenifra,30000,3000,Tres Bien,5276,
36599,Female,19,Beni Mellal,30000,3000,Moyen,10698,
36600,Female,20,Khenifra,30000,3000,Bien,5663,
36601,Male,21,Beni Mellal,30000,3000,Tres Bien,9007,
36602,Male,23,Khenifra,30000,3000,Tres Bien,12871,
36603,Male,23,Tadla,30000,3000,Passable,5090,
36604,Female,22,Khouribga,30000,3000,Moyen,19494,
36605,Female,25,Beni Mellal,30000,3000,Passable,5060,
36606,Male,21,Azilal,30000,3000,Bien,4996,
36607,Female,22,Tadla,30000,3000,Moyen,5705,
36608,Female,25,Tadla,30000,3000,Bien,13666,
36609,Male,23,OuedZem,30000,3000,Bien,13573,
36610,Female,18,FqihBenSalah,30000,3000,Tres Bien,10285,
36611,Male,21,FqihBenSalah,30000,3000,Moyen,7245,
36612,Male,24,FqihBenSalah,30000,3000,Tres Bien,10373,
36613,Female,19,FqihBenSalah,30000,3000,Bien,13005,
36614,Male,22,Tadla,30000,3000,Tres Bien,13413,
36615,Male,25,Khouribga,30000,3000,Moyen,13362,
36616,Female,19,FqihBenSalah,30000,3000,Moyen,10435,
36617,Female,25,Azilal,30000,3000,Moyen,17255,
36618,Female,22,Beni Mellal,30000,3000,Passable,8364,
36619,Male,19,Khouribga,30000,3000,Tres Bien,18954,
36620,Female,24,Azilal,30000,3000,Moyen,16260,
36621,Male,23,Azilal,30000,3000,Bien,11617,
36622,Female,24,Khouribga,30000,3000,Moyen,9649,
36623,Female,20,Azilal,30000,3000,Tres Bien,13774,
36624,Female,22,Tadla,30000,3000,Bien,18015,
36625,Male,24,FqihBenSalah,30000,3000,Tres Bien,13448,
36626,Male,20,Azilal,30000,3000,Passable,11009,
36627,Female,21,Khenifra,30000,3000,Bien,16999,
36628,Male,20,FqihBenSalah,30000,3000,Passable,8690,
36629,Male,20,OuedZem,30000,3000,Bien,8966,
36630,Female,22,Beni Mellal,30000,3000,Tres Bien,15522,
36631,Female,18,OuedZem,30000,3000,Moyen,7061,
36632,Female,20,OuedZem,30000,3000,Bien,6090,
36633,Male,19,OuedZem,30000,3000,Tres Bien,13602,
36634,Male,24,Azilal,30000,3000,Passable,7901,
36635,Female,20,FqihBenSalah,30000,3000,Moyen,16700,
36636,Female,20,FqihBenSalah,30000,3000,Bien,6120,
36637,Male,22,FqihBenSalah,30000,3000,Moyen,7855,
36638,Female,22,FqihBenSalah,30000,3000,Bien,9761,
36639,Male,21,Khouribga,30000,3000,Passable,15828,
36640,Male,24,FqihBenSalah,30000,3000,Moyen,11060,
36641,Male,19,Khouribga,30000,3000,Moyen,18918,
36642,Female,24,FqihBenSalah,30000,3000,Bien,4939,
36643,Male,21,Beni Mellal,30000,3000,Passable,13246,
36644,Male,23,Azilal,30000,3000,Passable,9788,
36645,Female,24,Khouribga,30000,3000,Tres Bien,8704,
36646,Male,21,Khenifra,30000,3000,Bien,15763,
36647,Male,21,Beni Mellal,30000,3000,Moyen,17514,
36648,Male,19,Tadla,30000,3000,Tres Bien,11609,
36649,Male,21,Tadla,30000,3000,Tres Bien,5082,
36650,Female,18,Tadla,30000,3000,Bien,19093,
36651,Female,20,Beni Mellal,30000,3000,Bien,19908,
36652,Female,19,Khouribga,30000,3000,Passable,17421,
36653,Female,25,OuedZem,30000,3000,Tres Bien,19940,
36654,Male,23,Beni Mellal,30000,3000,Passable,19181,
36655,Male,21,Azilal,30000,3000,Passable,5020,
36656,Female,20,Beni Mellal,30000,3000,Moyen,16107,
36657,Female,21,Beni Mellal,30000,3000,Tres Bien,18723,
36658,Male,24,FqihBenSalah,30000,3000,Tres Bien,18933,
36659,Male,23,Azilal,30000,3000,Tres Bien,12567,
36660,Female,19,Azilal,30000,3000,Tres Bien,18816,
36661,Male,21,Khouribga,30000,3000,Passable,18776,
36662,Male,18,Khenifra,30000,3000,Moyen,16555,
36663,Male,25,FqihBenSalah,30000,3000,Bien,11540,
36664,Female,18,Azilal,30000,3000,Moyen,13450,
36665,Male,22,Beni Mellal,30000,3000,Moyen,9012,
36666,Male,21,FqihBenSalah,30000,3000,Passable,6158,
36667,Female,21,FqihBenSalah,30000,3000,Passable,4187,
36668,Male,24,Khouribga,30000,3000,Passable,5928,
36669,Female,18,Khenifra,30000,3000,Tres Bien,12506,
36670,Male,18,Beni Mellal,30000,3000,Passable,15713,
36671,Female,25,Khenifra,30000,3000,Tres Bien,14869,
36672,Female,25,Khenifra,30000,3000,Passable,12948,
36673,Male,19,Khouribga,30000,3000,Tres Bien,4879,
36674,Female,19,OuedZem,30000,3000,Tres Bien,19916,
36675,Female,25,Khenifra,30000,3000,Tres Bien,16633,
36676,Female,25,Beni Mellal,30000,3000,Passable,15968,
36677,Male,18,Beni Mellal,30000,3000,Passable,6554,
36678,Female,22,Azilal,30000,3000,Tres Bien,16054,
36679,Male,22,OuedZem,30000,3000,Moyen,10184,
36680,Female,22,Azilal,30000,3000,Moyen,6575,
36681,Female,23,Beni Mellal,30000,3000,Tres Bien,9628,
36682,Male,19,OuedZem,30000,3000,Bien,8096,
36683,Female,24,FqihBenSalah,30000,3000,Tres Bien,14316,
36684,Female,25,FqihBenSalah,30000,3000,Moyen,18463,
36685,Female,23,Khenifra,30000,3000,Moyen,5804,
36686,Male,22,Khouribga,30000,3000,Bien,19116,
36687,Female,21,OuedZem,30000,3000,Tres Bien,12199,
36688,Male,20,Beni Mellal,30000,3000,Passable,17299,
36689,Male,23,Beni Mellal,30000,3000,Moyen,16706,
36690,Female,21,FqihBenSalah,30000,3000,Bien,16327,
36691,Male,23,Khouribga,30000,3000,Tres Bien,11715,
36692,Female,22,Khouribga,30000,3000,Tres Bien,19751,
36693,Female,22,Beni Mellal,30000,3000,Passable,18758,
36694,Female,24,FqihBenSalah,30000,3000,Moyen,10152,
36695,Female,23,Khouribga,30000,3000,Tres Bien,19323,
36696,Male,22,Azilal,30000,3000,Passable,5134,
36697,Male,21,Beni Mellal,30000,3000,Passable,9749,
36698,Female,21,Khouribga,30000,3000,Tres Bien,15442,
36699,Female,19,FqihBenSalah,30000,3000,Moyen,7999,
36700,Female,19,Beni Mellal,30000,3000,Moyen,9316,
36701,Male,22,OuedZem,30000,3000,Bien,16383,
36702,Male,21,Tadla,30000,3000,Passable,5200,
36703,Female,18,Beni Mellal,30000,3000,Tres Bien,19527,
36704,Female,20,Tadla,30000,3000,Moyen,16063,
36705,Male,22,OuedZem,30000,3000,Bien,11307,
36706,Male,25,FqihBenSalah,30000,3000,Passable,18175,
36707,Female,23,Beni Mellal,30000,3000,Moyen,15870,
36708,Male,24,Khenifra,30000,3000,Bien,6602,
36709,Female,18,Tadla,30000,3000,Bien,9541,
36710,Female,21,Beni Mellal,30000,3000,Passable,16020,
36711,Female,21,Beni Mellal,30000,3000,Bien,16727,
36712,Male,18,Azilal,30000,3000,Passable,9936,
36713,Male,24,Khouribga,30000,3000,Tres Bien,12381,
36714,Female,22,OuedZem,30000,3000,Bien,7530,
36715,Male,23,Beni Mellal,30000,3000,Passable,19473,
36716,Female,22,Tadla,30000,3000,Tres Bien,9010,
36717,Male,18,Beni Mellal,30000,3000,Tres Bien,6809,
36718,Male,18,Beni Mellal,30000,3000,Passable,4759,
36719,Female,22,OuedZem,30000,3000,Moyen,17352,
36720,Female,24,Khouribga,30000,3000,Bien,7509,
36721,Male,25,Khouribga,30000,3000,Bien,12690,
36722,Female,23,Khouribga,30000,3000,Tres Bien,8069,
36723,Male,23,Beni Mellal,30000,3000,Passable,4463,
36724,Female,20,Azilal,30000,3000,Passable,8503,
36725,Male,21,OuedZem,30000,3000,Passable,7952,
36726,Female,18,Beni Mellal,30000,3000,Passable,11361,
36727,Female,23,OuedZem,30000,3000,Moyen,7369,
36728,Male,24,OuedZem,30000,3000,Moyen,4443,
36729,Male,21,Azilal,30000,3000,Passable,14564,
36730,Female,22,Khouribga,30000,3000,Bien,18251,
36731,Female,18,Khouribga,30000,3000,Tres Bien,11579,
36732,Female,23,FqihBenSalah,30000,3000,Tres Bien,10808,
36733,Female,24,OuedZem,30000,3000,Tres Bien,11456,
36734,Female,20,Khouribga,30000,3000,Moyen,12735,
36735,Male,25,Beni Mellal,30000,3000,Passable,5232,
36736,Male,19,OuedZem,30000,3000,Tres Bien,15792,
36737,Male,20,Khenifra,30000,3000,Passable,14955,
36738,Female,18,Khouribga,30000,3000,Passable,13055,
36739,Male,25,Khenifra,30000,3000,Moyen,10028,
36740,Male,25,Azilal,30000,3000,Moyen,16658,
36741,Female,23,FqihBenSalah,30000,3000,Passable,8313,
36742,Female,23,Tadla,30000,3000,Bien,12668,
