wage,rent,food,transport,AFFORD
14986,1059,1228,527,1
12276,1996,1318,530,0
11624,1421,1253,386,1
11766,817,846,406,1
12173,1457,679,433,1
13129,995,1077,525,1
12273,1101,817,318,1
12151,1195,704,313,0
14468,1852,1015,340,1
14636,809,979,567,1
11762,1914,1309,518,1
8338,1192,1496,479,1
10632,916,917,573,0
11404,1471,1217,380,1
10038,1482,642,498,1
13105,1619,1230,410,0
11210,1474,1454,575,0
9478,954,743,376,1
10680,1860,871,350,1
14692,1215,1014,510,0
10679,1915,1282,365,1
14235,1523,678,454,1
11485,1245,1462,597,0
14427,1768,1355,402,1
9903,1855,988,356,1
9303,1650,620,561,1
11690,1536,956,521,1
12026,963,1251,413,0
12782,1189,812,497,0
13233,1447,1483,489,0
11602,1300,1098,535,1
9493,1986,782,481,0
8381,1069,828,416,1
13566,1123,1316,365,0
11560,1848,616,452,0
11086,1972,659,591,0
12848,1291,833,428,0
8801,843,1052,563,1
11061,1773,1362,529,0
13314,1854,687,597,1
9214,1602,871,358,1
10251,1604,983,484,0
10687,895,1372,430,1
9676,1664,692,529,1
10798,1297,818,470,1
11099,1099,1495,576,1
8856,1029,871,484,1
11862,835,1436,537,1
11964,1437,972,357,0
11083,1580,764,326,1
8236,970,729,532,1
8107,863,764,302,0
9439,1022,1079,484,0
12494,967,1225,373,1
11156,1682,1244,560,1
11305,1349,1161,324,0
11713,1314,951,309,1
12629,1208,1244,499,1
9848,975,983,570,0
9842,894,1388,578,1
14959,1619,844,315,0
8021,1796,1096,315,1
11672,1538,1255,519,1
10112,1717,1399,583,1
9400,1817,936,596,0
12859,1124,1197,524,0
11909,902,822,505,0
12345,1728,825,379,1
11883,1806,1151,527,1
11980,1825,1077,565,1
14414,810,1480,456,0
11580,1164,662,583,0
14696,1715,1417,404,1
10939,1129,1110,497,1
13085,887,1091,431,1
8341,1948,869,491,1
13310,923,1413,503,1
12970,1340,918,303,1
12973,1628,617,390,1
14006,1867,700,531,1
14072,1638,1088,369,1
12602,1478,954,590,1
11423,996,619,328,1
12226,1816,907,549,1
10890,1621,1017,544,1
14768,1518,992,500,0
13177,1021,687,421,1
14249,1437,919,413,1
9909,1843,1095,554,1
13166,909,1218,304,1
9559,1170,929,312,1
8015,1810,928,542,1
11876,1516,1075,444,0
8736,1290,780,463,1
14712,900,1177,478,1
8065,1663,1234,371,0
8892,1369,906,582,0
14204,1975,1456,537,0
12148,1984,1218,435,0
14266,1636,1075,493,0
12127,1053,889,310,0
10068,1587,1363,494,0
13183,1891,974,571,1
10345,962,1317,376,1
13698,997,1028,530,1
9815,1825,930,379,0
9828,1755,1140,502,0
12112,1512,1369,552,1
11619,1893,897,472,0
10848,1428,1397,469,1
10339,954,1098,459,0
14392,1730,661,534,0
10817,977,690,403,0
9567,1311,871,323,1
10636,1063,1299,488,1
13093,1636,696,356,1
14148,1377,1251,354,0
13222,1120,1283,450,1
13643,971,969,553,1
13698,1234,1276,395,1
13764,1357,1359,372,1
10199,1294,1049,418,0
12575,1450,1455,487,1
13898,1711,865,593,0
13178,1582,999,372,1
8065,1282,1380,389,0
9273,1629,731,407,1
10308,1869,1152,360,1
11988,1136,609,446,1
8313,849,852,474,1
9923,1416,852,503,1
9625,1727,1170,434,1
10609,982,924,587,0
9625,1886,1165,554,1
8853,1440,1193,590,1
8333,1810,948,427,1
8675,1316,1110,402,1
8850,1434,713,491,1
11235,1736,968,468,0
13102,1700,886,461,1
9373,1080,1159,403,0
10425,1761,1387,489,0
12934,1950,1343,397,1
11675,1808,668,534,1
10325,1157,1370,480,1
8318,1623,725,414,0
12708,874,1083,348,0
9957,1114,732,321,1
12981,916,1066,525,1
12268,1049,933,394,0
14835,1634,1458,352,0
12284,868,1035,468,0
12209,1478,1282,514,0
9374,1109,1206,456,0
9583,1945,1101,575,0
14720,1471,655,387,0
9392,1626,638,360,0
8384,909,1044,356,0
12943,1482,763,594,1
9462,1919,1481,412,0
10638,1503,1451,381,0
11694,1657,776,356,1
14689,1077,848,460,1
10103,876,727,432,0
12761,1125,1178,314,1
11505,1105,1138,410,0
10179,1944,1346,410,0
9916,1693,1420,340,1
12823,1848,1337,556,1
13396,1288,740,302,0
10446,1777,616,526,0
10623,944,1133,520,1
10534,1835,1449,571,1
14102,1242,1108,530,0
11164,1389,862,595,0
9890,1330,977,453,0
12886,1628,876,581,0
8015,1689,766,409,1
10843,846,664,562,0
12700,1051,1444,539,1
9146,1277,1150,554,0
13140,1589,1244,538,0
11508,1594,1022,346,1
10535,1306,645,388,1
12598,1479,994,355,1
8376,1837,802,358,1
8775,835,1018,459,0
9003,1267,671,436,0
12159,1420,747,498,0
13815,1400,1476,402,1
8642,916,1321,318,1
13002,1258,1216,339,0
11015,1503,826,520,1
8945,1343,995,304,1
9366,1378,1343,314,1
11900,1952,1476,499,1
11147,1850,932,444,1
8480,1895,1352,466,1
9429,1058,1044,533,1
9357,1478,1079,478,0
14269,1883,1200,414,1
12018,1430,1019,473,0
9168,1449,1241,379,1
10156,1901,1362,362,0
10657,1385,692,532,0
9546,1237,919,454,0
9225,1723,996,406,0
11447,1984,1300,553,0
11209,1675,1091,380,1
14234,1928,1438,545,1
11140,1554,1281,426,0
8348,1506,1430,523,0
14363,836,850,451,0
14001,1501,921,599,0
9451,1966,1210,401,1
14608,1265,702,514,1
12107,911,1171,420,1
12278,1486,835,497,0
14257,1994,716,511,0
14099,1818,882,566,0
11551,1127,1143,316,0
11302,1196,1282,338,0
8992,1674,1037,490,1
13229,1650,653,354,1
12050,1828,948,379,0
8529,1698,1279,339,0
13044,1203,603,592,1
14827,941,995,578,0
10704,1568,863,449,1
11475,1034,699,348,1
9041,829,850,578,1
8892,1119,682,337,0
13480,1589,900,530,0
13989,1151,1449,453,0
13638,1163,1290,531,1
13225,1160,1119,419,0
14866,1886,1494,464,1
10952,1332,1093,469,0
13071,1342,834,342,1
10792,864,611,477,0
9194,1215,1302,581,0
10125,1163,939,364,1
13186,1534,1445,363,1
13026,1188,672,397,1
10741,1519,1275,540,1
11439,1253,682,363,1
12723,1178,835,467,1
9552,1579,1220,359,1
10709,993,1436,572,1
13907,988,1492,587,0
12600,1097,1454,396,1
9390,1614,691,494,1
10675,1803,1032,329,0
11905,1765,1069,566,1
14086,1688,1323,463,1
10403,1900,1417,353,1
8619,1544,1195,480,0
13266,1907,841,423,0
8888,960,820,543,0
13765,934,1157,587,0
14279,1053,1247,503,1
12644,1854,869,354,0
8219,1689,1416,303,1
13406,1781,1420,343,1
8860,1226,1162,554,0
12635,950,1281,313,0
13885,1236,925,547,0
9173,893,632,572,0
14837,1187,832,401,0
9961,1718,1359,586,1
12338,1629,1426,405,0
12755,1774,629,550,0
8720,1983,1230,473,0
11613,1789,1081,373,0
14195,917,1300,423,1
8012,1287,632,415,0
14096,1276,619,468,0
9498,1463,1057,323,1
12445,1395,776,507,0
9075,1250,806,536,0
13002,1106,922,322,0
8326,1910,1427,392,0
14054,1269,968,369,0
9302,1385,1379,536,1
11268,1032,1462,519,0
8340,1946,679,313,0
8551,1523,866,350,0
8338,821,953,504,0
10944,1506,1155,522,1
8071,1835,644,339,0
10875,1991,1208,362,1
12965,1437,1004,465,0
9729,1002,1046,551,1
14594,995,952,496,0
11079,1732,1231,503,1
10656,1198,1131,320,0
12018,1530,1265,545,1
11779,981,636,367,1
12417,1389,657,506,1
13516,1318,793,393,1
11998,1500,936,316,1
8255,1082,863,346,1
12965,1712,1173,430,0
13350,1604,1390,345,0
9295,1454,1065,360,1
13497,1828,1196,372,1
14187,1256,1129,331,1
13470,1812,1420,311,0
10550,1657,974,381,1
9658,1366,886,412,1
14325,812,797,442,0
11327,942,903,315,1
12723,1114,667,582,1
10210,1492,1293,401,0
12339,1901,1191,587,1
13168,1326,1128,336,1
12132,1433,930,319,1
14866,1111,1279,557,0
9997,1251,1126,514,0
10376,1783,878,497,1
14809,1449,747,420,0
10998,1693,1167,409,0
8229,941,732,425,1
12760,1445,816,479,1
14878,1258,1120,319,1
13110,1357,683,340,1
11001,1554,793,316,1
12726,1292,840,361,1
10944,1744,937,544,0
12585,1482,1215,529,1
8123,854,1307,488,0
13977,1092,855,354,1
13215,1143,924,380,0
12167,1474,1457,590,1
13182,894,1223,413,1
14797,1342,1034,537,1
9458,1941,852,529,1
13929,1243,1089,575,0
12740,872,611,407,0
8085,1277,605,469,0
12210,1592,1345,569,0
9283,1626,677,553,0
10321,1577,1239,503,0
13458,1469,672,304,0
9484,912,1219,429,0
13981,832,783,487,0
8308,1077,643,554,0
11438,1334,1124,305,0
11393,1122,1202,502,1
8963,1750,915,557,1
11484,1267,1105,326,0
9947,1245,683,575,1
14874,1715,1023,353,0
14918,922,1080,319,1
14208,1447,616,570,1
8830,1973,1456,582,0
11982,1476,664,562,0
8804,1221,956,568,0
8115,1304,739,511,0
11754,1651,699,565,0
14576,1545,854,469,0
12587,1096,855,430,0
11841,992,603,378,0
14407,1573,893,410,0
13310,1003,1386,562,0
14539,1573,1439,403,1
13265,1808,1047,400,1
9838,1171,1100,350,0
14667,1853,1048,562,1
12283,1522,1292,364,0
13909,985,1362,410,0
10351,1886,1053,382,1
13619,1866,1004,488,0
12260,2000,639,571,0
11926,1650,1460,579,1
11695,1868,669,339,0
8195,1132,786,335,0
8923,1047,1002,370,1
8351,1341,1416,528,1
11984,1048,614,583,0
14347,1867,1361,585,0
10398,1422,1395,588,0
14820,927,1412,327,0
13380,1499,1098,572,0
12199,835,1417,547,0
8057,898,1081,510,1
10446,1379,716,316,0
8511,1659,1030,361,0
11263,1482,609,369,1
11905,1590,1237,558,0
8713,812,1028,438,0
12633,1368,1021,357,1
9824,1767,1269,467,0
12575,1918,1140,312,0
9771,1330,695,585,0
13398,1079,1003,526,0
12293,1505,990,392,0
10366,1351,948,521,1
12637,814,875,577,0
9746,1740,887,523,0
14923,1354,1142,476,0
13259,1186,694,582,1
11111,913,688,351,0
14185,1212,808,363,1
8738,1380,846,354,0
12665,1547,780,407,0
9489,2000,708,396,0
9907,1302,783,319,1
10932,1134,1285,369,0
12821,1963,1364,399,0
8097,861,911,411,0
8614,1567,944,511,0
8852,1285,613,329,0
10601,1406,830,416,0
8584,1335,880,342,1
13303,888,1470,341,1
9482,1515,750,317,1
10923,1022,1479,412,1
9238,1371,1232,475,0
14887,1925,617,474,0
12266,1215,1279,326,0
10011,800,1136,419,1
10469,1419,1211,418,1
10276,976,950,447,0
12201,811,799,522,0
10157,1433,1202,425,0
11926,1026,1347,590,1
14426,1254,1481,478,0
12102,1951,830,563,0
8897,1079,1161,587,0
13325,979,748,566,1
13666,981,1355,535,1
14977,1791,707,353,0
11625,1903,1436,566,0
8769,1509,672,408,1
8490,1861,1241,487,1
11553,1863,896,486,0
11007,1017,731,455,0
10501,1848,600,391,1
14829,1632,1068,565,1
14586,1942,1162,355,0
11910,1882,1357,459,1
11849,967,892,333,1
14667,1507,1108,589,0
10113,1505,793,425,1
9103,1991,956,565,1
13097,1351,1226,327,1
8547,1437,859,474,0
11352,1527,1331,405,1
8154,911,1382,502,0
8684,1513,1123,413,0
12588,929,1251,320,0
8415,864,1257,559,0
13357,1126,1474,522,0
14634,1202,714,388,0
9509,1129,1475,337,0
13141,1809,1248,354,1
9580,1964,1408,379,0
14987,1843,870,311,0
13746,1198,653,474,1
14414,1373,1092,382,1
14432,1347,1123,311,0
8019,1506,1333,413,0
13777,820,1245,564,1
11301,1287,778,405,1
8809,1819,1433,372,1
13080,1816,1224,441,1
10957,1591,1325,341,0
12886,1912,1303,552,0
9183,1631,902,441,1
9660,1945,1461,439,0
9211,1563,1370,558,0
14272,1420,860,471,1
14180,1794,1066,542,0
9980,1939,978,379,1
11089,1760,1490,460,0
14376,1599,887,578,0
14076,834,1025,452,0
10156,1551,858,595,1
9607,1568,883,373,1
13415,1624,1262,600,1
8339,1992,1197,363,0
13266,1119,1268,505,1
13198,1247,1445,599,1
10816,1541,718,575,0
14860,964,1112,459,1
9302,1070,1343,440,0
13359,1792,936,440,1
11841,1624,818,452,1
12438,1628,1030,497,1
10109,1364,678,512,0
9737,1162,1195,336,1
12973,1432,992,313,0
10596,1360,1314,347,1
8989,1798,885,435,0
14918,1567,1115,446,1
12935,1728,1320,385,0
9843,1990,1173,481,0
14750,1166,854,383,0
9681,1366,1295,446,0
13264,1371,676,316,0
14509,1280,1469,385,0
9852,824,1045,559,0
10765,1260,891,553,1
14092,1137,1446,398,0
9760,1408,1456,549,1
14486,1056,1476,512,0
9300,1633,956,587,0
12982,1250,1090,370,0
14229,1192,1083,359,1
13905,1241,1031,433,1
13858,1210,726,469,0
14597,1768,1477,521,0
14681,816,1002,377,1
14449,956,610,442,1
12242,1022,1065,372,0
13419,1814,945,399,1
11949,1437,1209,495,0
12681,1611,1093,417,1
11237,1563,1038,600,1
12693,1010,839,414,0
12909,1765,1433,582,0
13470,1640,1277,335,0
11804,1604,1333,443,0
13028,1322,1045,307,1
11995,1378,797,375,1
12334,1977,1086,374,1
8663,1706,1259,331,1
10134,1957,1159,511,0
14937,826,967,522,0
11444,1932,1244,460,0
13822,1595,608,494,0
11346,1475,701,433,1
12705,1552,1006,412,0
8298,1531,748,414,0
10227,1085,1126,556,0
14435,1972,737,447,1
9508,986,1345,313,0
13728,1908,609,490,1
13645,1787,1041,543,0
13511,926,705,309,0
9400,955,881,555,1
13708,1675,659,513,0
10840,1059,1134,481,0
13049,1788,787,548,0
11791,906,1164,435,1
13445,1557,820,347,1
13492,1381,766,350,1
11778,1811,892,488,1
8223,1071,1118,584,0
9599,1631,919,421,1
8141,1669,1460,525,1
11701,1159,785,575,1
14443,1212,1226,311,1
11502,1565,1165,354,0
10350,1483,980,310,1
12273,1027,919,490,0
11410,1031,1380,565,0
12426,1927,999,498,1
9608,1047,1260,461,0
10014,1887,1225,495,1
8712,1385,1481,494,1
11360,1476,958,489,1
9204,1381,1274,547,1
12052,1081,961,600,0
14065,1986,677,374,1
14584,1079,1387,509,1
9708,1530,900,376,0
9007,1283,635,508,0
8887,839,1299,370,0
10256,1601,607,555,0
10033,1171,919,593,1
13059,1319,966,376,0
9211,1760,1232,304,1
13739,1706,1336,364,1
8147,1791,1106,350,0
13436,1817,1435,304,0
12618,1863,1496,530,0
13111,1813,1270,518,1
13462,863,817,333,1
10732,1679,1261,454,0
9211,1536,1212,532,0
14195,1980,1270,501,0
12954,1586,1022,443,0
8841,1155,1177,599,1
11596,964,1302,488,0
9944,1645,879,382,0
13443,1945,780,348,0
13021,1376,1343,326,0
14874,1948,1257,307,0
13779,1539,1187,351,0
12057,1015,1023,360,1
11865,1269,1000,592,1
9563,1617,1145,575,1
9957,1657,1116,337,0
14976,977,1010,589,0
13298,930,891,583,1
8558,1275,1495,590,0
10294,1053,978,577,0
9144,1899,1150,335,1
8790,827,1215,571,1
9503,1118,897,302,0
11171,1523,719,379,0
9757,1457,931,339,0
8223,1518,864,419,0
14965,1962,1429,370,0
11605,1463,1432,556,1
14648,1441,1150,349,0
13594,866,1191,300,1
8447,1979,1121,348,0
10230,1679,876,594,0
10790,1881,1215,569,1
8674,1948,1242,338,1
11056,1132,1160,548,0
13283,1524,905,518,1
10351,1202,1303,342,1
12168,1186,982,374,0
10566,823,1090,548,0
9246,1706,720,340,0
9268,1162,1083,526,1
12391,1755,735,555,0
9717,1699,635,310,0
12446,1781,681,582,0
11483,1756,1392,583,1
8446,1213,1393,409,1
14863,949,1128,559,0
12076,983,1337,487,1
9906,1336,1271,556,0
12788,1615,878,382,1
9820,1742,954,359,0
8335,1178,797,558,1
8826,1494,641,581,0
9497,1949,1201,466,1
9677,874,707,484,1
13731,1002,1056,481,1
9946,1785,1364,528,0
12073,1336,765,585,0
10280,1795,1101,504,1
13392,1189,927,406,0
12933,1317,1427,405,0
12200,1541,699,306,1
12055,1294,817,447,1
13396,899,1107,382,1
8155,1106,765,588,1
8101,1494,793,426,0
9796,1644,681,454,1
11829,1337,629,448,0
8743,1280,1108,520,1
10613,1647,1071,399,1
9635,817,775,595,1
11644,1471,1342,317,0
11704,951,1301,416,1
12038,1208,1092,453,1
11552,1892,934,454,1
12561,1591,647,470,0
11496,982,715,572,1
10997,1957,1493,339,0
13995,1814,968,321,1
11549,1758,1428,319,1
9889,1196,1052,516,1
10892,1770,1093,438,1
12370,1073,1363,457,1
9141,1376,930,436,1
11692,801,1383,557,0
9131,997,994,489,1
12598,1841,889,518,0
10970,1804,1268,400,1
14632,1737,712,505,0
12099,1863,963,566,1
14282,1309,1361,420,1
10086,919,675,556,1
10367,1263,675,562,0
8014,1364,1056,405,0
13723,1189,635,300,1
10169,1636,1275,442,1
13357,870,1427,509,0
14942,1082,717,584,0
9350,1206,1407,462,1
12134,1558,612,517,0
8490,1939,1325,530,1
14688,919,709,362,1
10122,1140,1054,378,1
11392,1535,1034,347,0
10243,1325,703,473,1
8020,1420,1054,476,1
13446,875,1339,427,0
11814,1805,890,323,0
9091,981,1148,343,0
8941,1734,980,583,1
11510,1737,764,496,0
11091,1787,835,438,1
12081,1834,1325,519,1
10644,1218,1112,558,0
11525,1030,1205,410,0
9959,1582,1277,462,1
10820,1793,1322,478,1
9847,1239,1327,346,1
8992,1727,610,574,0
10930,1352,1385,571,0
9036,836,1057,554,0
12884,1429,614,415,1
14462,842,992,550,0
13432,1859,1091,487,1
10298,1835,1038,352,0
10081,901,710,574,1
9396,1836,836,577,1
14561,1164,1001,319,1
9487,1776,1057,428,1
13735,1923,1117,583,0
8487,1599,1131,507,0
13014,1310,1162,472,1
14179,1975,879,386,0
8909,1282,717,552,1
14411,1086,970,352,1
10323,1323,975,446,1
13998,1680,1032,386,1
8703,1484,1197,572,0
9445,1837,660,449,1
12144,1963,672,410,0
13772,1054,1078,470,1
8054,1168,657,464,0
14084,1171,688,533,1
11993,1330,757,325,0
11982,1303,952,348,0
10639,1964,1108,355,1
12164,1218,738,498,0
9405,978,1180,375,0
12006,1201,1102,326,1
14046,1649,976,537,0
12835,1291,1098,540,0
14678,1103,1157,380,0
11114,1049,1481,346,1
11458,906,1025,444,1
13958,1534,1146,353,0
10223,1240,820,557,0
13228,1765,1360,571,0
12761,1647,1058,456,0
12270,1161,865,583,0
12551,1533,1251,365,0
12622,1048,603,478,0
10896,1693,1210,508,1
13651,1825,1100,430,0
10706,1853,1438,497,1
9923,1975,831,536,0
8163,1624,1113,540,0
11805,1343,1373,371,0
8129,882,885,468,1
11347,1438,1090,525,0
9055,1969,729,536,0
9792,1525,1103,527,0
12631,1781,1384,403,1
14843,1654,1203,312,1
12056,1508,1400,476,0
10275,1556,1079,320,1
14446,1829,859,568,0
10959,992,1007,566,0
9846,1764,709,431,1
14379,1189,1288,321,0
9184,1920,843,406,0
9157,1808,679,358,0
10091,1029,1008,409,1
10806,1230,952,383,1
10233,1041,1048,598,1
14541,843,668,579,0
14812,1004,1359,511,0
12711,1695,1350,396,1
12203,1776,1035,429,1
11689,1524,702,594,1
11538,1787,1055,379,0
13960,1399,964,316,0
11489,1521,1028,341,1
8023,841,1008,433,1
8805,1945,785,491,1
13290,1950,1279,430,0
8106,1079,1468,370,0
8695,956,800,490,1
13925,1290,643,339,0
13000,1611,1107,450,0
12191,1584,1383,405,0
8105,1670,786,395,1
8555,1562,1242,474,0
13893,1309,1027,423,0
9602,1547,939,380,0
12386,1657,1017,429,1
8580,1710,839,554,1
14365,1950,917,432,0
9059,1671,732,469,1
9582,990,974,384,0
13629,1542,997,441,0
9430,1683,1187,406,1
12923,1269,1491,411,1
11611,1460,1078,591,1
13031,1243,873,570,0
9687,968,1199,373,0
8078,1650,1423,372,0
12493,1606,905,599,0
13473,1966,1002,373,1
8868,1934,911,445,1
14953,1322,794,483,0
10224,1943,1003,539,0
14405,1642,1066,332,1
13017,1698,601,400,1
12429,918,702,536,0
11868,1720,1413,398,1
10653,1773,1350,540,0
12405,1071,1445,465,0
8401,1152,993,433,1
9130,1832,1034,418,0
13697,867,1492,379,0
10353,1700,678,307,0
9558,1724,795,347,1
11675,1919,952,347,1
14985,1399,1311,353,0
10465,1916,1175,575,0
8074,1111,873,474,0
8534,1320,1383,343,0
8542,871,974,439,1
13086,1188,1141,343,1
9161,1229,1276,485,1
9594,1951,1186,426,0
14356,1156,1097,583,0
11954,1168,888,329,0
9022,1964,747,417,0
10746,1915,993,304,1
9876,954,1233,333,0
8000,1637,695,360,0
13077,1615,1307,499,0
12066,1731,1440,498,1
10227,1998,1455,493,1
8207,1313,873,335,1
11502,1835,1449,416,1
14991,930,1302,506,1
8772,1401,1437,450,1
8345,1026,1156,306,1
11029,1103,1348,500,0
13328,1346,1288,517,0
14203,1003,890,326,1
10762,1223,1241,546,1
10356,1592,1111,527,1
12854,1311,1345,350,0
10677,817,1007,582,0
8641,1543,1110,504,0
9219,1611,1369,453,1
13220,1676,1120,376,1
11924,1580,893,423,0
13272,1816,605,433,1
14922,1038,984,468,1
10700,1449,947,411,1
12284,1685,1053,561,0
12296,1567,925,439,0
13165,1793,779,395,0
8760,1825,1336,472,1
13340,945,922,540,0
9320,1556,651,347,1
12165,945,1057,307,1
13010,1585,846,505,0
10452,1779,1453,329,0
14921,1271,1015,374,0
14340,1661,1097,576,0
12440,1283,1482,418,0
12521,1602,600,326,1
12791,1388,1399,454,1
12516,887,1328,483,1
13113,1216,1202,520,0
14489,840,927,340,0
13500,1677,603,309,0
14643,1220,1265,426,1
8292,1278,1006,498,0
11041,1698,889,460,0
14538,1366,1199,439,1
12736,1109,959,391,1
14068,1680,1250,403,1
11094,1796,1253,383,1
12402,1852,1091,539,0
14268,1392,735,492,1
9252,1944,993,493,0
13557,1280,983,505,0
9585,1380,940,503,1
10286,965,896,398,1
14984,1094,1305,547,0
9428,815,1060,564,0
8039,1172,985,560,0
11283,1723,612,471,0
9657,871,1230,530,1
11253,1025,1036,468,1
13125,1264,1294,529,0
12943,1472,1474,449,1
14403,1248,1335,351,0
11995,1906,691,413,1
9719,1124,1153,342,0
11093,1620,1284,311,0
10419,1845,761,570,0
11149,1717,730,399,0
14904,879,750,440,0
14228,1414,924,516,0
10616,888,940,328,1
9119,1309,919,367,0
11252,1337,1028,565,0
12643,1319,1396,400,0
10076,1887,1293,380,0
11968,942,1408,483,0
8077,1745,1034,577,0
8738,1720,1446,498,0
13204,903,1175,447,1
14017,1621,1358,499,1
12577,1401,1061,364,0
8321,1432,1311,359,0
9337,1344,672,490,1
10585,935,879,364,0
12759,1434,1316,307,0
10381,1434,1406,539,1
12603,1916,1098,539,0
8703,1460,710,313,0
8989,1682,815,317,0
12394,1385,935,539,0
13201,1738,1329,531,1
12167,1154,871,345,0
10790,1269,1281,589,1
13350,1654,1377,386,1
12622,1739,1269,347,1
10839,1663,1086,398,0
12163,1306,1444,328,1
10979,1769,972,364,1
9275,1211,1337,518,0
8851,1359,679,504,0
12698,852,1472,496,0
12823,1489,1400,574,1
13304,1502,1035,525,0
10810,1334,1329,355,0
13859,1749,1205,324,1
10157,1897,959,476,0
13363,1756,956,391,0
9811,1597,1197,402,1
11840,888,1055,365,0
9080,1170,1454,534,1
14797,1352,923,533,1
8023,1536,645,563,1
8159,1713,1484,400,0
8394,1892,1411,444,1
13970,1278,1320,528,0
9318,1326,995,468,1
13452,968,894,415,0
12700,1735,1216,526,0
11045,1090,1126,408,1
11485,1265,1399,417,1
13833,804,1050,393,1
9589,1314,1098,331,0
14648,1423,1134,550,1
14411,1192,740,505,0
11614,916,1031,346,0
13616,1801,1453,432,1
9756,913,807,497,1
10832,924,1411,545,1
8001,868,1496,415,1
11338,1270,1479,398,1
14969,1342,1188,433,0
8191,851,689,329,0
9631,1122,1472,580,0
13841,1763,901,543,1
14416,812,1225,330,0
11150,1254,964,501,1
12621,1260,1498,477,1
11508,1016,1109,594,1
11177,1000,1223,309,1
14769,1632,1440,590,0
10652,1860,1208,370,1
10498,1178,1124,529,1
8556,1624,608,487,1
13944,1560,1478,578,1
8840,1519,885,333,0
14585,1618,1053,563,0
9114,1198,1291,344,1
13681,1720,1126,441,1
9536,1692,1213,383,0
14462,880,831,497,1
10333,1945,1100,488,1
13782,1353,1226,436,0
8734,1539,783,405,0
9019,1615,1366,487,1
8703,1098,1434,567,1
14497,1711,837,349,0
9258,1566,751,398,1
11052,1555,1250,321,1
11593,1758,1257,474,1
13670,1265,1319,395,1
9716,1201,1319,482,1
10310,1608,1090,595,1
14225,1544,973,413,0
13858,1865,1129,318,0
10573,1786,1007,376,0
11547,1753,653,515,0
11149,1420,615,343,1
9484,904,895,588,0
9719,1799,1340,516,1
13381,1874,1296,564,1
14491,945,615,391,0
8784,936,992,594,0
10068,1354,798,491,0
10421,1090,941,516,1
10035,933,1458,454,0
10250,1209,1092,526,1
9014,1643,1495,376,0
8047,1956,1090,551,0
14394,985,922,340,0
13361,1672,977,409,0
14037,1801,1350,481,0
9391,1198,649,494,1
9602,1369,1024,519,0
11554,925,1221,551,1
13881,1986,1247,536,0
10094,994,1234,533,0
14075,1000,1321,539,1
14434,940,695,418,0
13777,1674,628,366,0
13582,1471,652,429,1
14346,1283,1120,457,1
8940,1923,810,475,0
12492,1756,628,544,0
9550,1177,1076,392,1
12718,1114,737,567,1
8826,1846,1292,304,0
9586,1262,808,331,0
9747,945,972,516,1
11180,1780,829,599,1
12477,1133,716,317,0
11306,1017,1478,441,1
13994,1796,748,414,1
11099,1915,1423,450,1
13477,1583,679,532,0
13237,1620,1338,411,1
11388,925,1448,392,0
12978,1416,1374,479,0
13924,853,826,399,0
9411,1302,1378,302,1
13776,1650,902,474,1
14227,1760,1343,474,0
11923,1832,1280,542,1
10667,1821,1215,389,0
9675,1835,1192,438,0
12481,1777,1015,329,0
12414,1830,892,378,0
11087,1802,1052,450,1
11673,1652,789,327,0
14427,1696,1482,315,0
12687,1633,841,570,0
8015,1462,648,509,1
12288,1113,1368,433,0
11072,1588,1251,556,1
12346,1588,1432,333,1
11028,970,978,411,0
10757,848,888,528,1
14822,1732,655,565,0
14985,990,665,519,1
12966,851,649,572,0
10518,1371,845,357,1
13800,1358,779,344,0
14252,1582,785,322,1
9762,889,758,366,0
14626,1668,944,427,0
14185,988,930,595,1
13296,1189,884,468,0
9863,1414,676,564,0
8278,1362,964,391,1
13304,1382,1108,444,1
13471,1940,607,461,0
10062,968,753,330,1
13603,1850,1455,595,1
14041,1683,838,461,1
14987,880,683,364,0
12421,1307,1248,424,0
10668,1862,785,532,0
12306,993,838,318,0
11293,1269,1033,308,1
14595,1176,1252,578,0
9918,800,1454,524,1
13272,1570,1468,435,1
12620,937,902,411,0
11059,1182,764,313,0
14010,916,1416,405,1
14109,1558,1261,366,0
13992,810,748,507,0
9494,1708,1478,557,1
13890,1871,1403,486,0
9806,1715,723,435,0
10298,1209,807,587,0
14046,1502,1322,332,0
9896,1345,952,420,0
8226,1139,856,309,1
13719,1627,1305,390,1
12238,1447,991,350,1
11015,1268,841,474,1
14398,1300,730,437,0
10790,1551,909,542,1
14765,1568,1332,475,0
11925,1516,858,350,1
11677,1709,1187,526,0
14445,1736,1262,437,0
8480,1958,987,345,0
8123,1379,764,454,1
10672,887,1289,359,1
13895,863,1395,354,0
10087,1705,1124,334,0
12016,836,1373,452,1
14533,1426,906,554,1
10234,1372,1065,450,1
10399,1223,1109,455,0
10972,1840,1465,549,1
9503,1074,756,336,0
12572,1569,1099,597,1
12344,1352,1483,388,0
12697,1064,1151,377,1
14924,995,686,331,0
8282,1251,624,389,0
14782,817,915,464,0
9544,813,1220,461,1
10767,1494,847,592,0
8686,1191,1281,516,1
11905,1849,1081,499,0
14558,862,987,307,0
12943,1165,1006,302,1
8299,1604,783,457,0
14989,1779,827,378,1
9115,1773,974,533,1
11086,896,911,382,1
11115,1700,1184,352,1
9951,1902,707,408,1
11740,1080,651,409,0
10203,1082,857,495,1
