wage,rent,food,transport,AFFORD
5622,986,701,192,0
6840,1261,507,273,0
4453,887,983,276,0
4030,727,907,198,0
7342,514,465,342,1
7299,762,492,317,0
3668,767,473,356,0
6333,1136,953,296,0
7947,1138,535,180,0
4649,1337,994,279,0
5050,1364,680,356,0
5173,872,858,272,0
7555,1178,417,343,0
3362,1148,793,303,0
3877,1119,976,339,0
5913,1053,882,281,0
3950,902,871,353,0
7529,979,592,261,0
5780,1368,645,206,0
5450,677,923,286,0
4821,905,426,230,0
3863,1178,640,342,0
6531,851,656,268,0
3011,952,968,274,0
5625,668,757,390,0
6221,795,944,302,0
5101,1334,759,317,0
3701,1053,552,195,0
7374,1130,453,188,0
7612,1101,451,328,0
5832,697,880,331,0
4269,724,881,211,0
4503,583,711,335,0
4504,883,504,210,0
3858,1328,531,304,0
3141,1317,606,330,0
5626,928,782,196,0
5474,839,803,373,0
5641,554,797,229,0
5332,891,756,213,0
7444,962,933,245,1
4143,1052,555,208,0
3536,1332,759,353,0
5667,1276,840,251,0
5070,1011,539,279,0
6622,1220,539,377,0
6117,939,674,203,0
4309,767,694,391,0
5845,564,780,243,0
6002,603,520,356,0
3162,560,864,358,0
4097,656,451,372,0
5067,1386,512,391,0
3939,1002,494,340,0
7851,706,703,396,1
4725,682,868,208,0
6346,593,806,302,1
7170,1237,877,249,0
3472,822,866,382,0
6954,921,784,340,0
7979,516,929,207,1
5592,1283,942,258,0
7665,994,513,383,0
4539,771,609,321,0
6796,903,750,348,0
7164,1196,947,382,0
3894,832,824,331,0
4073,1320,808,222,0
4410,645,729,385,0
3638,1019,754,400,0
5133,1058,543,229,0
4931,1307,651,399,0
4710,959,463,397,0
6705,597,758,340,1
7206,768,946,273,1
6066,502,612,245,0
4598,639,583,335,0
5166,907,817,354,0
3675,1002,434,337,0
4431,559,813,186,0
3678,1219,426,327,0
3743,926,450,398,0
7337,1048,400,254,0
7530,1360,920,384,0
4111,1245,459,270,0
3622,631,466,200,0
3595,534,623,235,0
5702,685,511,296,0
7570,689,451,185,0
5631,1167,447,278,0
4411,959,620,345,0
4373,1395,413,379,0
5818,1012,975,368,0
6721,1263,420,208,0
7360,1387,997,250,0
4864,956,657,222,0
7958,1123,834,187,1
3820,1389,682,391,0
6193,788,682,329,0
4432,635,675,279,0
4137,501,799,195,0
7587,1125,534,286,0
6663,989,875,336,0
5395,551,629,341,0
3060,537,463,298,0
3882,692,490,240,0
3167,624,1000,314,0
3061,1393,889,196,0
6954,628,404,181,0
5938,1350,686,254,0
7505,1104,617,247,0
3558,1036,909,320,0
3725,1005,487,373,0
5370,862,611,202,0
3108,1220,647,349,0
7937,681,811,185,1
7742,1162,884,297,1
6745,909,761,316,0
7638,502,709,337,1
7396,1374,898,229,0
7981,657,897,311,1
7506,1374,763,231,0
7670,648,531,400,1
4386,1254,735,258,0
6588,844,632,209,0
5240,1206,619,306,0
3816,1326,588,376,0
5540,1208,678,377,0
7958,1294,714,245,0
3804,702,748,345,0
7647,849,461,247,0
3168,1282,726,221,0
5486,605,816,274,0
3745,1038,702,292,0
4779,1304,759,297,0
5704,713,680,368,0
3615,904,609,337,0
3672,978,920,332,0
6485,859,612,253,0
5991,656,681,322,0
7241,817,471,273,0
6302,1139,519,228,0
5144,928,666,304,0
5723,1016,526,398,0
6095,584,728,209,0
4929,1391,424,311,0
6424,1189,928,356,0
5520,1218,860,215,0
6255,1101,797,329,0
3238,846,970,294,0
3873,551,683,201,0
3511,1287,845,284,0
7660,568,620,279,1
5519,1166,938,388,0
4452,899,711,368,0
3051,1251,496,322,0
3160,744,424,321,0
6269,649,955,340,1
6478,868,710,211,0
4447,880,890,345,0
3930,952,1000,363,0
4063,685,424,274,0
5374,828,425,272,0
4707,515,868,345,0
5655,1148,722,369,0
4141,928,749,329,0
3718,1069,958,339,0
6531,704,482,364,0
4950,1172,742,327,0
3982,771,897,183,0
4840,964,404,192,0
7373,1094,887,264,1
5533,771,790,387,0
7563,736,706,302,1
5275,775,978,385,0
6908,1227,846,212,0
7027,984,624,238,0
4538,1362,473,248,0
5205,505,694,373,0
5586,1267,622,340,0
7218,748,464,369,0
7237,1376,699,291,0
7661,956,508,362,0
5872,1281,521,359,0
6794,1178,554,289,0
4050,630,664,312,0
7856,1252,452,273,0
7738,824,831,347,1
6216,520,987,246,1
4363,752,731,216,0
6271,645,800,390,1
6017,886,781,317,0
3370,1094,898,237,0
6547,1084,922,255,0
3255,796,410,264,0
5925,1313,546,343,0
6280,971,672,373,0
5634,1084,969,214,0
3724,735,991,297,0
3369,1275,663,269,0
3930,672,966,216,0
5998,1107,667,209,0
7910,1391,864,343,0
6121,672,633,313,0
5380,650,434,266,0
3367,1297,751,383,0
6169,975,480,263,0
5942,928,429,250,0
7874,1350,613,368,0
4287,527,566,194,0
6995,741,762,192,1
3235,759,453,330,0
5763,832,432,327,0
5459,742,608,219,0
6915,983,962,254,0
4855,952,744,217,0
7818,1090,892,400,1
4050,1020,644,379,0
6602,628,692,378,1
7981,1190,423,343,0
4393,595,628,320,0
4653,966,763,272,0
6619,1002,413,349,0
6758,587,406,338,0
3529,1071,857,256,0
3442,1174,483,384,0
6908,1230,863,378,0
6654,1305,763,230,0
6519,1115,596,191,0
3532,804,784,345,0
4940,1364,889,389,0
7481,1271,832,342,0
4262,1052,606,335,0
5029,701,658,263,0
7198,1289,685,259,0
3838,1117,708,269,0
4305,1400,699,181,0
7708,941,914,364,1
4749,1331,729,195,0
7000,1328,823,257,0
4326,1061,598,375,0
7859,1140,521,206,0
3553,915,495,311,0
5146,1359,659,263,0
7235,908,729,199,0
7695,1158,703,292,0
3863,1226,892,307,0
6516,1006,812,184,0
5372,1250,468,195,0
7370,579,882,342,1
5120,753,424,186,0
5565,1124,897,396,0
5837,1312,790,331,0
4689,540,844,360,0
6333,518,682,330,1
4441,838,732,270,0
4892,1064,643,203,0
4338,712,670,202,0
5140,855,931,338,0
6130,1301,407,354,0
4340,1240,851,341,0
3340,1205,683,333,0
6721,920,986,354,1
6359,812,598,309,0
6123,1253,488,212,0
7577,877,989,298,1
4523,1181,813,223,0
6505,705,941,316,1
5103,672,611,198,0
7897,1264,756,193,0
5503,511,766,194,0
7393,1256,644,256,0
5339,1388,728,394,0
3240,1286,589,289,0
6316,920,471,241,0
7099,581,823,316,1
5273,790,718,232,0
6487,932,502,311,0
6181,814,601,369,0
6072,611,880,192,0
4519,1052,921,332,0
7800,1152,424,339,0
7613,708,663,341,1
6089,881,888,392,0
3699,820,481,283,0
3128,1034,608,334,0
5071,825,795,389,0
6992,1104,986,274,0
5029,948,485,233,0
5907,655,849,347,0
7553,934,506,230,0
5565,1006,461,297,0
5423,883,615,213,0
4899,723,965,315,0
3413,1147,472,371,0
7083,1094,952,183,0
4754,917,878,190,0
7181,1299,428,222,0
3386,1204,1000,308,0
5826,1356,985,342,0
3356,819,424,245,0
6432,922,679,393,0
3296,510,780,374,0
3357,747,806,212,0
6269,745,571,288,0
3700,1345,744,202,0
7696,1341,589,244,0
4240,1077,684,315,0
7497,1182,923,315,1
7234,1214,522,318,0
5941,1299,920,345,0
3709,1362,418,340,0
6854,901,848,248,0
6147,1345,892,368,0
3443,1186,964,265,0
7049,583,896,288,1
3678,605,649,400,0
7544,1369,865,387,0
5618,1023,538,217,0
4875,1180,967,282,0
4259,918,541,227,0
5948,1033,639,365,0
4205,615,687,376,0
7578,1050,946,193,1
6757,1389,550,340,0
7569,1202,859,322,1
5492,726,922,261,0
3064,509,950,255,0
7275,511,800,226,1
6696,658,964,345,1
4831,1254,786,185,0
4754,1191,995,328,0
4551,1022,517,342,0
3166,962,606,253,0
3115,1023,556,210,0
6757,919,824,228,0
7966,1088,593,262,0
5091,564,747,316,0
5950,1179,760,310,0
3212,1171,438,368,0
4957,630,998,201,0
4755,559,567,219,0
3776,646,975,362,0
4152,1116,989,346,0
4417,677,883,318,0
3622,1216,401,300,0
5398,858,532,352,0
6943,842,527,263,0
7458,755,678,274,1
5508,566,628,296,0
7598,737,978,245,1
3364,1332,943,367,0
6565,1173,612,363,0
3475,945,812,232,0
5056,761,805,365,0
5125,969,436,273,0
4716,984,986,210,0
3326,783,524,397,0
7854,1222,497,394,0
6479,951,471,295,0
5446,1215,642,216,0
5852,1362,784,372,0
3544,587,749,182,0
3077,670,747,237,0
5053,975,453,294,0
4607,1176,627,265,0
3264,1031,503,207,0
5217,768,813,230,0
3350,897,635,295,0
5622,636,508,287,0
6368,694,984,324,1
7160,1146,562,181,0
7693,652,701,290,1
4851,681,707,264,0
7004,552,909,343,1
7932,1259,961,210,1
7351,512,789,374,1
4999,866,794,259,0
5436,1377,892,268,0
5023,548,444,264,0
5397,1194,893,248,0
3377,742,583,350,0
6238,512,542,339,0
5659,900,556,217,0
6762,932,615,298,0
7699,555,955,382,1
5813,616,791,251,0
5414,668,442,372,0
4085,986,540,266,0
6153,741,742,316,0
7531,669,974,311,1
5423,1017,650,400,0
7808,781,804,331,1
5097,775,816,344,0
5810,503,583,182,0
3785,1041,947,256,0
4873,1328,610,252,0
4402,1223,697,203,0
7111,1342,658,346,0
7610,833,532,193,0
6177,1001,685,225,0
5190,692,798,375,0
6280,666,636,306,0
5989,722,740,271,0
5860,1280,787,267,0
4640,771,731,396,0
7810,759,725,378,1
6237,882,741,266,0
3619,632,601,363,0
3312,658,842,255,0
3484,546,946,193,0
7199,1335,404,332,0
7127,835,598,365,0
5923,869,476,313,0
4324,1145,830,386,0
4933,1147,724,383,0
7329,1168,855,340,0
7820,1016,579,202,0
7813,742,825,327,1
4632,689,733,293,0
6925,1227,481,225,0
6680,1293,697,255,0
6711,848,609,339,0
5945,1164,504,190,0
4866,521,893,375,0
4630,865,621,316,0
6039,515,996,197,1
5468,737,810,263,0
4186,853,998,349,0
6227,621,991,385,1
3855,1185,795,339,0
7981,1311,781,230,0
3255,1397,812,264,0
7792,714,581,204,1
7566,848,953,342,1
5547,1000,466,343,0
3626,541,506,386,0
6150,508,745,212,0
6199,987,698,303,0
4677,1123,865,387,0
5449,1357,936,259,0
7821,587,509,256,1
6097,690,627,294,0
3834,702,457,180,0
6864,957,673,204,0
3322,951,992,372,0
3507,755,754,238,0
5058,1354,850,221,0
6580,566,457,351,0
7265,941,443,377,0
3389,762,743,383,0
6299,747,644,305,0
3031,774,415,342,0
6749,1218,498,215,0
7559,675,815,252,1
5312,966,961,370,0
4785,803,720,306,0
4541,1230,462,257,0
7534,1009,863,262,1
7218,749,887,398,1
4232,969,660,192,0
7295,656,632,262,1
4112,639,719,300,0
4949,898,493,219,0
6332,1339,875,214,0
4928,1121,513,298,0
4354,810,926,383,0
4190,997,721,296,0
3689,1055,817,375,0
5685,726,438,350,0
6487,908,978,399,1
3393,605,961,201,0
6374,1398,511,268,0
7891,680,869,386,1
5335,1221,919,284,0
4525,1232,495,204,0
3603,1158,826,229,0
4104,1372,547,366,0
3771,665,463,346,0
5345,693,608,326,0
7850,1131,645,207,0
7445,666,592,246,1
7488,1227,519,333,0
5728,533,894,221,0
7429,1029,522,265,0
7216,1382,433,332,0
3496,623,989,341,0
4426,930,833,329,0
5668,585,909,208,0
4849,1322,593,188,0
5985,693,780,274,0
7113,1208,527,370,0
3870,610,457,374,0
3888,1400,814,270,0
3874,798,516,230,0
4193,610,754,375,0
6857,689,463,217,0
7205,591,928,379,1
5817,789,812,395,0
7702,1012,721,307,1
6262,1016,809,313,0
4369,1023,654,381,0
7624,589,602,358,1
6994,1159,601,224,0
6761,686,419,255,0
3338,1390,837,194,0
4460,646,673,327,0
4487,1218,413,388,0
6839,1349,645,275,0
7197,1086,964,399,1
3206,859,485,320,0
3109,1230,986,395,0
3405,624,411,221,0
4572,1394,480,319,0
4565,1252,675,310,0
7618,966,809,301,1
3308,1065,518,356,0
7317,894,648,183,0
5470,582,657,285,0
7549,1142,584,226,0
7297,1339,986,243,0
4351,870,896,302,0
4771,778,642,345,0
6963,511,655,186,1
7074,645,546,363,1
3042,722,661,393,0
7748,749,406,388,1
4045,678,736,390,0
6954,708,621,298,0
5257,1167,576,341,0
3329,597,496,187,0
6694,1397,970,359,0
6722,959,855,259,0
3724,1011,847,206,0
5310,748,986,308,0
4426,1396,547,297,0
3445,527,715,356,0
6644,775,505,245,0
7937,776,457,288,1
6826,1370,918,262,0
7831,1002,489,187,0
5390,543,911,292,0
6634,1306,655,330,0
5161,1225,522,290,0
4489,1161,696,336,0
7157,905,669,341,0
6698,1257,676,276,0
4140,539,512,265,0
4889,984,885,285,0
4821,1087,865,333,0
7035,1119,588,312,0
7947,1087,965,259,1
3882,875,940,189,0
5604,718,410,365,0
3218,658,403,352,0
6264,807,584,248,0
7286,1348,594,234,0
6528,1333,901,365,0
6912,645,476,332,0
7174,616,811,397,1
7288,664,471,337,1
4513,1263,637,332,0
3673,1102,751,390,0
3342,1342,625,381,0
3435,1324,518,234,0
5990,677,665,224,0
5619,1001,827,311,0
4694,936,933,309,0
3972,948,689,360,0
3511,647,731,203,0
5004,1272,806,311,0
5267,723,926,374,0
7200,907,624,233,0
4749,792,965,375,0
5240,520,917,283,0
5630,789,988,248,0
3674,880,615,311,0
7511,522,454,298,1
3835,1351,955,313,0
4943,1094,462,287,0
7592,1314,523,358,0
7419,1226,662,355,0
7442,1140,964,359,1
7690,855,702,336,1
6922,1203,442,396,0
3423,789,925,394,0
3543,525,450,276,0
4775,1271,583,242,0
5284,1159,974,281,0
4226,1012,466,393,0
3812,515,726,276,0
4899,1282,532,314,0
4409,1282,712,265,0
5643,1276,645,248,0
7009,968,683,329,0
7576,1000,694,205,0
6142,682,440,393,0
7212,1397,412,216,0
4056,1380,709,376,0
7413,630,754,190,1
3735,689,531,281,0
5039,1383,892,244,0
6246,1013,699,295,0
4621,1098,544,271,0
3019,832,687,316,0
7485,635,668,295,1
4267,943,687,375,0
3510,1365,726,358,0
5680,689,906,304,0
7811,861,703,293,1
5477,1203,739,347,0
7779,684,708,213,1
5690,579,412,274,0
3771,1336,457,321,0
6197,811,448,304,0
6422,1257,991,367,0
6553,1092,445,219,0
4067,592,794,183,0
4297,1352,423,362,0
5175,774,468,319,0
4246,1056,610,368,0
6949,1388,462,231,0
3113,1348,647,325,0
4737,632,904,390,0
6470,625,403,389,0
7965,838,704,375,1
4849,614,799,219,0
3123,831,605,355,0
6114,1392,536,246,0
6470,652,893,221,1
3495,1279,720,232,0
4693,1280,788,349,0
7791,754,893,335,1
4012,1081,439,294,0
7265,1273,761,224,0
4348,671,632,298,0
3802,1326,959,384,0
7751,1226,785,302,0
6154,621,769,296,0
6484,597,637,185,0
7606,976,515,372,0
6773,565,666,345,1
4223,892,606,338,0
5275,1128,683,201,0
3121,1350,870,303,0
7178,943,844,191,0
5597,967,845,192,0
6898,1330,671,208,0
5514,521,675,269,0
5907,954,472,182,0
4932,1189,732,335,0
7647,987,673,231,0
4643,1249,769,256,0
5324,1159,533,219,0
5828,956,702,211,0
5417,779,739,288,0
3627,909,431,349,0
4532,1014,771,226,0
6144,1037,755,187,0
3856,1198,780,255,0
5500,1192,796,351,0
4115,718,580,396,0
4781,821,805,366,0
7325,1308,602,219,0
5140,858,647,291,0
5694,675,973,277,0
6138,1065,832,343,0
5534,944,943,275,0
4821,1367,464,371,0
5031,973,812,237,0
6015,871,550,357,0
4139,1389,956,349,0
3616,884,790,196,0
6254,1349,897,240,0
3138,562,955,306,0
7450,639,996,190,1
5640,970,731,385,0
5595,947,868,269,0
3326,1292,801,229,0
4586,1233,863,212,0
3438,1160,798,201,0
3153,561,570,311,0
5087,542,455,294,0
6671,1032,423,377,0
4487,874,962,349,0
4839,585,613,186,0
3524,1267,525,303,0
5421,643,1000,371,0
7120,609,952,180,1
6820,1007,725,183,0
5855,933,808,300,0
4134,1003,834,360,0
4133,1087,458,230,0
6389,684,742,381,0
6211,920,869,263,0
6080,632,446,325,0
5863,917,912,189,0
5371,1323,424,384,0
5651,849,995,207,0
5581,745,772,186,0
5474,1214,807,400,0
7073,1037,776,397,0
6570,969,870,222,0
5786,919,467,329,0
7793,735,562,237,1
5847,1395,867,197,0
7878,1322,584,400,0
7059,1011,895,268,0
4837,707,678,391,0
5647,802,405,185,0
7085,809,671,397,1
5752,1098,477,370,0
7463,1295,846,198,0
6418,1160,618,228,0
3178,962,410,329,0
7360,845,489,363,0
7305,936,993,242,1
6814,834,559,202,0
6709,1012,451,270,0
5941,1211,705,218,0
7235,664,400,251,0
5759,612,460,255,0
5213,1015,560,348,0
5436,980,692,374,0
4772,982,942,388,0
6852,703,617,309,0
3398,760,549,322,0
6138,595,583,393,0
5043,787,595,225,0
3957,655,777,238,0
7503,977,1000,339,1
6438,1253,637,301,0
5015,1272,774,398,0
7524,1157,437,326,0
6575,1041,872,246,0
6013,1325,877,318,0
3306,1230,641,375,0
7311,606,811,325,1
4647,735,804,252,0
6844,858,692,367,0
4987,1280,440,230,0
3728,1181,488,250,0
5612,1002,663,311,0
4604,728,568,257,0
5837,982,971,247,0
4379,1196,601,184,0
6426,609,704,369,1
6849,1098,674,385,0
7949,1092,687,266,1
7819,518,870,249,1
3498,1320,877,261,0
7651,709,581,218,1
6968,1278,407,367,0
3776,1278,807,246,0
3923,1302,736,331,0
3825,1175,857,265,0
5403,1126,501,384,0
7478,1224,704,190,0
6418,743,541,187,0
4638,1177,685,290,0
3271,1353,694,270,0
3526,825,711,373,0
4243,1161,804,185,0
4392,673,509,253,0
3083,693,725,253,0
4898,523,805,222,0
4209,998,906,330,0
7788,664,748,220,1
6797,596,790,373,1
7711,1360,520,304,0
3441,530,443,202,0
4974,819,572,387,0
5988,825,449,307,0
3362,915,454,262,0
4421,1086,623,284,0
5631,1180,765,195,0
4022,1042,754,370,0
6163,1165,754,265,0
3812,1211,612,325,0
3193,1046,970,229,0
7847,1247,760,227,0
3138,875,848,284,0
7475,659,849,382,1
7155,1355,426,393,0
4931,966,702,320,0
7816,759,706,271,1
4120,519,995,394,0
5618,1198,591,309,0
4677,552,859,397,0
5727,1261,757,393,0
3721,1229,947,242,0
7201,956,491,226,0
3332,604,715,396,0
5797,1029,628,352,0
4605,550,567,222,0
5933,986,771,193,0
6728,1358,924,227,0
5988,774,691,255,0
6653,835,839,318,0
6564,526,439,283,0
4501,1063,996,364,0
5509,1382,587,395,0
5655,1217,961,207,0
6365,686,945,378,1
6760,757,485,280,0
7747,1067,991,180,1
6121,757,605,235,0
3293,1389,864,276,0
3802,898,848,375,0
4079,781,473,298,0
3897,1082,514,262,0
6317,756,800,241,0
5756,862,761,299,0
6913,1317,671,333,0
5374,904,862,272,0
3488,1123,993,363,0
4019,1005,695,290,0
3902,510,866,180,0
6474,509,745,256,1
3861,1076,624,352,0
3178,861,878,283,0
7365,1077,480,265,0
6304,1262,425,243,0
3731,1145,754,203,0
7162,767,978,339,1
6329,641,516,257,0
6080,773,825,269,0
6752,606,807,345,1
6519,1303,802,209,0
4790,964,926,319,0
5048,638,696,200,0
4093,902,643,244,0
6368,667,510,280,0
3901,596,470,245,0
6562,743,641,212,0
6827,839,628,372,0
7926,1034,791,202,1
6957,1203,540,348,0
5339,537,743,341,0
5246,1347,663,196,0
7110,1318,646,326,0
5125,710,615,319,0
6989,580,417,269,0
4504,542,607,379,0
5002,581,945,388,0
4173,1272,772,316,0
3244,564,641,204,0
6184,1084,897,277,0
7755,1287,662,301,0
6471,501,603,296,0
7505,555,583,318,1
3327,901,735,289,0
7543,773,562,367,1
5935,1236,458,183,0
4124,627,973,271,0
4938,1004,835,200,0
7287,1050,485,304,0
5173,1001,599,373,0
4168,870,563,397,0
7332,599,665,322,1
4640,922,575,334,0
7943,1188,789,240,1
4153,836,870,333,0
4015,825,623,353,0
7967,1057,523,375,1
4706,779,555,182,0
6689,1158,467,247,0
3565,1061,888,324,0
4570,692,888,192,0
7259,907,700,341,1
6366,801,454,365,0
6021,872,543,293,0
5491,524,749,289,0
3058,1189,919,376,0
6578,768,610,211,0
6361,1065,687,236,0
6621,935,795,228,0
3860,745,473,272,0
7129,750,993,204,1
5659,653,956,234,0
7878,1043,937,308,1
6421,753,422,244,0
4274,1281,971,317,0
4496,869,832,237,0
3893,945,483,193,0
4450,635,476,249,0
3092,540,623,290,0
5542,831,997,321,0
4942,1021,827,386,0
5750,927,693,289,0
7841,504,604,332,1
7465,1081,615,309,0
5604,1028,671,316,0
3964,702,475,354,0
3588,806,544,241,0
6174,677,922,190,0
4024,643,910,199,0
7975,604,814,264,1
3222,691,620,226,0
6091,903,691,203,0
4211,1074,575,329,0
7366,1143,877,358,1
6819,624,708,364,1
4836,798,956,382,0
7987,1372,836,384,1
4745,706,679,282,0
3518,539,858,364,0
7478,923,410,305,0
3756,1245,469,341,0
6786,876,455,257,0
3804,685,744,387,0
5065,1074,893,253,0
6317,1379,953,216,0
6799,810,791,204,0
6072,557,845,369,1
5591,960,809,259,0
6978,1211,823,325,0
3617,1298,893,195,0
4568,1275,777,326,0
6094,1017,536,280,0
5321,1287,481,352,0
7020,791,499,357,0
5762,674,569,331,0
7532,1069,497,327,0
4793,1048,495,343,0
4994,1273,717,285,0
6464,693,752,189,0
6321,501,804,232,1
3274,1053,513,253,0
7350,685,849,211,1
3087,1154,836,300,0
7662,1195,863,302,1
3085,586,482,188,0
7878,653,666,382,1
5839,1292,750,332,0
6097,828,806,285,0
7476,1043,654,399,1
6440,1018,681,400,0
7807,586,938,306,1
7658,589,439,391,1
5155,928,545,272,0
6332,806,430,242,0
6592,573,491,243,0
5672,1364,861,355,0
7774,1361,512,232,0
5617,1165,764,343,0
7220,877,981,328,1
7862,1008,556,373,1
6615,574,938,299,1
6540,851,677,186,0
3290,1295,529,286,0
7824,1348,565,238,0
4190,838,673,340,0
7503,543,464,257,1
6730,744,469,356,0
5893,774,444,309,0
7228,914,552,187,0
6516,1145,533,338,0
5578,1343,598,385,0
3374,662,772,370,0
6347,1356,514,280,0
6030,999,760,352,0
7395,963,449,235,0
3341,857,682,232,0
5495,1352,721,378,0
3033,1217,517,188,0
6191,535,742,388,1
6995,1186,897,301,0
4045,830,888,244,0
4728,501,410,226,0
4235,566,752,229,0
4633,840,851,200,0
4095,1279,414,388,0
6930,515,688,344,1
3540,1110,446,352,0
6678,1015,498,217,0
7586,1376,607,355,0
5407,1329,643,184,0
6661,557,549,190,0
7172,917,848,220,1
6637,1067,464,268,0
3517,1341,519,209,0
5139,1050,516,354,0
7949,1323,987,346,1
6834,921,710,375,0
4921,1347,999,305,0
5742,711,671,222,0
5658,983,778,389,0
5732,1267,625,314,0
6287,1317,719,282,0
7791,679,730,351,1
6804,1337,419,342,0
4796,952,441,224,0
3367,1110,945,340,0
7237,958,572,277,0
7153,544,968,209,1
6553,862,855,296,0
6272,1171,648,264,0
4858,606,608,376,0
4491,763,436,286,0
4047,840,566,259,0
5516,880,769,204,0
4082,690,737,306,0
6455,1195,637,359,0
6634,683,903,310,1
6984,592,601,360,1
3242,902,522,218,0
4803,1262,844,356,0
6639,1261,652,364,0
4952,1091,819,330,0
3448,627,935,365,0
5213,1154,869,301,0
6304,1143,503,343,0
5191,1151,465,311,0
3443,1203,896,240,0
5916,558,913,278,0
7770,791,790,214,1
3375,781,544,392,0
4999,508,762,276,0
3433,1267,772,215,0
4714,674,991,201,0
3932,798,944,187,0
6292,869,442,214,0
6879,1101,760,348,0
7513,1150,818,322,0
6414,1251,590,378,0
4666,1065,679,238,0
5283,998,914,289,0
4592,1252,890,246,0
7241,839,969,269,1
5830,1156,483,389,0
4607,1186,978,244,0
5689,1117,877,363,0
7134,632,884,360,1
4252,1347,522,206,0
3424,1205,989,257,0
7080,1397,872,261,0
5016,570,877,251,0
5984,636,497,323,0
6625,936,883,195,0
7807,555,838,257,1
4522,566,910,391,0
4556,1094,987,365,0
6274,516,418,379,0
6029,963,963,273,0
4465,1328,711,261,0
7837,882,811,208,1
3222,600,847,391,0
5472,1207,624,303,0
5882,512,914,228,0
6069,1133,625,317,0
3736,666,874,208,0
4363,1333,888,194,0
6375,505,431,239,0
6607,1015,602,231,0
7869,556,545,394,1
7380,763,799,368,1
5579,1227,434,304,0
4173,820,555,301,0
3352,895,565,198,0
7040,734,826,235,1
6958,1344,708,368,0
7828,950,494,312,0
5837,540,554,273,0
5621,541,965,368,1
4153,734,555,341,0
7955,1274,690,372,0
4053,556,698,228,0
4364,688,758,273,0
4394,668,854,338,0
6515,848,452,392,0
5208,804,720,299,0
5607,1340,720,213,0
5132,964,512,188,0
4619,802,731,360,0
7421,1275,566,225,0
5433,967,878,339,0
6002,1291,901,284,0
7734,1346,748,210,0
6413,1101,820,355,0
3527,603,756,327,0
7624,1150,863,246,1
4850,629,444,321,0
4046,1323,852,370,0
3321,720,818,379,0
7974,625,570,233,1
6820,1193,854,360,0
4054,647,614,277,0
3039,659,742,298,0
3048,820,784,303,0
4508,1230,490,347,0
7557,1347,635,351,0
4557,1238,681,214,0
5247,1073,954,375,0
6561,1190,769,314,0
7976,1221,523,396,0
3175,1237,948,279,0
5823,730,943,222,0
7821,1209,413,242,0
6316,778,719,334,0
6402,1027,812,316,0
7046,549,671,327,1
6948,1155,576,281,0
7907,648,968,187,1
3570,1086,415,300,0
6329,947,451,235,0
3150,1174,491,357,0
5572,893,914,209,0
3512,1361,905,209,0
3149,932,699,201,0
3154,1324,591,215,0
4957,754,688,312,0
3648,1065,435,287,0
3705,1183,658,240,0
6216,1030,582,321,0
3474,574,461,352,0
3366,1167,664,318,0
5008,1040,585,192,0
5232,1092,494,197,0
3638,840,889,400,0
4391,1124,910,365,0
6374,1358,751,346,0
4884,668,901,256,0
3298,1320,962,350,0
5738,765,717,242,0
7297,1316,625,213,0
7823,749,470,396,1
6382,634,849,278,1
3467,1049,860,352,0
5576,1156,598,321,0
7254,602,586,234,1
6728,1255,713,235,0
5805,719,924,294,0
6922,1354,779,283,0
5734,1081,751,328,0
5002,1026,686,361,0
7173,1011,465,263,0
6974,752,866,216,1
3156,556,609,200,0
6431,857,528,328,0
4851,1076,526,311,0
3483,942,950,200,0
6393,755,678,344,0
6971,854,940,239,1
5160,978,695,206,0
5945,715,487,181,0
4422,707,601,352,0
3593,929,412,201,0
5131,1014,709,381,0
6349,1198,732,281,0
6267,614,745,366,1
5220,1249,668,271,0
3540,717,992,279,0
3248,744,514,273,0
5768,1291,671,264,0
6123,1168,441,271,0
3664,1111,549,362,0
5561,813,959,340,0
3569,1196,414,274,0
7332,525,932,279,1
3614,736,848,278,0
5385,807,460,318,0
4982,1242,531,312,0
4357,895,833,231,0
7521,885,471,238,0
5398,1012,478,296,0
6589,1138,426,244,0
7868,1249,687,315,0
4873,1033,894,195,0
7805,1370,418,239,0
5570,900,728,230,0
6863,1277,671,332,0
4504,1156,656,378,0
3657,523,974,189,0
7443,558,810,203,1
3802,607,890,195,0
6188,904,665,322,0
3688,781,524,375,0
5227,1147,692,212,0
7262,1150,737,210,0
4623,552,963,392,0
6478,622,527,332,0
5655,1052,850,191,0
6617,1296,999,372,0
4898,1001,462,240,0
3071,820,580,336,0
5928,1237,471,320,0
7400,609,413,247,1
7115,761,781,213,1
4465,1382,686,323,0
5319,691,810,396,0
4886,1291,912,364,0
4466,1141,717,305,0
5600,849,730,271,0
5196,1351,435,195,0
5586,920,484,352,0
6663,602,998,377,1
5238,687,684,351,0
3055,1282,939,357,0
7180,1200,655,279,0
3260,1003,462,199,0
3898,623,751,310,0
4446,1106,847,191,0
5755,790,948,315,0
5644,618,836,333,0
3005,516,532,332,0
6124,691,945,262,0
3057,1106,741,287,0
3809,785,574,190,0
5627,607,628,194,0
7578,1234,764,377,0
3611,1289,598,318,0
5473,931,721,201,0
4242,524,512,383,0
6590,697,426,202,0
7115,1112,843,241,0
6751,633,927,335,1
6780,1336,965,291,0
7949,1319,756,191,0
4949,1103,461,315,0
5310,792,952,281,0
